complaint_id,customer_id,tower_id,complaint_type,priority,status,created_at,description
COMP0000190,CUST00012034,TOWER00134,service_outage,medium,open,2025-12-12T07:20:51.477Z,Turbo urbs bis laudantium accendo fuga spero.
COMP0000191,CUST00024646,TOWER00145,dropped_call,medium,resolved,2025-10-27T13:34:22.129Z,Tum sollers mollitia carpo defluo adficio.
COMP0000192,CUST00005901,TOWER00050,service_outage,critical,closed,2025-11-07T20:51:55.437Z,Tersus alii coruscus.
COMP0000193,CUST00023900,TOWER00495,dropped_call,medium,investigating,2026-01-18T12:47:18.206Z,Nesciunt amplexus tondeo.
COMP0000194,CUST00028971,TOWER00304,poor_voice_quality,medium,investigating,2025-12-04T18:26:51.614Z,Dolorem alienus illum verbum alioqui terga crastinus sollers.
COMP0000195,CUST00046335,TOWER00376,slow_data,high,resolved,2025-10-16T14:57:04.650Z,Quisquam aequus adficio sulum deserunt spiculum denuncio umbra.
COMP0000196,CUST00009497,TOWER00352,poor_voice_quality,high,open,2025-11-10T02:06:12.533Z,Bibo convoco ipsa vomer urbs canonicus combibo provident crinis sufficio.
COMP0000197,CUST00018132,TOWER00412,billing_issue,high,open,2026-02-05T17:18:54.660Z,Modi sumptus aliquid admoveo tenuis cenaculum astrum claro capitulus peccatus.
COMP0000198,CUST00040669,TOWER00381,service_outage,medium,closed,2025-12-20T12:46:40.400Z,Bellum audentia cibo bellum aufero numquam tergum.
COMP0000199,CUST00044546,TOWER00241,slow_data,high,investigating,2026-01-20T15:23:08.562Z,Volo aro thermae adficio calcar amplus ocer cunae.
COMP0000200,CUST00006339,TOWER00183,poor_voice_quality,high,investigating,2025-11-30T00:20:49.200Z,Cubitum amicitia stillicidium bos turpis absconditus aiunt ustilo accusator nesciunt.
COMP0000201,CUST00030444,TOWER00157,slow_data,critical,investigating,2025-12-31T04:26:52.595Z,Acervus corpus vetus debeo dignissimos caput.
COMP0000202,CUST00041454,TOWER00067,slow_data,high,resolved,2025-10-15T17:52:57.679Z,Civitas officia vivo verumtamen uberrime sursum verto.
COMP0000203,CUST00049090,TOWER00146,dropped_call,critical,resolved,2025-12-28T09:40:41.500Z,Aspernatur ciminatio articulus suadeo centum adficio quae sono.
COMP0000204,CUST00025752,TOWER00338,poor_voice_quality,low,resolved,2025-11-29T16:09:50.487Z,Nam baiulus admoneo desipio clam comitatus decretum claudeo angustus.
COMP0000205,CUST00027105,TOWER00314,poor_voice_quality,high,resolved,2026-01-06T12:37:13.338Z,Tergiversatio assentator civis ab labore abundans aestivus cupressus tabella.
COMP0000206,CUST00023248,TOWER00327,slow_data,critical,closed,2026-01-13T07:31:02.247Z,Clibanus administratio usus cernuus.
COMP0000207,CUST00030666,TOWER00154,billing_issue,low,open,2025-12-02T03:25:20.855Z,Tum neque theologus quasi defleo creptio vulnero advoco assentator venia.
COMP0000208,CUST00016556,TOWER00349,service_outage,critical,open,2026-02-14T05:47:15.657Z,Celer barba aestas dolor tero volubilis earum coruscus.
COMP0000209,CUST00001202,TOWER00288,service_outage,medium,closed,2025-11-06T12:58:14.761Z,Beatae appono alioqui tum conitor ars xiphias agnitio.
COMP0000210,CUST00001737,TOWER00024,slow_data,medium,open,2025-11-18T20:26:59.821Z,Utor ambulo quos suadeo aliqua architecto barba demergo vacuus auctor.
COMP0000211,CUST00011892,TOWER00299,poor_voice_quality,critical,resolved,2025-10-01T12:42:57.671Z,Vitium suppono accusator traho illo convoco aperio sollicito.
COMP0000212,CUST00004393,TOWER00090,billing_issue,high,closed,2026-02-07T09:39:09.226Z,Stipes cogito tempore cresco.
COMP0000213,CUST00018013,TOWER00047,poor_voice_quality,critical,closed,2025-10-23T00:34:04.771Z,Ducimus arbor necessitatibus quidem tam nam adeptio speciosus.
COMP0000214,CUST00011412,TOWER00072,billing_issue,low,resolved,2026-02-14T09:36:16.336Z,Vobis usus conspergo acies avarus ulterius derelinquo deprimo tantillus.
COMP0000215,CUST00030202,TOWER00420,billing_issue,low,open,2025-12-28T09:45:48.712Z,Somnus quod contabesco varius paulatim qui catena adficio atqui contigo.
COMP0000216,CUST00028301,TOWER00152,dropped_call,medium,closed,2025-11-07T14:45:54.003Z,Suffragium curtus substantia adipisci amiculum assumenda administratio auctor aufero.
COMP0000217,CUST00003308,TOWER00219,billing_issue,medium,closed,2025-10-07T05:11:35.959Z,Suscipio venustas tibi corrupti sufficio claustrum defluo quae absque.
COMP0000218,CUST00011098,TOWER00440,billing_issue,high,investigating,2025-11-12T09:07:50.515Z,Spoliatio theca aetas velit amo solio administratio.
COMP0000219,CUST00045651,TOWER00287,poor_voice_quality,high,investigating,2025-11-10T03:34:44.989Z,Sortitus ait agnitio quasi dens absque aptus taceo audax.
COMP0000220,CUST00024949,TOWER00380,service_outage,medium,resolved,2025-10-06T00:42:19.161Z,Patria decerno deserunt amicitia.
COMP0000221,CUST00003328,TOWER00182,slow_data,critical,closed,2026-01-18T19:57:50.173Z,Decet taceo supplanto talio vester.
COMP0000222,CUST00047770,TOWER00431,slow_data,low,closed,2025-11-21T23:23:12.329Z,Illo et amitto curo bos crepusculum pectus custodia demo advoco.
COMP0000223,CUST00007049,TOWER00418,dropped_call,critical,open,2025-12-03T09:16:28.119Z,Condico tum tempus ex cenaculum sodalitas crastinus adsum.
COMP0000224,CUST00044823,TOWER00161,service_outage,low,closed,2025-12-07T07:30:01.257Z,Turba commodo ars magnam coaegresco depulso sumptus.
COMP0000225,CUST00010780,TOWER00492,dropped_call,low,open,2026-02-07T17:42:04.298Z,Dedico harum vita incidunt denego alveus tero.
COMP0000226,CUST00028191,TOWER00268,billing_issue,critical,closed,2025-10-29T23:59:37.395Z,Crepusculum molestias vigilo ago substantia iste.
COMP0000227,CUST00002941,TOWER00462,dropped_call,critical,investigating,2026-01-16T18:36:34.863Z,Illo claro possimus degero curatio.
COMP0000228,CUST00039649,TOWER00492,slow_data,medium,investigating,2026-02-10T22:46:28.881Z,Alveus adulescens valde solitudo totam accusamus barba amitto.
COMP0000229,CUST00033646,TOWER00174,no_signal,critical,closed,2025-10-31T16:19:04.502Z,Trucido calco deludo stips suffragium vero coniecto delectus quibusdam.
COMP0000230,CUST00012417,TOWER00251,service_outage,high,resolved,2025-10-27T17:13:25.128Z,Cruciamentum bonus soleo conscendo beneficium ait voluptas.
COMP0000231,CUST00024710,TOWER00144,slow_data,low,resolved,2025-12-15T14:17:36.819Z,Perspiciatis ager ustilo arcus creo cavus.
COMP0000232,CUST00040767,TOWER00061,slow_data,low,investigating,2025-12-15T03:25:51.740Z,Tergiversatio solum anser aetas cognomen.
COMP0000233,CUST00032259,TOWER00323,service_outage,high,open,2025-12-04T01:47:42.190Z,Suus arca pecco creptio theca cupiditate.
COMP0000234,CUST00045582,TOWER00006,service_outage,high,closed,2025-12-16T23:14:00.499Z,Unde demulceo cupiditas pecco conatus.
COMP0000235,CUST00042290,TOWER00055,poor_voice_quality,medium,investigating,2026-01-18T20:44:33.445Z,Voro ventus trucido.
COMP0000236,CUST00010730,TOWER00292,service_outage,critical,resolved,2025-11-30T07:22:32.240Z,Conculco desolo sollers bos capto deinde terreo alter.
COMP0000237,CUST00013448,TOWER00161,dropped_call,medium,open,2025-11-05T23:19:41.792Z,Asporto sulum tabella viriliter.
COMP0000238,CUST00036311,TOWER00237,slow_data,low,investigating,2026-02-11T05:21:08.902Z,Aestus stultus decumbo decumbo deripio cohors.
COMP0000239,CUST00014018,TOWER00162,slow_data,medium,resolved,2025-11-18T04:37:10.071Z,Aestivus viriliter distinctio delectus.
COMP0000240,CUST00002077,TOWER00023,no_signal,critical,investigating,2025-10-20T08:25:05.169Z,Degusto repellendus curiositas thymum optio.
COMP0000241,CUST00024617,TOWER00439,dropped_call,critical,resolved,2025-12-17T20:13:30.311Z,Thema voluptas cornu aggero confido adicio.
COMP0000242,CUST00005266,TOWER00273,dropped_call,low,investigating,2025-10-26T02:18:09.569Z,Trucido sonitus deserunt.
COMP0000243,CUST00039948,TOWER00402,billing_issue,low,resolved,2025-12-08T12:19:32.938Z,Modi sortitus atrox debitis.
COMP0000244,CUST00013923,TOWER00197,billing_issue,low,resolved,2025-11-22T03:04:09.438Z,Possimus conservo angelus clarus sunt.
COMP0000245,CUST00025669,TOWER00173,slow_data,low,closed,2026-01-07T16:09:43.851Z,Amissio absconditus maiores tenax neque velum adhaero animadverto nostrum cubo.
COMP0000246,CUST00007878,TOWER00366,billing_issue,high,closed,2025-11-15T00:00:06.154Z,Laborum adhaero depereo architecto creber demoror ascit stips.
COMP0000247,CUST00034811,TOWER00234,poor_voice_quality,high,resolved,2025-10-12T05:20:01.801Z,Ultra iste strues facilis.
COMP0000248,CUST00046715,TOWER00390,dropped_call,high,investigating,2025-11-24T12:08:39.494Z,Colligo totus cura circumvenio cubo maxime sulum defendo claustrum surculus.
COMP0000249,CUST00014563,TOWER00097,billing_issue,medium,investigating,2025-12-28T01:44:39.040Z,Aro peccatus amplexus.
COMP0000250,CUST00000803,TOWER00323,slow_data,medium,closed,2026-02-11T15:27:12.432Z,Depono in universe nam calculus allatus vobis repudiandae possimus.
COMP0000251,CUST00008724,TOWER00117,no_signal,high,open,2026-01-25T14:08:44.382Z,Torrens odio laboriosam tremo corroboro damnatio contra quis accusantium audio.
COMP0000252,CUST00031500,TOWER00271,slow_data,medium,closed,2025-10-17T03:47:02.054Z,Valetudo angulus turpis cado.
COMP0000253,CUST00031414,TOWER00359,slow_data,critical,closed,2025-12-17T23:12:38.896Z,Necessitatibus aestas quia capillus est barba corroboro occaecati videlicet.
COMP0000254,CUST00039315,TOWER00473,poor_voice_quality,high,resolved,2026-01-28T09:47:36.927Z,Quod beneficium conduco velut creo utique.
COMP0000255,CUST00027950,TOWER00049,service_outage,critical,resolved,2025-11-07T19:12:08.455Z,Cervus cetera conitor tantillus.
COMP0000256,CUST00008301,TOWER00222,billing_issue,low,investigating,2025-10-09T06:18:15.245Z,Velut caute cohibeo sponte delicate.
COMP0000257,CUST00011806,TOWER00424,billing_issue,medium,open,2025-11-23T21:05:16.626Z,Sollers vehemens antiquus absorbeo patruus corporis.
COMP0000258,CUST00033225,TOWER00316,no_signal,high,closed,2026-02-10T19:10:48.857Z,Creta suppellex perspiciatis beatae cohors pauper confido armarium vilis.
COMP0000259,CUST00024505,TOWER00030,poor_voice_quality,critical,investigating,2025-11-04T21:34:45.074Z,Speciosus cum carbo curis crur cresco sponte.
COMP0000260,CUST00024790,TOWER00304,no_signal,low,resolved,2026-02-14T20:31:52.539Z,Vitium creber turba atque accusantium solum vir adipisci calcar.
COMP0000261,CUST00045175,TOWER00377,no_signal,critical,investigating,2026-01-05T06:52:02.247Z,Adsum aliqua succedo tantillus compello approbo vigor vacuus quasi adsuesco.
COMP0000262,CUST00012538,TOWER00164,service_outage,critical,resolved,2026-01-07T03:12:54.725Z,Vita bellicus celo aliquam atque.
COMP0000263,CUST00021679,TOWER00047,slow_data,medium,open,2026-01-01T20:50:38.364Z,Caelestis somnus tandem conculco quasi adipisci.
COMP0000264,CUST00026535,TOWER00422,no_signal,medium,closed,2025-10-21T19:39:44.138Z,Accommodo tubineus curis.
COMP0000265,CUST00023055,TOWER00229,poor_voice_quality,low,open,2026-01-11T12:38:24.094Z,Depromo addo vito cogo audax tero.
COMP0000266,CUST00009790,TOWER00191,slow_data,high,open,2025-10-22T08:06:56.945Z,Aestus admoveo depereo.
COMP0000267,CUST00039252,TOWER00247,poor_voice_quality,high,investigating,2025-12-08T14:35:08.468Z,Aut libero cui tempus ter.
COMP0000268,CUST00011730,TOWER00236,slow_data,medium,resolved,2026-02-14T22:54:40.176Z,Taedium aestas coniuratio subito consectetur subnecto tum tendo viduo.
COMP0000269,CUST00004924,TOWER00392,dropped_call,high,open,2026-01-05T20:26:47.935Z,Corrupti crudelis omnis victoria ultio vigilo tantillus amet textilis.
COMP0000270,CUST00033134,TOWER00189,billing_issue,critical,closed,2025-10-10T08:41:35.702Z,Ambulo velut tot vilitas cuppedia decimus sapiente reiciendis.
COMP0000271,CUST00029166,TOWER00248,no_signal,low,open,2025-12-16T13:10:54.961Z,Ceno fugiat acidus ab porro constans sed angelus.
COMP0000272,CUST00008486,TOWER00217,service_outage,medium,investigating,2025-11-08T03:08:40.435Z,Cribro angustus eligendi demoror stips surgo blandior.
COMP0000273,CUST00031666,TOWER00188,poor_voice_quality,critical,open,2025-10-15T06:21:05.901Z,Certus stella animi amplexus crur varietas adopto.
COMP0000274,CUST00019430,TOWER00452,billing_issue,low,closed,2025-11-01T07:37:32.427Z,Totus sortitus suus fugit utilis vicinus.
COMP0000275,CUST00008677,TOWER00252,no_signal,critical,investigating,2026-01-13T06:34:07.180Z,Demergo spiculum vado solio defessus nam adsum ter vomito.
COMP0000276,CUST00007680,TOWER00331,dropped_call,high,open,2025-12-15T22:21:03.819Z,Stabilis veritatis sollers pecto voluptates.
COMP0000277,CUST00026761,TOWER00454,billing_issue,high,investigating,2025-11-13T17:43:55.293Z,Contego adfectus comptus casso vilitas modi audeo ducimus.
COMP0000278,CUST00027260,TOWER00289,poor_voice_quality,critical,open,2026-01-25T19:35:10.558Z,Ex cultellus antea harum occaecati absum.
COMP0000279,CUST00011306,TOWER00442,service_outage,high,open,2025-10-31T01:02:18.230Z,Absorbeo bibo accusantium campana.
COMP0000280,CUST00034583,TOWER00411,billing_issue,critical,resolved,2025-12-28T21:43:26.844Z,Pauper a cimentarius voveo tendo.
COMP0000281,CUST00030241,TOWER00247,poor_voice_quality,critical,open,2026-01-18T17:12:56.923Z,Sui pax defendo censura carpo texo.
COMP0000282,CUST00025247,TOWER00114,billing_issue,low,open,2026-01-27T08:41:32.015Z,Arcus vapulus ultra vapulus voluptas.
COMP0000283,CUST00030004,TOWER00049,billing_issue,high,open,2025-12-18T12:51:36.363Z,In quae ademptio velum terra.
COMP0000284,CUST00022932,TOWER00248,no_signal,low,investigating,2025-11-04T12:11:24.901Z,Tricesimus adaugeo ulterius consuasor conspergo correptius comminor constans currus asperiores.
COMP0000285,CUST00044346,TOWER00310,dropped_call,medium,resolved,2025-12-23T18:55:46.880Z,Vulgivagus cribro vitiosus tergeo eum balbus alii sursum.
COMP0000286,CUST00045723,TOWER00064,slow_data,critical,investigating,2025-12-30T06:30:32.109Z,Nisi sumo deduco.
COMP0000287,CUST00008685,TOWER00198,poor_voice_quality,low,open,2025-10-07T21:55:03.359Z,Ratione complectus acies carmen degusto.
COMP0000288,CUST00031984,TOWER00357,poor_voice_quality,critical,closed,2025-10-20T12:03:46.547Z,Audio culpo venustas decens tero laudantium.
COMP0000289,CUST00007315,TOWER00363,slow_data,critical,investigating,2025-10-31T19:45:13.871Z,Ultra auctus temeritas acervus depraedor temptatio sed.
COMP0000290,CUST00037225,TOWER00395,service_outage,high,resolved,2025-11-18T12:04:17.637Z,Carpo dedecor cultellus.
COMP0000291,CUST00027785,TOWER00399,billing_issue,medium,open,2025-10-28T20:02:20.302Z,Consequuntur comparo cicuta vestrum praesentium.
COMP0000292,CUST00026255,TOWER00139,slow_data,critical,resolved,2025-11-19T18:22:06.547Z,Verto artificiose supplanto spiritus ambulo.
COMP0000293,CUST00031656,TOWER00355,slow_data,critical,resolved,2025-10-17T03:47:34.820Z,Conscendo corpus tersus.
COMP0000294,CUST00029194,TOWER00118,billing_issue,high,closed,2025-10-28T10:34:22.021Z,Ustulo animi auditor congregatio copiose delinquo vivo.
COMP0000295,CUST00023405,TOWER00071,service_outage,low,resolved,2025-12-13T16:51:08.974Z,Hic patrocinor vigor rerum correptius solvo adversus volo dignissimos video.
COMP0000296,CUST00026419,TOWER00164,service_outage,low,investigating,2026-02-06T22:46:12.121Z,Cribro vigilo arbitro theca sulum ars umerus illo bibo tergum.
COMP0000297,CUST00037596,TOWER00102,billing_issue,critical,open,2026-02-05T16:03:54.615Z,Tonsor verecundia contabesco adulatio adsuesco repellendus suasoria titulus degusto conitor.
COMP0000298,CUST00032547,TOWER00122,slow_data,critical,closed,2026-02-06T15:53:51.560Z,Capto coniuratio turpis arbustum vulnus suggero.
COMP0000299,CUST00027312,TOWER00149,service_outage,high,investigating,2025-11-21T08:01:45.171Z,Amoveo timor subnecto confugo torrens adiuvo anser aliquid.
COMP0000300,CUST00011061,TOWER00125,billing_issue,high,investigating,2026-01-30T08:02:20.412Z,Balbus demulceo terra patior anser totam coniecto uredo.
COMP0000301,CUST00047895,TOWER00392,slow_data,high,closed,2025-11-16T20:42:23.310Z,Vilicus subiungo adnuo saepe.
COMP0000302,CUST00017865,TOWER00385,no_signal,low,closed,2025-10-10T08:44:04.271Z,Vicinus absconditus deserunt sequi adulescens.
COMP0000303,CUST00038254,TOWER00491,slow_data,critical,investigating,2025-12-14T08:38:46.302Z,Calamitas curto cicuta strues nostrum circumvenio.
COMP0000304,CUST00049853,TOWER00005,dropped_call,low,investigating,2025-12-10T00:52:47.858Z,Totidem apparatus optio corrigo aperiam casso.
COMP0000305,CUST00001716,TOWER00289,dropped_call,low,investigating,2025-12-23T15:58:33.545Z,Supellex illo culpa cunctatio tepidus bos.
COMP0000306,CUST00010396,TOWER00037,dropped_call,high,open,2025-11-18T19:58:41.461Z,Tunc conventus umbra admiratio sum undique coruscus harum.
COMP0000307,CUST00002702,TOWER00477,poor_voice_quality,medium,investigating,2025-11-13T05:41:39.593Z,Cena talis sublime sit adversus aptus summisse minus.
COMP0000308,CUST00014915,TOWER00436,dropped_call,critical,resolved,2025-12-22T04:12:10.639Z,Via curiositas apparatus atrocitas cotidie bardus eligendi unde argentum.
COMP0000309,CUST00004161,TOWER00169,dropped_call,high,resolved,2025-11-08T19:16:41.861Z,Quisquam veritas derideo aliqua capto denuo.
COMP0000310,CUST00028208,TOWER00482,slow_data,medium,open,2025-11-20T13:47:36.199Z,Asporto aureus charisma calcar conitor audacia.
COMP0000311,CUST00045725,TOWER00260,poor_voice_quality,critical,open,2025-10-05T06:40:39.053Z,Adfectus talis praesentium vicissitudo culpa vix terminatio contigo absorbeo.
COMP0000312,CUST00002449,TOWER00304,service_outage,low,resolved,2025-11-23T06:42:43.380Z,Arx blanditiis nostrum clementia quam cernuus candidus atque.
COMP0000313,CUST00018234,TOWER00342,billing_issue,high,open,2026-02-07T11:53:54.464Z,Perferendis at desipio vigor.
COMP0000314,CUST00045331,TOWER00101,dropped_call,low,closed,2025-11-02T22:32:42.273Z,Decretum minima copiose defero supplanto ager delicate spero campana.
COMP0000315,CUST00046766,TOWER00013,dropped_call,low,resolved,2025-11-30T17:11:41.382Z,Auditor ciminatio usitas viduo.
COMP0000316,CUST00001925,TOWER00272,slow_data,high,resolved,2025-10-23T04:37:59.618Z,Uredo acer vulnus sub odio acervus possimus tutis.
COMP0000317,CUST00007665,TOWER00206,poor_voice_quality,high,resolved,2026-02-09T21:33:15.371Z,Totam soluta aegrotatio strues claro triduana angustus thesaurus.
COMP0000318,CUST00045888,TOWER00032,billing_issue,medium,investigating,2025-12-17T13:46:29.086Z,Caput utroque demergo repellendus perferendis cursim dolores.
