service_id,vehicle_id,service_date,service_type,odometer,cost,technician_id,notes
SVC0000227,VEH000762,2024-08-02,transmission_service,147982,256.89,TECH12,Crinis audacia avaritia statua infit caterva corrigo.
SVC0000228,VEH000750,2026-01-08,transmission_service,97559,1276.75,TECH6,Corporis repudiandae curto ara astrum.
SVC0000229,VEH000052,2024-09-28,tire_rotation,120236,1902.86,TECH17,Aspicio adeo terra reprehenderit candidus beneficium.
SVC0000230,VEH000682,2025-06-27,transmission_service,51153,1924.31,TECH41,Est corrupti quis vos aegre denego.
SVC0000231,VEH000314,2025-02-17,recall,105068,721.82,TECH9,Repellat acceptus modi territo concido fugit ambitus xiphias.
SVC0000232,VEH000537,2024-08-22,oil_change,83859,393.56,TECH19,Amo cuppedia tonsor spes amplitudo via tempore.
SVC0000233,VEH000268,2025-11-07,engine_diagnostic,5705,1764.45,TECH28,Vetus utrum venio cupiditate.
SVC0000234,VEH000778,2024-09-21,tire_rotation,89255,469.78,TECH27,Suasoria degero certe cattus territo adeo cribro.
SVC0000235,VEH000082,2024-02-18,tire_rotation,61294,1090.29,TECH48,Aveho acer vinum.
SVC0000236,VEH000231,2025-09-04,brake_service,21569,125.77,TECH29,Cultellus cribro tenax cavus correptius vigilo occaecati laborum repellendus atque.
SVC0000237,VEH000232,2024-12-23,engine_diagnostic,144791,975.79,TECH25,Quos arbustum acsi.
SVC0000238,VEH000408,2025-01-04,oil_change,80366,1818.12,TECH43,Super trucido depono theca.
SVC0000239,VEH000929,2024-11-24,engine_diagnostic,26861,185.46,TECH14,Congregatio decipio sumo amita versus illum varietas atrox trucido adulatio.
SVC0000240,VEH000570,2024-06-17,recall,72318,1741.93,TECH19,Optio cumque verumtamen comparo titulus utilis atavus bis amplus.
SVC0000241,VEH000110,2025-07-16,engine_diagnostic,92958,100.82,TECH41,Vigor amplitudo calamitas videlicet aperio asperiores perferendis demonstro sperno.
SVC0000242,VEH000383,2025-09-29,engine_diagnostic,124967,496.61,TECH4,Deserunt voveo sordeo decor pectus totam.
SVC0000243,VEH000065,2025-08-22,tire_rotation,121845,1463.85,TECH50,Tamisium error agnitio bardus vivo addo depulso trado ipsam.
SVC0000244,VEH000368,2024-03-26,recall,124812,1245.01,TECH4,Bis cavus aequus virgo bellum cohibeo.
SVC0000245,VEH000861,2026-01-09,oil_change,10010,1942.61,TECH12,Basium timidus via delinquo appello aliquid.
SVC0000246,VEH000693,2024-07-20,recall,8108,1277.3,TECH29,Damnatio cubo casso voluptatem carus currus alveus condico desipio.
SVC0000247,VEH000993,2025-05-13,oil_change,112076,1577.41,TECH50,Eveniet templum cavus amor ver creta desino coaegresco.
SVC0000248,VEH000521,2024-10-04,engine_diagnostic,139252,1390.29,TECH13,Ventus canto odit vehemens carcer sursum.
SVC0000249,VEH000400,2025-01-05,brake_service,43047,1539.36,TECH1,Patria abstergo dolorem.
SVC0000250,VEH000694,2026-01-10,recall,75867,173.77,TECH6,Casus suspendo curatio adaugeo.
SVC0000251,VEH000935,2024-06-21,recall,31979,1176.01,TECH1,Carbo apud tandem concido consuasor torqueo fugit desipio nemo.
SVC0000252,VEH000452,2025-09-30,transmission_service,57223,1383.7,TECH12,Aestus vulnero maiores vox.
SVC0000253,VEH000863,2024-12-22,recall,62766,247.7,TECH37,Armarium placeat careo amoveo terror amitto.
SVC0000254,VEH000605,2024-07-01,tire_rotation,71511,888.15,TECH15,Antea adamo vomica annus.
SVC0000255,VEH000670,2024-10-03,tire_rotation,126937,1219.87,TECH20,Charisma confido subvenio spargo solitudo universe cauda animadverto.
SVC0000256,VEH000807,2025-01-24,transmission_service,135391,228.4,TECH17,Iste timor comitatus depraedor asper thalassinus culpa.
SVC0000257,VEH000578,2024-03-06,engine_diagnostic,118870,1385.35,TECH1,Acidus viridis trado.
SVC0000258,VEH000629,2025-07-29,recall,45677,1829.55,TECH11,Aufero tristis defessus censura deprimo minus.
SVC0000259,VEH000512,2025-04-01,brake_service,85407,143.36,TECH6,Delinquo conitor canonicus textus succedo termes trucido.
SVC0000260,VEH000392,2024-01-21,engine_diagnostic,20868,497.18,TECH2,Vis et delicate subvenio enim ante harum audentia.
SVC0000261,VEH000944,2024-07-05,oil_change,82537,1108.63,TECH27,Constans cultura bos.
SVC0000262,VEH000804,2025-08-09,oil_change,146834,566.01,TECH9,Curtus cavus apud.
SVC0000263,VEH000172,2026-01-05,brake_service,65167,813.75,TECH36,Varius ceno accendo delibero coniuratio bellicus voluptatum.
SVC0000264,VEH000595,2025-09-01,recall,121702,1096.29,TECH24,Tristis deleo demum apparatus turbo thesis doloribus.
SVC0000265,VEH000893,2024-05-28,oil_change,82468,1422.57,TECH5,Totus amet pecto vitium correptius sopor.
SVC0000266,VEH000374,2026-01-01,tire_rotation,121648,525.85,TECH25,Allatus charisma adimpleo clibanus denego quasi decretum.
SVC0000267,VEH000343,2025-05-25,engine_diagnostic,6588,1441.38,TECH21,Comparo votum debitis confido territo.
SVC0000268,VEH000913,2025-02-22,tire_rotation,104790,1943.21,TECH46,Crepusculum tabella succurro.
SVC0000269,VEH000359,2025-11-29,brake_service,110873,1074.88,TECH25,Sui audentia sunt adfectus una tabesco.
SVC0000270,VEH000471,2024-09-04,recall,28014,125.61,TECH4,Carbo cultellus veritas cursim esse vulgaris contra.
SVC0000271,VEH000190,2024-01-22,transmission_service,79154,1228.07,TECH22,Reiciendis talis spiritus.
SVC0000272,VEH000580,2025-12-10,recall,113328,1446.38,TECH9,Vado contigo bos absens.
SVC0000273,VEH000092,2025-05-03,brake_service,108125,1750.1,TECH34,Spargo tutis sustineo ascit.
SVC0000274,VEH000644,2025-09-05,tire_rotation,131886,176.97,TECH11,Delicate deorsum arbustum solvo averto supplanto aestas suasoria sollers.
SVC0000275,VEH000314,2024-08-27,oil_change,38969,477.64,TECH20,Urbs coepi attollo ara adhuc absque tabernus deficio.
SVC0000276,VEH000872,2025-02-26,oil_change,58307,1034.66,TECH43,Aegrus decor vomer concido convoco.
SVC0000277,VEH000556,2024-07-06,engine_diagnostic,89285,972.37,TECH23,Sumo turba credo absum asperiores acceptus vulariter vacuus crustulum.
SVC0000278,VEH000826,2025-12-20,transmission_service,24380,972.39,TECH28,Turpis dedico ventus corporis vitium abstergo audio victoria vespillo vehemens.
SVC0000279,VEH000723,2025-08-16,oil_change,95460,205.63,TECH31,Defessus solitudo solum cupio.
SVC0000280,VEH000176,2024-10-03,tire_rotation,15336,1310.98,TECH1,Distinctio ventito ascit volva cubicularis audio suus animi paulatim cernuus.
SVC0000281,VEH000235,2025-09-14,brake_service,46245,1846.32,TECH11,Clam desparatus ager aperte cunae amo cotidie sint.
SVC0000282,VEH000328,2025-08-29,transmission_service,135399,168.91,TECH32,Curis ager contego abundans derideo sumo pecto fugiat thema dolor.
SVC0000283,VEH000139,2024-01-30,engine_diagnostic,8534,1661.25,TECH11,Templum audax aqua vilis administratio clementia adficio amo.
SVC0000284,VEH000491,2025-06-20,transmission_service,114849,1130.34,TECH28,Aestivus tum comes.
SVC0000285,VEH000203,2024-06-26,tire_rotation,40699,168.94,TECH5,Via abduco desparatus pauper.
SVC0000286,VEH000805,2024-11-22,transmission_service,145322,1445.83,TECH42,Avarus claro amissio distinctio cras crudelis vehemens depulso ventito adimpleo.
SVC0000287,VEH000582,2025-06-17,tire_rotation,130440,1608.67,TECH47,Ter umquam pecco culpo.
SVC0000288,VEH000709,2025-06-10,engine_diagnostic,91025,1225.01,TECH34,Victoria acerbitas alias placeat voro curriculum spectaculum.
SVC0000289,VEH000741,2025-04-08,recall,96079,647.12,TECH15,Inventore cultellus ara alius commodo cubitum acceptus adhuc.
SVC0000290,VEH000482,2024-05-03,tire_rotation,101947,539.58,TECH21,Centum accusator vero talis terra.
SVC0000291,VEH000054,2024-04-25,tire_rotation,30984,521.83,TECH3,Beneficium aiunt caelestis complectus quas censura necessitatibus tenuis aeternus spoliatio.
SVC0000292,VEH000759,2024-05-04,transmission_service,10062,1090.03,TECH15,Exercitationem accusamus talus tenax comminor abduco.
SVC0000293,VEH000247,2025-02-28,oil_change,143959,1082.81,TECH48,Cattus voluptas conculco coniecto conicio hic iste delectatio aliquam cito.
SVC0000294,VEH000247,2025-12-25,brake_service,81064,400.76,TECH26,Atrox tutis necessitatibus xiphias uredo curso adicio vinco nulla velum.
SVC0000295,VEH000663,2025-06-14,tire_rotation,37698,583.76,TECH39,Temporibus caveo decimus dens adeptio antiquus approbo.
SVC0000296,VEH000210,2024-02-06,brake_service,38686,688.26,TECH23,Aeneus benevolentia angustus color.
SVC0000297,VEH000448,2024-12-24,recall,55860,1290.4,TECH35,Cultellus caput totidem numquam ater suffragium capitulus vigor magni.
SVC0000298,VEH000057,2024-04-10,engine_diagnostic,136300,1897.93,TECH44,Aliqua capto temperantia coadunatio ago suppono.
SVC0000299,VEH000786,2025-11-19,brake_service,32658,586.66,TECH5,Tametsi spiritus carbo tamquam stultus.
SVC0000300,VEH000388,2024-03-27,tire_rotation,52497,113.21,TECH33,Abduco earum coniuratio curto sequi conventus vita decor cruciamentum conforto.
SVC0000301,VEH000403,2024-08-03,transmission_service,45832,947.59,TECH11,Tempus ceno somniculosus.
SVC0000302,VEH000407,2026-01-02,oil_change,146281,363.21,TECH36,Circumvenio abundans demum audax a terra aliqua.
SVC0000303,VEH000228,2025-07-20,oil_change,53190,777.59,TECH9,Caecus tumultus desino adsidue venia theca comptus.
SVC0000304,VEH000086,2024-05-14,brake_service,7335,289.09,TECH43,Tibi odio bardus tutis accommodo numquam libero totidem.
SVC0000305,VEH000685,2025-03-13,tire_rotation,58881,1587.36,TECH39,Antepono desolo anser at civis ago pax contigo.
SVC0000306,VEH000602,2025-07-11,tire_rotation,60203,187.29,TECH23,Cogito vallum confugo modi.
SVC0000307,VEH000770,2024-06-17,engine_diagnostic,106349,851.18,TECH20,Sono tolero advoco antepono capio deporto terror.
SVC0000308,VEH000922,2025-02-22,oil_change,124518,1074.33,TECH43,Clam officiis vallum cubo dolor tamisium.
SVC0000309,VEH000743,2025-12-13,tire_rotation,32895,1328.73,TECH21,Copia vulgaris debitis vulariter centum astrum iste aperiam consectetur vester.
SVC0000310,VEH000641,2025-02-16,oil_change,103155,788.71,TECH38,Pauper supellex deporto vespillo velum.
SVC0000311,VEH000050,2025-12-08,engine_diagnostic,141378,1765.78,TECH47,Amaritudo sursum cuppedia ventosus calamitas arto comitatus truculenter incidunt conduco.
SVC0000312,VEH000901,2024-12-18,brake_service,95336,1855.51,TECH5,Amo stipes culpa appositus corporis.
SVC0000313,VEH000556,2025-01-22,transmission_service,94267,786.47,TECH40,Crudelis tam quasi adsidue aequus argumentum pecus ulterius abutor.
SVC0000314,VEH000314,2024-12-10,brake_service,29516,209.73,TECH12,Quae accedo voluntarius creta verus vilitas harum vitium consectetur.
SVC0000315,VEH000452,2025-10-03,transmission_service,13141,954.99,TECH20,Viriliter virtus viduo.
SVC0000316,VEH000723,2024-03-31,transmission_service,10912,1491.93,TECH40,Stips uberrime vero amplus.
SVC0000317,VEH000649,2025-10-13,recall,144990,1813.21,TECH11,Textor voco appositus sopor tero crudelis minus molestias vulnus soleo.
SVC0000318,VEH000043,2025-02-16,transmission_service,111043,839.15,TECH8,Umquam umbra combibo spargo asper stabilis valetudo.
SVC0000319,VEH000356,2025-12-04,tire_rotation,21691,529.91,TECH20,Ambulo absque vicinus atrocitas aeternus laborum considero ultra canonicus.
SVC0000320,VEH000376,2024-07-22,engine_diagnostic,20463,455.9,TECH28,Demitto thesaurus deporto animus curso vetus eligendi spero utrimque recusandae.
SVC0000321,VEH000246,2024-01-02,brake_service,19085,1199.67,TECH12,Valens cruentus vitae basium vulnero adfectus cornu thema deficio cunabula.
SVC0000322,VEH000923,2024-04-10,engine_diagnostic,34152,1656.78,TECH24,Synagoga vigor culpo explicabo aurum voluntarius.
SVC0000323,VEH000010,2025-09-07,oil_change,13791,1521.8,TECH34,Doloribus creta termes supra sperno tergum advoco totam curto crebro.
SVC0000324,VEH000891,2024-11-15,brake_service,50945,1399.8,TECH32,Vigilo amita bestia avarus blandior textor amplus.
SVC0000325,VEH000885,2024-01-16,engine_diagnostic,12714,1741.62,TECH43,Celo defessus alienus vigilo commemoro virgo.
SVC0000326,VEH000312,2024-02-13,oil_change,86824,950.19,TECH9,Laboriosam alo bestia abeo thesaurus victoria turbo theca vilis spectaculum.
SVC0000327,VEH000863,2024-07-04,recall,73109,638.07,TECH27,Cerno laborum sophismata vinculum facilis coniecto certus dapifer vitae tergeo.
SVC0000328,VEH000340,2025-10-15,oil_change,16454,374.42,TECH44,Surculus ambulo dapifer doloribus callide ultra torrens succedo usus.
SVC0000329,VEH000900,2024-04-19,oil_change,53767,740.46,TECH5,Saepe harum usus cupiditate cariosus una numquam velut clibanus solutio.
SVC0000330,VEH000776,2025-08-10,transmission_service,37833,1676.43,TECH16,Verus reiciendis acer suscipio spes adopto maxime conscendo deficio.
SVC0000331,VEH000300,2025-11-29,transmission_service,75784,1918.26,TECH7,Theatrum amplus commodo truculenter aggredior est corroboro.
SVC0000332,VEH000077,2025-11-28,brake_service,51233,1964.58,TECH1,Civis crudelis taedium caput canonicus cerno approbo appello.
SVC0000333,VEH000067,2024-06-22,oil_change,44962,622.14,TECH29,Sufficio tandem statim.
SVC0000334,VEH000606,2025-04-28,tire_rotation,115128,294.02,TECH46,Summisse sit sulum arca iste clibanus viscus accendo aer.
SVC0000335,VEH000167,2025-01-03,transmission_service,48855,832.82,TECH26,Tollo capto excepturi adicio cubicularis antiquus officiis cursim.
SVC0000336,VEH000235,2025-02-06,engine_diagnostic,31933,1925.99,TECH3,Tardus delicate sumptus.
SVC0000337,VEH000383,2024-05-07,engine_diagnostic,63551,184.67,TECH30,Eius suffoco amor comptus venustas vulgus adinventitias surculus quos.
SVC0000338,VEH000900,2024-11-09,oil_change,100742,1103.19,TECH12,Capto sequi verus consuasor defluo.
SVC0000339,VEH000935,2025-01-05,oil_change,82958,791.96,TECH3,Praesentium amicitia atrocitas triduana adficio numquam cotidie concedo.
SVC0000340,VEH000903,2024-05-02,tire_rotation,43613,1367.6,TECH17,Vigor curriculum comes adipisci.
SVC0000341,VEH000531,2025-11-19,brake_service,48123,375.54,TECH46,Adficio bellicus magni curia acidus angustus commemoro.
SVC0000342,VEH000919,2024-10-18,engine_diagnostic,76377,305.05,TECH35,Volo aliquam magnam adfectus talis corporis cariosus aliqua desolo.
SVC0000343,VEH000621,2025-11-20,transmission_service,31909,578.78,TECH4,Desolo infit dedico charisma volubilis trepide.
SVC0000344,VEH000707,2025-07-05,oil_change,63605,775.75,TECH33,Thalassinus depopulo delego venia denique debitis talis.
SVC0000345,VEH000284,2024-08-06,engine_diagnostic,29860,1736.38,TECH36,Virtus ducimus adsuesco tego apud doloribus amissio urbanus bene cursus.
SVC0000346,VEH000748,2024-10-17,transmission_service,106203,1884.27,TECH14,Vulgus validus spargo thema timidus aeger sodalitas.
SVC0000347,VEH000090,2024-01-04,tire_rotation,75864,442.51,TECH12,Sursum admiratio eligendi vicinus velociter amplitudo maiores tenetur maxime defendo.
SVC0000348,VEH000244,2026-01-26,recall,85545,1942.01,TECH23,Condico tantillus subito catena accedo cum voluptate temptatio.
SVC0000349,VEH000457,2024-12-24,oil_change,30496,1359.86,TECH22,Patria adstringo degenero calcar ver.
SVC0000350,VEH000417,2025-12-12,tire_rotation,134929,1755.7,TECH36,Vobis aestivus bonus accusator cupiditate tristis sursum argumentum.
SVC0000351,VEH000132,2024-04-30,transmission_service,7258,1190.08,TECH4,Amplus trado contra.
SVC0000352,VEH000372,2025-05-12,tire_rotation,24213,531.18,TECH29,Vergo peccatus sortitus conculco civitas vulgo umquam deleo.
SVC0000353,VEH000800,2026-01-25,brake_service,40174,1025.67,TECH16,Comminor minus autem voluptatum demonstro corona bardus soleo.
SVC0000354,VEH000994,2025-11-12,oil_change,6454,542.91,TECH32,Creptio acies defaeco umerus caute architecto cattus adflicto.
SVC0000355,VEH000579,2024-02-25,recall,34713,238.82,TECH39,Angustus labore nulla capitulus ciminatio spargo.
SVC0000356,VEH000772,2024-11-13,engine_diagnostic,35302,1221.07,TECH16,Damno coniuratio abscido thesaurus sono coruscus denique saepe esse.
SVC0000357,VEH000943,2025-10-02,tire_rotation,67177,1043.23,TECH13,Chirographum utpote substantia capitulus iure appositus comes pariatur.
SVC0000358,VEH000662,2024-07-02,tire_rotation,105010,443.18,TECH17,Cognatus numquam solio.
SVC0000359,VEH000475,2024-05-30,recall,39700,1434.48,TECH34,Tamisium bos contigo color crastinus adeo cribro umerus vigilo.
SVC0000360,VEH000010,2024-02-17,recall,45700,217.34,TECH11,Surgo ademptio curto vel textus magnam tempora.
SVC0000361,VEH000380,2024-06-25,recall,55978,301.53,TECH2,Cur utroque tristis suasoria demum coaegresco.
SVC0000362,VEH000550,2025-07-16,transmission_service,37661,1858.71,TECH22,Excepturi voluntarius doloremque minus aedificium id pecto corroboro tepidus agnosco.
SVC0000363,VEH000082,2024-04-16,engine_diagnostic,90828,1757.65,TECH2,Soluta creo atque dedecor chirographum stella repudiandae ipsum.
SVC0000364,VEH000775,2024-08-26,recall,134393,1004.23,TECH7,Tabula recusandae audacia nostrum vorax.
SVC0000365,VEH000308,2024-01-04,transmission_service,47954,100.85,TECH31,Vomito benigne autem.
SVC0000366,VEH000098,2025-07-11,oil_change,26706,1913.01,TECH36,Sumo verumtamen cavus ceno cultellus teres deludo.
SVC0000367,VEH000140,2025-06-03,recall,94942,648.39,TECH3,Denique vulpes eveniet tribuo.
SVC0000368,VEH000581,2024-07-19,brake_service,62002,424.74,TECH13,Vomer torqueo commodo atqui certus approbo vorax alias caelestis.
SVC0000369,VEH000522,2025-03-29,tire_rotation,22090,1862.86,TECH7,Constans coerceo attollo condico soleo umbra nulla.
SVC0000370,VEH000033,2025-05-01,engine_diagnostic,117593,865.31,TECH42,Traho vae velociter adimpleo soluta cunabula degenero varietas ante arcesso.
SVC0000371,VEH000326,2024-11-28,recall,143469,1114.09,TECH23,Tabula summa custodia tripudio studio.
SVC0000372,VEH000717,2024-10-10,transmission_service,101584,1870.16,TECH23,Bonus deripio delicate nobis quod amissio commodi supplanto deputo omnis.
SVC0000373,VEH000414,2025-04-09,brake_service,141255,203.65,TECH35,Auctor quo consequatur agnitio.
SVC0000374,VEH000716,2024-12-17,brake_service,84763,119.81,TECH2,Quas amita ciminatio texo distinctio.
SVC0000375,VEH000425,2025-01-05,transmission_service,121571,268.53,TECH14,Coma suffoco arca occaecati viscus stillicidium currus sint campana aperio.
SVC0000376,VEH000166,2025-04-23,oil_change,91697,823.5,TECH27,Theatrum adsuesco apud aliquam conculco credo tero coniecto est.
SVC0000377,VEH000416,2024-01-13,oil_change,124167,450.9,TECH9,Argumentum viriliter ut tepidus aut deludo.
SVC0000378,VEH000907,2025-05-30,brake_service,102145,668.15,TECH28,Explicabo voluntarius altus alii usque apto pauper temperantia laboriosam.
SVC0000379,VEH000773,2025-03-12,tire_rotation,104402,1520.69,TECH50,Iusto victoria comitatus volubilis casso audacia cur carbo.
SVC0000380,VEH000239,2025-12-15,brake_service,46436,262.23,TECH31,Summisse vallum ciminatio admoveo teres timor vivo tempus voluntarius.
SVC0000381,VEH000728,2024-09-13,recall,60397,789.72,TECH41,Tripudio denuncio condico usque rerum tenuis defaeco cibo bene peior.
SVC0000382,VEH000762,2025-10-10,brake_service,66093,249.85,TECH7,Accedo tergum vilitas sonitus.
