log_id,field_id,start_time,duration_minutes,water_used_liters,method,trigger_type
IRR000322,FIELD0042,2025-11-18T07:05:10.133Z,293,42296,flood,scheduled
IRR000323,FIELD0084,2025-05-06T07:02:30.526Z,428,17431,sprinkler,manual
IRR000324,FIELD0176,2025-07-27T16:58:07.539Z,102,47501,flood,manual
IRR000325,FIELD0162,2025-05-22T06:54:40.797Z,240,29209,center_pivot,manual
IRR000326,FIELD0024,2025-04-25T17:47:51.587Z,344,16197,sprinkler,scheduled
IRR000327,FIELD0051,2025-10-31T04:27:19.039Z,146,29656,drip,scheduled
IRR000328,FIELD0121,2025-08-16T05:30:31.520Z,155,5844,flood,scheduled
IRR000329,FIELD0021,2025-11-21T08:21:47.654Z,428,33071,drip,scheduled
IRR000330,FIELD0083,2025-10-11T20:43:39.481Z,350,13888,center_pivot,manual
IRR000331,FIELD0041,2025-10-28T23:42:42.233Z,262,34152,flood,manual
IRR000332,FIELD0192,2025-07-25T04:38:48.126Z,161,6590,drip,manual
IRR000333,FIELD0018,2025-07-22T09:49:21.284Z,121,40808,drip,manual
IRR000334,FIELD0009,2026-01-11T01:09:55.289Z,341,28941,sprinkler,manual
IRR000335,FIELD0037,2026-01-31T11:05:47.238Z,391,27275,drip,manual
IRR000336,FIELD0137,2025-06-30T01:31:32.104Z,70,35051,drip,manual
IRR000337,FIELD0193,2025-08-06T18:29:57.098Z,340,33294,flood,scheduled
IRR000338,FIELD0095,2025-06-20T14:41:24.110Z,158,42149,center_pivot,scheduled
IRR000339,FIELD0130,2025-11-14T04:23:56.060Z,157,36697,sprinkler,manual
IRR000340,FIELD0029,2025-08-16T13:21:06.751Z,439,18307,flood,scheduled
IRR000341,FIELD0078,2025-05-28T15:40:23.011Z,404,23039,sprinkler,manual
IRR000342,FIELD0044,2026-01-19T03:36:43.856Z,115,8538,drip,scheduled
IRR000343,FIELD0053,2025-12-24T18:42:55.654Z,336,32732,sprinkler,manual
IRR000344,FIELD0164,2025-10-11T09:35:35.902Z,425,29758,flood,manual
IRR000345,FIELD0134,2025-07-06T04:25:17.876Z,350,37050,center_pivot,scheduled
IRR000346,FIELD0127,2025-10-07T04:07:30.179Z,192,22080,flood,manual
IRR000347,FIELD0040,2025-07-24T21:35:36.734Z,346,42525,center_pivot,manual
IRR000348,FIELD0112,2025-06-24T12:10:32.018Z,193,28173,flood,manual
IRR000349,FIELD0117,2025-04-04T09:09:45.037Z,347,41492,drip,manual
IRR000350,FIELD0193,2025-04-01T07:46:03.244Z,259,9399,flood,scheduled
IRR000351,FIELD0051,2025-08-28T11:15:06.125Z,177,40804,flood,scheduled
IRR000352,FIELD0124,2025-08-20T15:52:39.532Z,458,3135,drip,manual
IRR000353,FIELD0140,2025-06-05T07:12:09.489Z,226,27804,sprinkler,manual
IRR000354,FIELD0062,2025-07-13T04:50:48.134Z,322,3662,sprinkler,scheduled
IRR000355,FIELD0152,2025-11-23T11:36:56.572Z,332,38959,center_pivot,scheduled
IRR000356,FIELD0121,2025-11-09T20:21:16.282Z,391,33361,sprinkler,manual
IRR000357,FIELD0015,2025-07-27T22:54:25.083Z,395,19793,drip,scheduled
IRR000358,FIELD0166,2025-12-24T13:44:55.913Z,154,10048,center_pivot,manual
IRR000359,FIELD0031,2025-07-01T11:49:01.332Z,480,18175,sprinkler,scheduled
IRR000360,FIELD0103,2025-07-31T16:02:32.689Z,51,17677,drip,scheduled
IRR000361,FIELD0068,2026-01-29T17:48:04.308Z,439,9273,drip,scheduled
IRR000362,FIELD0022,2025-11-21T07:07:00.861Z,333,9222,center_pivot,manual
IRR000363,FIELD0063,2025-08-20T19:05:09.010Z,238,12345,drip,manual
IRR000364,FIELD0156,2025-06-07T07:27:02.678Z,474,40656,center_pivot,scheduled
IRR000365,FIELD0145,2025-10-20T21:12:36.416Z,344,31968,sprinkler,scheduled
IRR000366,FIELD0092,2025-07-07T10:20:57.011Z,161,47027,drip,manual
IRR000367,FIELD0159,2025-05-29T08:44:11.289Z,121,9106,center_pivot,manual
IRR000368,FIELD0064,2025-04-03T05:55:42.870Z,414,1995,center_pivot,manual
IRR000369,FIELD0099,2025-12-11T12:50:39.128Z,41,44978,sprinkler,scheduled
IRR000370,FIELD0127,2025-05-18T14:48:48.044Z,203,33313,sprinkler,manual
IRR000371,FIELD0022,2025-08-22T21:06:38.209Z,284,32201,drip,scheduled
IRR000372,FIELD0079,2025-12-08T10:01:01.116Z,416,12027,center_pivot,manual
IRR000373,FIELD0004,2025-07-30T09:31:26.747Z,109,23999,center_pivot,manual
IRR000374,FIELD0070,2025-11-05T13:38:15.142Z,223,3740,flood,scheduled
IRR000375,FIELD0063,2025-05-14T10:47:57.504Z,100,29001,flood,scheduled
IRR000376,FIELD0117,2025-06-21T14:37:16.823Z,429,39157,center_pivot,manual
IRR000377,FIELD0017,2026-01-22T11:51:58.658Z,354,19255,drip,manual
IRR000378,FIELD0033,2025-07-14T10:39:05.800Z,96,30554,flood,manual
IRR000379,FIELD0080,2026-01-11T09:35:19.114Z,364,12655,sprinkler,scheduled
IRR000380,FIELD0054,2025-09-05T13:12:20.000Z,258,23092,center_pivot,scheduled
IRR000381,FIELD0128,2025-09-11T23:31:08.003Z,405,8831,drip,manual
IRR000382,FIELD0044,2025-04-01T17:15:50.727Z,144,32062,drip,scheduled
IRR000383,FIELD0005,2025-04-06T05:29:20.656Z,291,35361,flood,scheduled
IRR000384,FIELD0181,2025-10-30T08:33:09.878Z,376,41242,center_pivot,scheduled
IRR000385,FIELD0164,2026-02-11T17:33:51.531Z,339,26394,center_pivot,manual
IRR000386,FIELD0119,2025-04-19T00:59:06.898Z,253,32294,sprinkler,manual
IRR000387,FIELD0023,2025-12-20T15:43:45.872Z,325,32237,center_pivot,scheduled
IRR000388,FIELD0191,2025-05-26T02:03:28.472Z,357,37496,center_pivot,manual
IRR000389,FIELD0142,2025-04-14T18:41:34.865Z,43,14607,sprinkler,scheduled
IRR000390,FIELD0072,2025-10-23T03:36:07.751Z,392,23643,drip,manual
IRR000391,FIELD0095,2026-01-09T03:09:01.526Z,122,9885,drip,manual
IRR000392,FIELD0094,2025-08-06T08:32:45.032Z,125,34515,flood,scheduled
IRR000393,FIELD0064,2025-07-01T00:42:35.676Z,207,16945,center_pivot,scheduled
IRR000394,FIELD0171,2025-08-18T05:25:36.962Z,422,21680,center_pivot,scheduled
IRR000395,FIELD0046,2025-12-09T19:09:27.096Z,77,25696,sprinkler,manual
IRR000396,FIELD0003,2025-08-31T02:39:18.313Z,124,42600,center_pivot,manual
IRR000397,FIELD0133,2025-09-23T18:30:40.582Z,480,21192,flood,scheduled
IRR000398,FIELD0114,2025-11-11T15:23:39.463Z,118,1135,sprinkler,scheduled
IRR000399,FIELD0045,2025-12-06T11:07:16.503Z,215,13054,flood,scheduled
IRR000400,FIELD0198,2025-05-03T11:09:45.667Z,309,14049,drip,manual
IRR000401,FIELD0120,2026-01-02T02:13:01.382Z,239,43716,drip,scheduled
IRR000402,FIELD0049,2026-02-05T15:19:53.908Z,263,33027,sprinkler,manual
IRR000403,FIELD0109,2025-09-25T01:27:10.142Z,74,7880,flood,manual
IRR000404,FIELD0178,2025-12-28T17:59:45.079Z,368,5540,drip,manual
IRR000405,FIELD0127,2025-12-12T06:02:48.082Z,327,44705,center_pivot,scheduled
IRR000406,FIELD0078,2025-06-12T04:30:46.716Z,461,49878,flood,manual
IRR000407,FIELD0164,2026-02-01T09:22:48.469Z,172,26593,center_pivot,manual
IRR000408,FIELD0103,2025-11-05T13:17:23.864Z,363,10090,flood,scheduled
IRR000409,FIELD0040,2026-01-14T12:33:21.726Z,267,36167,sprinkler,scheduled
IRR000410,FIELD0170,2026-02-02T12:41:40.737Z,233,6829,drip,manual
IRR000411,FIELD0141,2025-10-12T21:23:25.186Z,443,10964,flood,scheduled
IRR000412,FIELD0049,2025-04-11T20:33:07.631Z,321,13649,sprinkler,scheduled
IRR000413,FIELD0073,2025-09-19T11:33:39.627Z,221,1675,drip,manual
IRR000414,FIELD0113,2025-07-18T15:29:35.307Z,233,2032,drip,manual
IRR000415,FIELD0080,2025-04-03T07:21:26.062Z,462,27348,center_pivot,manual
IRR000416,FIELD0187,2025-12-05T11:42:32.465Z,470,24382,flood,manual
IRR000417,FIELD0149,2025-04-21T03:34:03.588Z,452,32220,drip,manual
IRR000418,FIELD0046,2025-07-15T02:02:08.465Z,421,16848,drip,manual
IRR000419,FIELD0093,2026-02-11T16:13:27.684Z,162,1712,drip,scheduled
IRR000420,FIELD0157,2025-12-21T12:01:27.934Z,187,47855,drip,manual
IRR000421,FIELD0153,2025-12-19T19:02:51.786Z,434,22187,sprinkler,manual
IRR000422,FIELD0109,2025-04-29T03:04:43.745Z,169,12938,sprinkler,manual
IRR000423,FIELD0001,2025-06-14T18:44:28.352Z,267,13184,center_pivot,manual
IRR000424,FIELD0087,2025-06-25T11:37:12.897Z,388,21076,center_pivot,manual
IRR000425,FIELD0195,2026-01-05T15:19:07.055Z,252,21094,center_pivot,scheduled
IRR000426,FIELD0194,2025-12-17T18:13:45.603Z,189,21448,flood,manual
IRR000427,FIELD0166,2025-12-20T10:20:42.549Z,62,11043,center_pivot,scheduled
IRR000428,FIELD0167,2025-05-20T10:33:00.440Z,327,5474,sprinkler,scheduled
IRR000429,FIELD0045,2025-05-23T12:52:53.527Z,454,28914,drip,manual
IRR000430,FIELD0037,2025-12-27T22:42:04.547Z,426,4507,drip,manual
IRR000431,FIELD0192,2025-06-03T11:05:28.326Z,59,46610,center_pivot,scheduled
IRR000432,FIELD0104,2025-07-30T07:34:48.523Z,138,7299,flood,manual
IRR000433,FIELD0066,2026-02-04T05:24:09.254Z,271,38452,sprinkler,manual
IRR000434,FIELD0125,2025-10-30T01:50:45.995Z,169,10795,sprinkler,scheduled
IRR000435,FIELD0043,2025-07-17T09:19:59.191Z,399,30534,flood,manual
IRR000436,FIELD0044,2025-04-09T02:53:50.785Z,354,43624,flood,manual
IRR000437,FIELD0027,2025-07-07T16:12:18.444Z,314,33918,drip,manual
IRR000438,FIELD0029,2025-04-21T11:30:33.875Z,224,20446,flood,manual
IRR000439,FIELD0078,2025-11-12T13:46:42.990Z,237,4840,flood,manual
IRR000440,FIELD0006,2026-02-08T13:33:19.633Z,322,7452,center_pivot,manual
IRR000441,FIELD0115,2025-11-13T23:44:37.746Z,478,18978,flood,manual
IRR000442,FIELD0197,2025-11-07T22:36:28.910Z,241,5428,sprinkler,manual
IRR000443,FIELD0193,2025-07-02T21:50:48.404Z,341,17698,center_pivot,scheduled
IRR000444,FIELD0176,2025-05-11T12:12:33.625Z,206,18647,sprinkler,manual
IRR000445,FIELD0157,2026-02-10T16:01:03.683Z,171,19635,center_pivot,scheduled
IRR000446,FIELD0040,2026-01-29T22:00:53.129Z,57,20252,center_pivot,manual
IRR000447,FIELD0078,2025-11-29T01:38:29.562Z,188,32687,sprinkler,scheduled
IRR000448,FIELD0086,2025-06-08T04:12:07.566Z,395,22402,sprinkler,scheduled
IRR000449,FIELD0114,2026-01-08T11:06:13.609Z,122,16697,center_pivot,scheduled
IRR000450,FIELD0171,2025-08-24T10:55:05.689Z,365,28760,flood,manual
IRR000451,FIELD0109,2025-08-19T14:26:53.392Z,64,12719,flood,manual
IRR000452,FIELD0102,2025-07-19T02:11:33.535Z,182,13898,flood,manual
IRR000453,FIELD0032,2025-09-08T13:22:08.862Z,44,41280,sprinkler,manual
IRR000454,FIELD0145,2026-02-12T17:55:34.878Z,172,32195,sprinkler,scheduled
IRR000455,FIELD0070,2025-06-15T22:16:13.592Z,147,3951,center_pivot,manual
IRR000456,FIELD0145,2026-01-25T04:51:29.945Z,305,46506,drip,scheduled
IRR000457,FIELD0023,2026-01-06T03:36:00.141Z,116,14242,flood,scheduled
IRR000458,FIELD0105,2025-10-30T14:56:05.483Z,226,43171,flood,scheduled
IRR000459,FIELD0026,2025-11-10T07:13:50.251Z,160,42553,center_pivot,manual
IRR000460,FIELD0072,2025-07-16T05:12:26.733Z,301,5019,sprinkler,manual
IRR000461,FIELD0001,2025-10-17T14:55:19.440Z,259,49025,flood,manual
IRR000462,FIELD0065,2026-01-09T11:21:09.016Z,87,18072,sprinkler,scheduled
IRR000463,FIELD0173,2025-12-23T07:39:07.969Z,402,19426,flood,manual
IRR000464,FIELD0168,2026-01-23T18:53:27.737Z,351,14814,center_pivot,scheduled
IRR000465,FIELD0137,2025-04-30T20:56:19.092Z,46,49577,drip,manual
IRR000466,FIELD0009,2025-06-24T09:02:07.643Z,405,48351,flood,scheduled
IRR000467,FIELD0015,2025-07-15T21:30:00.889Z,163,10292,center_pivot,scheduled
IRR000468,FIELD0117,2025-05-14T12:01:44.845Z,115,19105,flood,scheduled
IRR000469,FIELD0126,2025-05-22T03:32:02.067Z,369,21908,flood,manual
IRR000470,FIELD0026,2026-02-11T07:02:14.139Z,307,25449,drip,manual
IRR000471,FIELD0133,2025-12-06T09:39:39.875Z,381,7708,drip,manual
IRR000472,FIELD0044,2025-07-13T02:17:43.509Z,311,26753,drip,manual
IRR000473,FIELD0085,2025-07-04T23:02:35.348Z,45,27393,flood,manual
IRR000474,FIELD0095,2025-09-02T15:03:17.041Z,444,22722,center_pivot,manual
IRR000475,FIELD0070,2025-12-06T17:21:18.259Z,36,17755,flood,manual
IRR000476,FIELD0120,2025-08-03T05:32:30.967Z,327,12128,drip,manual
IRR000477,FIELD0196,2025-04-01T12:34:11.511Z,420,31276,sprinkler,manual
IRR000478,FIELD0184,2025-08-15T21:21:55.250Z,30,5508,drip,manual
IRR000479,FIELD0005,2025-06-05T01:21:19.086Z,414,2062,sprinkler,manual
IRR000480,FIELD0126,2025-10-20T23:54:39.586Z,340,22749,sprinkler,manual
IRR000481,FIELD0048,2025-11-26T23:16:56.551Z,248,29421,drip,manual
IRR000482,FIELD0200,2025-12-21T20:41:11.506Z,419,2611,drip,manual
IRR000483,FIELD0162,2025-10-24T21:07:17.654Z,271,12416,drip,manual
IRR000484,FIELD0111,2025-12-06T02:24:25.220Z,405,44994,sprinkler,scheduled
IRR000485,FIELD0145,2025-04-21T18:57:36.233Z,117,29253,center_pivot,manual
IRR000486,FIELD0010,2026-01-21T13:02:14.360Z,185,30634,center_pivot,manual
IRR000487,FIELD0102,2025-12-10T21:15:01.158Z,86,38064,center_pivot,manual
IRR000488,FIELD0140,2025-09-02T23:08:23.046Z,337,36999,flood,scheduled
IRR000489,FIELD0009,2025-10-15T20:38:20.698Z,71,9050,flood,manual
IRR000490,FIELD0124,2026-01-14T11:02:31.216Z,347,22701,sprinkler,manual
IRR000491,FIELD0068,2025-09-15T00:08:31.486Z,86,34322,flood,manual
IRR000492,FIELD0172,2025-04-28T00:09:29.082Z,292,8287,drip,manual
IRR000493,FIELD0059,2025-12-07T04:54:40.334Z,81,49663,flood,manual
IRR000494,FIELD0071,2025-07-27T15:27:59.966Z,194,2468,center_pivot,manual
IRR000495,FIELD0027,2025-11-27T18:42:06.433Z,105,33219,center_pivot,scheduled
IRR000496,FIELD0034,2025-05-25T17:45:50.673Z,438,26519,sprinkler,manual
IRR000497,FIELD0125,2025-08-10T12:49:58.969Z,35,26825,drip,scheduled
IRR000498,FIELD0053,2025-12-26T16:02:14.197Z,350,15188,center_pivot,scheduled
IRR000499,FIELD0014,2025-08-26T23:20:25.584Z,258,29045,flood,scheduled
IRR000500,FIELD0067,2025-11-21T03:09:19.326Z,136,18023,flood,scheduled
IRR000501,FIELD0044,2025-11-14T11:48:36.008Z,186,23669,drip,scheduled
IRR000502,FIELD0004,2025-05-24T15:09:23.407Z,240,48330,flood,scheduled
IRR000503,FIELD0115,2025-05-12T11:54:44.064Z,69,26932,drip,manual
IRR000504,FIELD0034,2025-06-20T05:31:38.317Z,89,33981,flood,manual
IRR000505,FIELD0017,2025-12-17T00:30:21.616Z,259,4373,sprinkler,scheduled
IRR000506,FIELD0052,2025-12-12T16:23:11.182Z,427,33298,sprinkler,manual
IRR000507,FIELD0065,2025-12-16T04:36:29.006Z,140,38388,flood,scheduled
IRR000508,FIELD0105,2025-06-14T03:46:01.372Z,319,11995,drip,scheduled
IRR000509,FIELD0153,2025-07-17T19:03:33.465Z,111,49983,drip,manual
IRR000510,FIELD0158,2025-09-24T23:53:14.864Z,39,13904,drip,manual
IRR000511,FIELD0011,2025-10-30T02:18:37.679Z,368,44664,center_pivot,scheduled
IRR000512,FIELD0160,2026-01-25T01:25:32.350Z,151,43384,flood,manual
IRR000513,FIELD0192,2025-04-18T04:02:36.314Z,160,18419,center_pivot,scheduled
IRR000514,FIELD0045,2025-06-09T21:03:42.913Z,384,24274,sprinkler,scheduled
IRR000515,FIELD0010,2025-07-03T20:02:55.205Z,222,35358,sprinkler,manual
IRR000516,FIELD0173,2025-08-30T15:22:58.867Z,246,46742,center_pivot,manual
IRR000517,FIELD0059,2026-01-10T09:06:54.687Z,212,41208,sprinkler,manual
IRR000518,FIELD0022,2026-02-02T01:28:54.857Z,274,8902,flood,manual
IRR000519,FIELD0102,2025-07-18T23:25:32.331Z,106,1638,center_pivot,manual
IRR000520,FIELD0014,2026-01-31T17:16:44.599Z,321,12018,flood,manual
IRR000521,FIELD0069,2025-07-31T06:51:53.835Z,31,31751,drip,scheduled
IRR000522,FIELD0152,2026-01-07T15:19:33.525Z,244,27267,flood,manual
IRR000523,FIELD0094,2025-11-30T10:41:13.219Z,455,47958,sprinkler,scheduled
IRR000524,FIELD0110,2025-08-27T06:42:36.075Z,424,16768,sprinkler,scheduled
IRR000525,FIELD0028,2026-01-13T16:35:59.655Z,130,23194,center_pivot,scheduled
IRR000526,FIELD0111,2025-04-13T22:48:59.738Z,395,18713,drip,manual
IRR000527,FIELD0152,2025-12-29T06:11:01.848Z,110,38512,drip,manual
IRR000528,FIELD0102,2025-04-28T01:24:09.231Z,374,10798,center_pivot,manual
IRR000529,FIELD0165,2025-11-22T01:51:38.712Z,192,15736,drip,manual
IRR000530,FIELD0004,2025-11-16T02:42:54.054Z,263,42238,sprinkler,scheduled
IRR000531,FIELD0049,2025-07-09T07:23:56.351Z,117,44079,sprinkler,manual
IRR000532,FIELD0051,2025-11-22T04:53:44.045Z,132,14902,center_pivot,manual
IRR000533,FIELD0012,2026-02-05T22:31:15.955Z,201,11052,sprinkler,manual
IRR000534,FIELD0114,2025-10-23T22:05:49.396Z,365,30139,flood,scheduled
IRR000535,FIELD0033,2025-05-09T10:54:04.462Z,364,37069,flood,scheduled
IRR000536,FIELD0001,2025-12-21T18:27:11.512Z,347,24436,drip,manual
IRR000537,FIELD0051,2025-09-08T19:26:59.066Z,264,36000,flood,manual
IRR000538,FIELD0149,2025-04-11T02:46:54.116Z,270,4483,sprinkler,manual
IRR000539,FIELD0137,2025-05-19T19:53:57.954Z,124,41116,drip,manual
IRR000540,FIELD0013,2025-05-06T19:42:38.062Z,103,35796,sprinkler,scheduled
IRR000541,FIELD0023,2025-10-14T14:03:19.464Z,213,4650,drip,manual
IRR000542,FIELD0172,2025-04-20T21:38:51.369Z,66,21909,center_pivot,manual
IRR000543,FIELD0190,2025-12-23T11:15:32.561Z,372,2223,center_pivot,scheduled
IRR000544,FIELD0184,2025-11-17T03:43:52.058Z,31,39683,center_pivot,scheduled
IRR000545,FIELD0189,2025-05-06T20:41:18.878Z,250,48470,flood,scheduled
IRR000546,FIELD0194,2026-02-11T06:50:56.452Z,313,20670,drip,manual
IRR000547,FIELD0194,2025-10-22T19:27:13.423Z,375,38920,center_pivot,scheduled
IRR000548,FIELD0021,2025-12-28T13:00:58.219Z,82,1973,sprinkler,manual
IRR000549,FIELD0113,2025-07-07T02:57:23.827Z,220,13787,flood,scheduled
IRR000550,FIELD0178,2026-01-30T03:50:09.173Z,359,29651,sprinkler,manual
IRR000551,FIELD0014,2025-10-26T19:08:56.686Z,253,12544,sprinkler,manual
IRR000552,FIELD0004,2025-12-12T16:38:41.401Z,393,23135,sprinkler,manual
IRR000553,FIELD0026,2026-01-04T00:49:14.807Z,93,8188,center_pivot,scheduled
IRR000554,FIELD0152,2025-07-01T04:45:08.850Z,264,35506,drip,manual
IRR000555,FIELD0098,2025-07-22T20:42:39.814Z,452,43670,center_pivot,scheduled
IRR000556,FIELD0097,2025-11-09T20:51:10.114Z,252,30158,drip,manual
IRR000557,FIELD0180,2025-11-19T07:11:57.362Z,117,40913,flood,scheduled
IRR000558,FIELD0046,2025-08-28T13:34:27.908Z,53,9688,sprinkler,manual
IRR000559,FIELD0109,2025-08-09T04:04:02.522Z,309,23186,flood,manual
IRR000560,FIELD0190,2025-10-09T20:18:46.518Z,349,19799,center_pivot,scheduled
IRR000561,FIELD0171,2025-08-03T23:53:42.859Z,254,49970,center_pivot,scheduled
IRR000562,FIELD0047,2026-01-20T22:20:37.944Z,415,46290,drip,scheduled
IRR000563,FIELD0111,2026-01-20T08:02:43.658Z,315,4945,flood,scheduled
IRR000564,FIELD0188,2025-04-17T05:18:28.461Z,282,34772,sprinkler,scheduled
IRR000565,FIELD0182,2025-05-24T04:43:22.224Z,335,38506,flood,manual
IRR000566,FIELD0068,2025-04-06T15:44:43.311Z,410,17237,drip,scheduled
IRR000567,FIELD0181,2026-01-20T17:27:13.576Z,346,8985,flood,manual
IRR000568,FIELD0126,2025-07-28T20:56:51.767Z,381,32862,center_pivot,manual
IRR000569,FIELD0018,2025-06-01T10:16:03.907Z,153,18675,sprinkler,scheduled
IRR000570,FIELD0161,2025-04-03T12:11:56.603Z,151,26541,flood,scheduled
IRR000571,FIELD0070,2025-05-09T21:43:57.947Z,41,34134,flood,scheduled
IRR000572,FIELD0163,2025-09-07T21:13:21.518Z,169,48518,flood,scheduled
IRR000573,FIELD0143,2025-09-23T02:58:28.128Z,364,32264,drip,scheduled
IRR000574,FIELD0178,2025-09-18T19:03:35.601Z,256,7836,flood,manual
IRR000575,FIELD0198,2025-09-04T07:50:19.730Z,429,46232,drip,manual
IRR000576,FIELD0035,2025-12-20T03:52:11.607Z,201,49784,drip,manual
IRR000577,FIELD0019,2026-01-13T20:28:01.418Z,221,42761,drip,manual
IRR000578,FIELD0037,2025-10-30T00:05:12.499Z,134,44720,center_pivot,manual
IRR000579,FIELD0036,2025-07-28T04:42:55.610Z,75,3835,drip,scheduled
IRR000580,FIELD0124,2025-07-10T22:14:44.914Z,76,6627,drip,manual
IRR000581,FIELD0028,2025-04-23T18:45:01.020Z,381,43930,drip,scheduled
IRR000582,FIELD0161,2025-10-28T08:08:46.630Z,445,19079,drip,scheduled
IRR000583,FIELD0032,2025-11-19T07:27:52.166Z,282,7601,flood,scheduled
IRR000584,FIELD0111,2025-08-02T12:31:28.715Z,47,19977,sprinkler,manual
IRR000585,FIELD0053,2025-06-05T07:37:44.506Z,355,26603,drip,manual
IRR000586,FIELD0051,2026-01-18T22:32:34.701Z,57,4017,drip,scheduled
IRR000587,FIELD0062,2025-09-18T06:45:21.543Z,80,48462,flood,scheduled
IRR000588,FIELD0117,2025-09-20T16:50:05.334Z,264,30409,flood,manual
IRR000589,FIELD0025,2026-01-11T10:16:03.169Z,200,32758,drip,scheduled
IRR000590,FIELD0115,2025-06-08T17:51:20.387Z,312,30732,flood,scheduled
IRR000591,FIELD0160,2025-04-08T15:55:15.773Z,112,32205,center_pivot,scheduled
IRR000592,FIELD0029,2025-04-15T10:27:27.834Z,449,1000,center_pivot,scheduled
IRR000593,FIELD0098,2025-11-10T23:41:33.054Z,128,3237,flood,manual
IRR000594,FIELD0092,2025-10-29T07:20:41.902Z,187,16042,drip,manual
IRR000595,FIELD0196,2025-05-18T17:37:37.364Z,431,30106,center_pivot,manual
IRR000596,FIELD0169,2025-08-08T18:37:52.554Z,229,26212,center_pivot,manual
IRR000597,FIELD0190,2025-06-16T16:26:54.398Z,426,35357,sprinkler,manual
IRR000598,FIELD0165,2025-09-02T14:50:44.739Z,280,15455,flood,scheduled
IRR000599,FIELD0044,2025-08-25T13:49:37.300Z,123,35931,drip,manual
IRR000600,FIELD0105,2026-02-14T16:53:13.974Z,334,26739,sprinkler,manual
IRR000601,FIELD0125,2026-01-15T15:07:57.333Z,82,21289,flood,manual
IRR000602,FIELD0121,2025-12-02T16:50:01.233Z,294,36337,sprinkler,scheduled
IRR000603,FIELD0039,2025-10-27T18:34:49.992Z,112,39478,sprinkler,manual
IRR000604,FIELD0150,2025-10-04T14:24:06.332Z,59,34003,center_pivot,manual
IRR000605,FIELD0120,2025-04-30T21:30:22.455Z,428,26295,sprinkler,scheduled
IRR000606,FIELD0146,2025-06-24T09:48:06.398Z,260,42966,sprinkler,scheduled
IRR000607,FIELD0021,2025-07-06T23:51:40.016Z,256,42580,center_pivot,manual
IRR000608,FIELD0133,2025-05-08T20:02:51.157Z,61,24798,sprinkler,manual
IRR000609,FIELD0109,2025-10-02T09:33:19.790Z,303,40718,sprinkler,scheduled
IRR000610,FIELD0106,2025-04-08T10:34:39.927Z,323,18170,sprinkler,scheduled
IRR000611,FIELD0008,2025-12-20T15:52:37.694Z,40,10078,sprinkler,scheduled
IRR000612,FIELD0092,2025-05-07T13:30:58.635Z,400,31475,center_pivot,manual
IRR000613,FIELD0041,2025-07-23T21:11:08.345Z,265,3072,flood,manual
IRR000614,FIELD0192,2025-09-25T15:38:33.662Z,177,9414,sprinkler,manual
IRR000615,FIELD0174,2025-08-19T23:51:03.584Z,198,26151,sprinkler,manual
IRR000616,FIELD0189,2025-07-15T10:15:59.104Z,436,2117,drip,scheduled
IRR000617,FIELD0030,2025-12-26T15:42:55.249Z,315,16193,flood,manual
IRR000618,FIELD0143,2025-08-25T21:34:03.333Z,354,46862,center_pivot,scheduled
IRR000619,FIELD0036,2026-01-11T09:58:06.648Z,307,49263,sprinkler,scheduled
IRR000620,FIELD0091,2026-02-04T08:11:31.043Z,170,31155,sprinkler,scheduled
IRR000621,FIELD0055,2025-09-04T23:31:44.697Z,349,43170,drip,manual
IRR000622,FIELD0126,2025-08-31T16:15:55.394Z,458,8524,center_pivot,scheduled
IRR000623,FIELD0125,2025-10-19T18:46:13.339Z,328,44021,flood,scheduled
IRR000624,FIELD0006,2025-07-01T14:14:01.895Z,67,19519,drip,manual
IRR000625,FIELD0200,2026-01-14T03:53:43.577Z,89,27927,center_pivot,scheduled
IRR000626,FIELD0048,2025-10-20T15:54:46.848Z,380,26748,drip,manual
IRR000627,FIELD0189,2025-12-21T22:28:07.910Z,36,17423,drip,scheduled
IRR000628,FIELD0007,2025-10-31T06:03:11.348Z,49,9000,drip,manual
IRR000629,FIELD0187,2026-02-07T02:28:11.355Z,231,8353,flood,scheduled
IRR000630,FIELD0114,2025-11-27T13:34:26.886Z,41,19808,flood,scheduled
