record_id,field_id,date,temp_max_c,temp_min_c,precipitation_mm,humidity_percent,wind_speed_kmh,solar_radiation_wm2
WH0000353,FIELD0182,2025-08-03,12.2,-0.4,11.5,86,0.2,249
WH0000354,FIELD0150,2025-12-23,15.2,2.6,35.4,46,35.5,222
WH0000355,FIELD0190,2025-03-10,23.2,4.7,3.7,82,31.1,238
WH0000356,FIELD0151,2025-08-09,12.5,-3.8,43.5,35,16,681
WH0000357,FIELD0146,2025-03-22,26.8,14.3,27.3,37,21.7,493
WH0000358,FIELD0025,2025-04-10,30.2,24.6,25,94,35.2,129
WH0000359,FIELD0116,2026-01-01,14.2,1.2,32.4,38,10.8,179
WH0000360,FIELD0022,2026-01-20,26.4,14.7,22.4,67,32,153
WH0000361,FIELD0130,2025-11-01,20.7,14.4,39.3,55,36.2,716
WH0000362,FIELD0017,2025-01-14,13.8,3.2,41.1,56,15.6,449
WH0000363,FIELD0023,2026-02-09,40,11.8,47.1,38,30.2,738
WH0000364,FIELD0074,2025-03-13,25.1,17.7,4.7,36,23.5,455
WH0000365,FIELD0139,2025-06-28,30.6,8,42.1,39,1.4,799
WH0000366,FIELD0149,2026-01-14,39.3,10.1,4.3,40,9.2,207
WH0000367,FIELD0120,2026-01-03,34.6,-4.1,46,91,7.5,662
WH0000368,FIELD0114,2025-07-13,27.9,12.6,22.2,69,2.3,620
WH0000369,FIELD0140,2025-02-06,38.5,14.3,4.5,34,12.3,545
WH0000370,FIELD0137,2025-07-18,13.7,4,40.3,74,37,511
WH0000371,FIELD0137,2026-02-06,34.4,8.4,17.5,63,9.9,615
WH0000372,FIELD0117,2025-10-28,13.8,8.8,15,75,25.6,666
WH0000373,FIELD0058,2025-01-28,13.1,6.2,30.6,83,37.4,220
WH0000374,FIELD0124,2025-10-18,26,-2,14.3,89,6.6,710
WH0000375,FIELD0102,2025-06-22,37.3,7.8,49.3,34,27.1,503
WH0000376,FIELD0112,2025-01-25,26.9,5.6,17.5,67,10,657
WH0000377,FIELD0160,2025-01-12,17,1.9,41.4,68,21.2,600
WH0000378,FIELD0175,2025-04-27,39.2,20.5,16,38,14.9,313
WH0000379,FIELD0151,2025-03-15,22.4,15.8,30.9,67,29.6,654
WH0000380,FIELD0107,2025-01-21,20.8,-3.8,7.7,82,29.3,689
WH0000381,FIELD0034,2025-09-04,30.7,6.1,30.3,83,16.4,750
WH0000382,FIELD0017,2025-01-29,26.4,0.3,3.9,82,19.9,547
WH0000383,FIELD0096,2025-10-22,36.3,7.5,1.2,47,17.8,211
WH0000384,FIELD0042,2025-09-14,18.6,-1.1,6.7,77,32.6,794
WH0000385,FIELD0131,2025-11-14,25.3,10.3,42.8,55,28.6,299
WH0000386,FIELD0007,2025-02-16,31.2,13.9,39.8,71,12.6,668
WH0000387,FIELD0037,2026-02-13,16.5,7.1,49.4,45,29,503
WH0000388,FIELD0010,2025-02-02,29.8,4.2,12.1,56,30,638
WH0000389,FIELD0138,2025-08-22,25.1,1,10.4,52,12.3,538
WH0000390,FIELD0067,2025-04-02,21.1,15.1,18.8,79,10.7,431
WH0000391,FIELD0081,2025-02-07,38.8,20.7,5.2,30,22.1,386
WH0000392,FIELD0122,2025-12-31,39,29.5,27.9,63,20.6,566
WH0000393,FIELD0172,2025-06-28,33.7,-3,26.1,83,26.1,779
WH0000394,FIELD0176,2025-06-29,13.3,7.6,18.1,30,23.5,429
WH0000395,FIELD0122,2025-04-23,24.2,-2.5,39.4,33,25.9,69
WH0000396,FIELD0126,2025-01-14,26.5,11,48.9,67,26,669
WH0000397,FIELD0200,2025-05-01,36.5,19,44.6,59,33.5,611
WH0000398,FIELD0099,2025-08-05,29.2,1.2,0.3,30,39.5,254
WH0000399,FIELD0075,2025-05-26,26.4,13.6,23,42,2.6,678
WH0000400,FIELD0193,2025-11-09,20.4,6.5,23.5,43,31.6,445
WH0000401,FIELD0135,2025-09-07,31.2,25.4,7.4,65,35.9,667
WH0000402,FIELD0085,2025-03-27,36.4,13.9,34,69,40,359
WH0000403,FIELD0066,2025-02-02,17.6,-1.1,16.3,61,21.4,527
WH0000404,FIELD0036,2025-09-08,30.5,19.4,12.6,61,29.4,337
WH0000405,FIELD0191,2025-04-12,23.6,17.7,25.3,53,33.4,480
WH0000406,FIELD0185,2025-10-11,11.4,1.4,18.4,47,19.1,480
WH0000407,FIELD0100,2025-07-01,37.3,1.9,29.6,92,39.3,134
WH0000408,FIELD0010,2026-02-14,17.2,9.5,5.8,79,5,798
WH0000409,FIELD0128,2025-07-01,32.6,24.8,36,45,12.2,460
WH0000410,FIELD0103,2025-03-25,31.2,0.5,10.9,53,32.1,578
WH0000411,FIELD0002,2025-11-29,33.4,25,12.4,32,9.5,331
WH0000412,FIELD0094,2025-02-20,21,0.2,49.7,67,26.9,546
WH0000413,FIELD0128,2025-11-30,38.8,31.5,14.8,62,32.8,564
WH0000414,FIELD0108,2026-02-13,26.1,6.7,9.3,31,9,70
WH0000415,FIELD0168,2025-11-08,26.7,5.1,15.2,91,0.9,276
WH0000416,FIELD0083,2025-05-09,30.7,24.9,27.6,90,15.5,190
WH0000417,FIELD0173,2025-12-27,10.3,-3.9,39.5,93,16.5,482
WH0000418,FIELD0038,2025-11-18,35.6,17.4,36,38,6.6,348
WH0000419,FIELD0189,2025-06-15,13.9,2.4,6.7,59,19.8,283
WH0000420,FIELD0082,2025-02-21,32,14.4,28.3,94,4.3,285
WH0000421,FIELD0011,2025-09-20,27.8,5.2,49.4,46,1.7,188
WH0000422,FIELD0188,2025-11-04,34.5,-1.5,43.9,95,33.1,308
WH0000423,FIELD0139,2025-12-23,34.2,23.5,42.3,78,1.6,491
WH0000424,FIELD0090,2025-09-10,32.6,5.2,14.1,53,21.7,597
WH0000425,FIELD0073,2025-09-11,29.1,-3.7,40,75,26.9,226
WH0000426,FIELD0170,2025-02-12,26.8,4.3,27,56,19.4,408
WH0000427,FIELD0133,2025-07-23,26.9,11.9,42,36,2.6,446
WH0000428,FIELD0125,2025-11-10,39.2,23.8,23.4,55,8.2,378
WH0000429,FIELD0170,2025-11-05,26.9,12.2,9.3,73,26.9,256
WH0000430,FIELD0155,2025-03-10,13.8,3,4.4,76,17.1,281
WH0000431,FIELD0098,2026-02-11,13.8,0.2,21.7,75,22.9,566
WH0000432,FIELD0133,2025-02-21,19,11.8,4.1,50,20.4,262
WH0000433,FIELD0106,2025-05-12,34.8,22.8,35.2,93,31.1,391
WH0000434,FIELD0018,2025-08-02,10.6,-4.7,14.4,70,2.1,781
WH0000435,FIELD0193,2025-12-01,20.9,2,18.7,53,12.5,276
WH0000436,FIELD0058,2025-11-22,12.4,4.2,36.9,89,38.8,300
WH0000437,FIELD0032,2025-07-24,22.6,10.2,8.9,33,0.9,491
WH0000438,FIELD0197,2025-12-04,29.9,9.9,28.3,44,32.3,290
WH0000439,FIELD0033,2025-06-30,26.5,3.3,32.7,64,25.6,73
WH0000440,FIELD0130,2025-12-02,18.7,13.5,15.5,42,39.3,452
WH0000441,FIELD0063,2025-09-10,12.1,-1.6,50,31,8.3,191
WH0000442,FIELD0005,2025-04-26,38,18.7,23,45,7.9,212
WH0000443,FIELD0009,2025-05-15,15.6,6.7,11.2,47,9.4,477
WH0000444,FIELD0172,2025-01-05,38,10.6,35.4,87,5.7,792
WH0000445,FIELD0054,2025-11-03,11.6,1.8,22.4,66,12.2,685
WH0000446,FIELD0144,2025-03-27,35.6,-2,26.6,92,28.7,357
WH0000447,FIELD0009,2025-06-07,32.5,20.7,16.9,79,31.5,50
WH0000448,FIELD0065,2025-08-22,33,23.5,6.4,74,22,444
WH0000449,FIELD0070,2025-12-29,38.1,-3.7,42,82,38.2,80
WH0000450,FIELD0100,2026-02-07,37.1,16.5,35,61,32,690
WH0000451,FIELD0023,2025-11-18,37,10.5,36.2,71,39.8,229
WH0000452,FIELD0116,2025-05-14,29.9,12,34.7,48,29.3,727
WH0000453,FIELD0139,2026-01-27,31.1,13.6,14.5,35,16.3,645
WH0000454,FIELD0138,2025-02-28,27.8,16.1,43,79,6.3,457
WH0000455,FIELD0149,2025-01-20,23.8,15.6,37.7,90,21.3,193
WH0000456,FIELD0123,2025-11-04,22.7,17.1,47.7,73,11.6,417
WH0000457,FIELD0132,2025-08-02,17.4,-3.2,26.7,74,5.9,728
WH0000458,FIELD0056,2025-02-13,38.8,16.1,32.3,90,39.4,600
WH0000459,FIELD0144,2025-05-24,10,-2.5,36.2,39,14.8,319
WH0000460,FIELD0188,2025-07-12,35.4,4.1,28.3,59,36.7,604
WH0000461,FIELD0195,2025-05-15,17.8,11.3,27.2,82,11.2,61
WH0000462,FIELD0037,2025-03-11,20.2,8,33,44,10.2,632
WH0000463,FIELD0087,2025-09-26,12.1,-3.5,28,36,23.7,638
WH0000464,FIELD0098,2025-03-05,21.3,2.8,14.1,65,10.3,626
WH0000465,FIELD0069,2025-04-13,33.4,12.2,1,80,16.7,412
WH0000466,FIELD0188,2025-07-28,36.1,-1.8,31.1,95,23.5,205
WH0000467,FIELD0149,2025-11-22,13.1,4.1,42.8,38,11.2,187
WH0000468,FIELD0168,2025-10-31,31.3,7.2,5.3,59,24.3,187
WH0000469,FIELD0187,2025-04-08,21.7,6.5,5.1,52,24.5,377
WH0000470,FIELD0025,2025-02-05,21.2,3.1,40,52,27.3,209
WH0000471,FIELD0059,2025-02-07,13.7,-0.7,23.7,33,25.5,529
WH0000472,FIELD0122,2025-02-25,36.9,20.5,34.4,42,5.3,746
WH0000473,FIELD0182,2025-06-02,26.3,7.5,31,70,23.8,740
WH0000474,FIELD0073,2025-01-11,27.9,3.1,18.4,35,38.3,698
WH0000475,FIELD0191,2025-01-24,17.1,5,1.4,66,23,491
WH0000476,FIELD0117,2025-05-17,20.2,13.3,2.2,84,0.7,66
WH0000477,FIELD0182,2025-09-21,29.8,13.2,31.7,38,25.5,572
WH0000478,FIELD0150,2025-06-29,30.3,15.7,29,77,1.6,450
WH0000479,FIELD0110,2025-08-19,28.2,20.3,21.8,50,39.6,318
WH0000480,FIELD0042,2025-02-17,36.4,26.1,11,54,18.6,162
WH0000481,FIELD0085,2025-01-28,16.9,6.3,2.1,89,19,206
WH0000482,FIELD0141,2025-11-12,33,-1.6,17.2,41,9.4,310
WH0000483,FIELD0031,2025-04-29,21.8,0.1,38.4,51,2.5,442
WH0000484,FIELD0084,2025-08-04,15.1,7.6,47.2,53,20,538
WH0000485,FIELD0148,2026-01-23,34.6,2.9,16.7,47,26.8,578
WH0000486,FIELD0061,2025-10-16,25.8,13,18.6,75,35.3,736
WH0000487,FIELD0110,2025-09-27,11.2,-2.4,43.8,51,31.2,211
WH0000488,FIELD0025,2025-01-31,31.1,5.5,33.8,79,31.8,633
WH0000489,FIELD0059,2025-07-30,26.8,12.9,14.6,83,23.7,586
WH0000490,FIELD0197,2025-04-03,10.7,-3.7,19.2,91,5,598
WH0000491,FIELD0129,2025-04-25,10.9,-0.3,11.7,80,31.7,324
WH0000492,FIELD0104,2025-02-23,13.2,-3.3,10.3,71,7.5,224
WH0000493,FIELD0150,2025-07-03,36.5,15.4,37.5,84,9.5,278
WH0000494,FIELD0154,2025-02-07,18.4,-3,0.6,39,3.8,68
WH0000495,FIELD0170,2025-02-02,19.9,4.3,5.9,88,25.4,403
WH0000496,FIELD0057,2025-09-16,23.6,8.8,32.4,47,25.2,384
WH0000497,FIELD0191,2025-03-06,26.1,8.7,48.8,90,29.5,591
WH0000498,FIELD0073,2026-02-11,36.2,22.8,2.3,60,30.3,70
WH0000499,FIELD0153,2025-02-02,26.3,8.9,8.2,40,37.4,517
WH0000500,FIELD0071,2025-07-27,38.5,-1.5,31.9,33,13.8,545
WH0000501,FIELD0032,2026-01-01,23.5,5.7,33.9,32,15.1,774
WH0000502,FIELD0015,2025-11-11,28.1,21.6,44.9,54,12.9,575
WH0000503,FIELD0194,2025-04-13,15,-0.4,7.2,67,26.4,307
WH0000504,FIELD0045,2025-09-17,27.3,-4.9,37.1,88,22.8,132
WH0000505,FIELD0187,2025-05-20,11.8,0.3,7.9,38,29.7,361
WH0000506,FIELD0141,2025-04-10,12.7,4.4,5.4,43,33.5,356
WH0000507,FIELD0026,2025-07-02,37.1,31.8,16.4,76,6.4,692
WH0000508,FIELD0044,2025-07-14,12.9,-2.8,28.2,44,18.7,451
WH0000509,FIELD0188,2025-03-07,37.7,1.3,30.8,75,24.7,271
WH0000510,FIELD0163,2026-02-02,34,20.8,45.6,91,26.7,113
WH0000511,FIELD0038,2025-06-04,39.2,16.5,39.7,70,17.1,388
WH0000512,FIELD0165,2025-01-13,20.9,13.1,49.5,80,2.5,214
WH0000513,FIELD0149,2025-10-07,28.8,0,38.7,59,25.7,61
WH0000514,FIELD0182,2025-03-25,12.6,-0.2,44.2,92,38.4,357
WH0000515,FIELD0004,2025-08-20,28.6,5.9,44.2,86,9.2,768
WH0000516,FIELD0119,2025-11-09,26.3,6,47,42,3.7,83
WH0000517,FIELD0044,2025-04-01,30.2,3.4,21.8,61,1.6,422
WH0000518,FIELD0157,2025-08-02,14.1,0.2,22.7,47,10.7,205
WH0000519,FIELD0025,2025-11-25,11.3,-0.2,43.7,57,13.7,359
WH0000520,FIELD0122,2025-05-25,14.2,2.3,17.5,95,23.9,69
WH0000521,FIELD0175,2025-12-02,20,9.4,41.5,86,16.7,133
WH0000522,FIELD0175,2025-01-24,40,16.3,44.1,87,15.6,471
WH0000523,FIELD0020,2025-09-08,34.8,8.9,30.1,94,20.7,182
WH0000524,FIELD0095,2026-01-21,25.1,4.2,45.1,41,38.2,63
WH0000525,FIELD0186,2025-05-13,21.6,-4.3,31,65,17.5,356
WH0000526,FIELD0046,2025-02-04,28.7,11.6,31.4,39,8.7,782
WH0000527,FIELD0133,2025-02-25,19.7,6.2,49.6,73,5.9,136
WH0000528,FIELD0162,2025-11-22,20.5,13.5,17.2,78,26.1,226
WH0000529,FIELD0051,2025-09-09,22.6,8.9,15.5,51,34.5,238
WH0000530,FIELD0194,2025-10-18,38.6,7.7,44.6,83,4.9,676
WH0000531,FIELD0015,2025-06-10,35.5,24.9,5.9,63,11.3,719
WH0000532,FIELD0098,2025-11-13,34.1,-1.2,19.8,54,15.9,611
WH0000533,FIELD0148,2025-05-07,21.9,-1.4,29.1,53,21.2,146
WH0000534,FIELD0054,2025-08-25,14.7,1.3,42.6,77,19.4,406
WH0000535,FIELD0042,2025-10-29,28.3,15.1,28.2,89,39.1,723
WH0000536,FIELD0082,2025-10-03,31.5,-1.2,7.9,73,15.5,718
WH0000537,FIELD0118,2025-02-03,38,31.4,29.5,95,7.8,413
WH0000538,FIELD0045,2025-07-10,21.6,-3.2,3.9,59,2.4,629
WH0000539,FIELD0107,2025-09-16,26.4,16.7,28.9,53,37.7,791
WH0000540,FIELD0025,2025-05-01,13.4,5.7,34.7,80,13.4,788
WH0000541,FIELD0131,2025-05-10,37,2.7,25.4,56,24.8,74
WH0000542,FIELD0075,2025-03-24,12.6,5.7,32,47,7.3,654
WH0000543,FIELD0111,2025-06-16,30.8,0.4,49.4,88,14.8,309
WH0000544,FIELD0010,2025-12-09,25,19.6,24.8,64,34.1,314
WH0000545,FIELD0183,2025-03-21,12.5,-4.8,5,63,14.9,669
WH0000546,FIELD0160,2025-05-22,18.9,12,11,46,26.9,694
WH0000547,FIELD0095,2026-02-11,37.5,2.1,31.3,91,0.4,481
WH0000548,FIELD0144,2025-01-07,38,23.4,34.2,30,32.8,571
WH0000549,FIELD0147,2025-07-06,30,1.9,37.1,53,4.2,259
WH0000550,FIELD0062,2025-09-21,19.6,2.3,15.9,79,29.5,628
WH0000551,FIELD0153,2025-07-15,27.4,14.5,42.2,90,34.9,64
WH0000552,FIELD0176,2025-07-21,10.6,1.3,21.2,92,38.7,480
WH0000553,FIELD0004,2025-01-26,22.5,6.3,33.2,84,1.5,354
WH0000554,FIELD0184,2025-08-04,21.7,7.8,17.3,37,14.5,582
WH0000555,FIELD0117,2025-12-22,39.3,10.5,32.6,91,22.3,264
WH0000556,FIELD0044,2026-01-16,32.9,27,43.9,92,16.8,136
WH0000557,FIELD0045,2025-12-09,36.3,21.9,49.6,86,28.7,701
WH0000558,FIELD0154,2025-11-17,20.5,11,40.5,58,17.6,274
WH0000559,FIELD0153,2025-08-16,24.9,18.8,24.8,81,21,532
WH0000560,FIELD0105,2025-04-20,37.3,29.9,22,66,16.6,539
WH0000561,FIELD0013,2025-04-18,21.2,6.7,43.8,48,17.8,676
WH0000562,FIELD0074,2025-07-02,29.4,-4.6,10.4,91,3.9,713
WH0000563,FIELD0127,2025-09-05,37.7,13,30,76,33.2,736
WH0000564,FIELD0060,2025-12-22,22.1,7.5,21.8,67,13.1,585
WH0000565,FIELD0052,2025-12-06,13.2,5.7,20.6,70,15,301
WH0000566,FIELD0128,2025-01-22,15.2,-2.7,33.3,87,38,413
WH0000567,FIELD0123,2026-01-08,26.9,15.9,26.7,80,34.7,328
WH0000568,FIELD0141,2025-04-19,37.3,-2,49,59,13,597
WH0000569,FIELD0194,2025-07-10,16.4,1.6,15.3,95,7,632
WH0000570,FIELD0070,2025-11-11,32,12.2,33.2,72,27.8,144
WH0000571,FIELD0177,2025-01-07,25.4,6.8,43.4,95,15.4,269
WH0000572,FIELD0098,2025-06-23,28.5,11.9,45.7,31,4.6,682
WH0000573,FIELD0039,2025-06-28,18.9,11.5,34.1,37,20.6,74
WH0000574,FIELD0156,2025-09-03,11.8,6.8,30.5,53,37.6,583
WH0000575,FIELD0154,2025-10-08,38.3,33,14.5,33,9.6,377
WH0000576,FIELD0091,2025-12-11,28,-5,31.2,77,8.6,691
WH0000577,FIELD0049,2025-06-07,38.6,17.8,5.8,36,21.1,622
WH0000578,FIELD0197,2025-03-24,39.9,4.2,6.6,79,12.6,474
WH0000579,FIELD0130,2025-03-14,30.2,11.9,45.1,50,4.3,69
WH0000580,FIELD0187,2025-07-30,12.3,3.2,4.9,90,22.6,488
WH0000581,FIELD0083,2025-09-07,33.1,4.1,17.6,58,8.2,348
WH0000582,FIELD0076,2026-02-08,24.5,12.3,47.8,56,19,786
WH0000583,FIELD0125,2025-12-22,12.1,3.6,7.9,72,24.2,631
WH0000584,FIELD0123,2025-03-02,10.8,-4.1,33.9,51,8.2,366
WH0000585,FIELD0076,2025-01-18,27.5,8.7,48.1,89,1.8,451
WH0000586,FIELD0132,2026-02-06,27.1,18.5,15.3,49,28.7,324
WH0000587,FIELD0089,2025-10-09,37.9,28.3,32.3,30,20,90
WH0000588,FIELD0190,2025-10-25,21.1,8.1,26.9,49,38.3,337
WH0000589,FIELD0186,2025-01-24,32.7,0.6,29,51,28.9,630
WH0000590,FIELD0149,2025-01-02,33.8,23.4,0.8,32,39.7,94
WH0000591,FIELD0031,2026-01-13,31.1,8.1,17,74,37.4,722
WH0000592,FIELD0073,2025-01-28,15.5,1.3,0.4,75,10.8,749
WH0000593,FIELD0117,2025-05-02,34.1,-2.8,26.8,66,19.8,414
WH0000594,FIELD0037,2025-12-03,22.3,6.6,11.6,88,28,633
WH0000595,FIELD0190,2025-05-12,30.3,13.6,24.1,71,28.7,305
WH0000596,FIELD0045,2025-12-07,19.6,0.6,31.1,75,12.2,733
WH0000597,FIELD0056,2025-06-28,25.1,15.7,34.2,61,30.3,241
WH0000598,FIELD0019,2025-07-16,14.2,6.1,32.8,42,13.2,177
WH0000599,FIELD0057,2025-11-17,23.2,8.7,5.9,94,16.3,54
WH0000600,FIELD0169,2025-09-04,16.4,7.5,1.3,57,3.4,89
WH0000601,FIELD0081,2025-08-30,27.5,5.6,46.6,89,10.1,372
WH0000602,FIELD0191,2025-04-03,21,15,18.4,89,34.3,652
WH0000603,FIELD0062,2025-12-17,23.6,10.7,38.4,91,24.9,79
WH0000604,FIELD0008,2025-09-01,35.3,21.3,4.4,33,13.2,732
WH0000605,FIELD0071,2025-01-24,19.6,-0.7,23.6,49,21.4,169
WH0000606,FIELD0063,2025-03-22,25.4,9.7,37,64,28.2,55
WH0000607,FIELD0156,2025-07-03,24,13.5,41.8,86,10.6,689
WH0000608,FIELD0133,2025-07-07,25,14.7,31.7,38,20.6,723
WH0000609,FIELD0074,2025-08-20,36.7,-2.3,43.5,63,33.2,449
WH0000610,FIELD0179,2025-08-15,17.4,-3,13.6,89,31.2,460
WH0000611,FIELD0171,2025-09-07,31.5,9.3,40,92,4.8,435
WH0000612,FIELD0043,2026-02-03,17.7,5.7,11.8,36,38.1,628
WH0000613,FIELD0182,2025-05-31,19.8,8,38.5,46,21.3,568
WH0000614,FIELD0070,2026-02-12,29.1,11,38.7,75,15.7,567
WH0000615,FIELD0092,2025-02-18,22.1,16.9,0.3,73,23.8,80
WH0000616,FIELD0198,2025-02-20,26.3,16.5,13.3,64,25.8,312
WH0000617,FIELD0063,2025-06-11,24.8,10.8,13.2,48,13.4,224
WH0000618,FIELD0125,2025-10-08,17.8,8.6,28.6,32,37.7,432
WH0000619,FIELD0179,2025-05-08,25.1,18.8,26.1,78,21.8,744
WH0000620,FIELD0087,2025-10-04,20.8,2.3,29.3,64,0.1,182
WH0000621,FIELD0133,2025-04-02,37.4,11.8,14.8,46,26.7,747
WH0000622,FIELD0043,2025-06-13,29.8,9.3,8.8,67,9.1,97
WH0000623,FIELD0154,2025-05-12,35.7,14.8,4.1,60,34.9,168
WH0000624,FIELD0077,2026-01-10,12,1.5,37.3,62,29.2,374
WH0000625,FIELD0163,2025-11-12,21.4,1.4,21.2,54,31.8,132
WH0000626,FIELD0063,2025-03-10,22.3,2.2,23.8,90,3.1,553
WH0000627,FIELD0092,2025-06-29,14,1.1,23.9,74,21.6,383
WH0000628,FIELD0167,2025-04-27,20.6,7.8,17.4,86,13.8,241
WH0000629,FIELD0073,2025-08-08,13.3,-0.1,46.1,59,39.3,448
WH0000630,FIELD0001,2025-07-18,39.4,8.1,1.1,69,34.6,469
WH0000631,FIELD0153,2025-12-23,23.4,5,22.7,83,18.9,282
WH0000632,FIELD0093,2025-02-26,13.8,0.8,18.4,69,34,574
WH0000633,FIELD0085,2025-07-17,29.8,-2,1.9,72,11.2,774
WH0000634,FIELD0126,2026-01-25,14.8,0.2,24.2,79,10.6,663
WH0000635,FIELD0172,2026-01-14,38.9,20.7,14.2,50,15.5,514
WH0000636,FIELD0057,2025-09-11,34.5,12.3,35.4,60,3.4,262
WH0000637,FIELD0152,2025-11-30,16,0.7,5.8,57,28.1,738
WH0000638,FIELD0063,2025-03-01,11.1,4.6,28,85,23.4,354
WH0000639,FIELD0168,2025-01-26,14.4,0.6,6.3,95,1.4,542
WH0000640,FIELD0105,2025-12-04,16.5,-2.4,25.9,63,7.4,653
WH0000641,FIELD0183,2025-11-28,33,-4.2,14,33,8.6,586
WH0000642,FIELD0133,2025-02-08,36.2,22.3,45.3,85,26.8,698
WH0000643,FIELD0079,2025-05-09,38.4,32.8,20.5,60,23,708
WH0000644,FIELD0012,2025-04-09,38.1,11.2,30.3,63,30.2,574
WH0000645,FIELD0037,2025-04-13,25,0,44.1,61,17.6,352
WH0000646,FIELD0159,2025-02-20,20.9,14.7,4.6,61,2.2,325
WH0000647,FIELD0194,2025-06-24,23.7,14,0.5,36,24.7,327
WH0000648,FIELD0086,2025-04-15,34.3,9.3,24.7,41,32.9,545
WH0000649,FIELD0015,2025-06-24,39.2,3.2,41.8,64,37.7,331
WH0000650,FIELD0020,2025-09-01,29.7,13.8,14.9,43,28.9,689
WH0000651,FIELD0087,2025-03-22,24.6,2.8,4.9,55,26.8,84
WH0000652,FIELD0038,2025-09-14,33.9,27.7,41.6,48,27.7,211
WH0000653,FIELD0150,2025-05-24,35.7,30.3,27.4,75,23,322
WH0000654,FIELD0088,2025-11-30,26,7.4,46,48,6.6,671
WH0000655,FIELD0100,2025-10-28,36.1,0.2,1.9,89,16.3,589
WH0000656,FIELD0055,2025-01-18,31.2,-3.4,18.5,52,13.7,99
WH0000657,FIELD0015,2025-03-29,18.5,8.2,34.8,67,11.9,236
WH0000658,FIELD0145,2025-04-09,11.9,0.9,19.8,41,35.4,259
WH0000659,FIELD0165,2025-07-24,10.3,-3,8.4,32,23.8,598
WH0000660,FIELD0031,2025-12-19,24.4,-4.8,13.4,61,2.6,570
WH0000661,FIELD0194,2025-04-09,39.4,18.8,2.5,35,11,639
WH0000662,FIELD0121,2025-09-06,19.6,12.8,16.8,52,31.5,165
WH0000663,FIELD0008,2025-10-22,33.4,26.7,8.8,76,10.6,277
WH0000664,FIELD0078,2025-07-08,39.7,7.7,44.9,45,26.1,646
WH0000665,FIELD0148,2026-02-05,37.4,18,45.2,68,17.3,700
WH0000666,FIELD0084,2025-07-15,27.1,14.9,6.6,34,8.4,636
WH0000667,FIELD0111,2025-04-26,14.9,-0.6,41.4,78,13,676
WH0000668,FIELD0065,2025-05-14,13.6,6.9,40.2,87,39,181
WH0000669,FIELD0144,2025-06-22,29.7,-1.8,44.9,36,31.8,207
WH0000670,FIELD0158,2025-10-16,17.5,8.5,16.1,86,9.4,151
WH0000671,FIELD0128,2025-02-23,36.7,23.3,42.5,94,9.4,542
WH0000672,FIELD0021,2025-11-16,32.7,23.7,45.9,68,14.8,156
WH0000673,FIELD0005,2026-01-01,11.6,0.7,39.3,57,20.6,607
WH0000674,FIELD0144,2025-10-30,12.2,2,46,77,23.2,84
WH0000675,FIELD0149,2025-01-16,21.5,1.3,24.9,60,38.4,453
WH0000676,FIELD0169,2025-07-21,33.7,8.2,31.4,81,7.8,67
WH0000677,FIELD0027,2025-09-05,15.7,5.6,48.7,91,3.6,249
WH0000678,FIELD0055,2025-12-25,27.4,11.3,7.3,75,9.7,456
WH0000679,FIELD0172,2025-03-22,19.1,-2.1,18.2,31,30.3,78
WH0000680,FIELD0080,2025-12-30,27.4,7.1,14,61,14.7,294
WH0000681,FIELD0146,2025-09-07,18.3,11.4,34.3,64,14.2,278
WH0000682,FIELD0063,2025-06-08,11.2,3.4,34.5,47,10.3,309
WH0000683,FIELD0006,2026-01-07,33.9,21.3,38.5,59,14.7,354
WH0000684,FIELD0143,2025-08-14,25.9,19.7,29.9,30,5.1,236
WH0000685,FIELD0022,2025-11-08,14.9,6.6,36.9,74,36.4,53
WH0000686,FIELD0149,2025-02-13,29.5,22.7,36.8,92,7.1,762
WH0000687,FIELD0185,2025-05-17,16.3,0.4,25.8,79,3.4,756
WH0000688,FIELD0024,2026-01-21,12.3,7.2,43.3,68,14.6,327
WH0000689,FIELD0043,2025-01-10,20.5,3.4,30.8,93,4.7,588
WH0000690,FIELD0101,2025-08-05,12.6,0,39,94,36.2,774
WH0000691,FIELD0059,2025-05-13,17.2,-0.2,36.6,44,34.8,129
WH0000692,FIELD0021,2026-01-10,29.9,-2.4,28.3,71,39.1,209
WH0000693,FIELD0166,2026-01-01,32,19,29.5,55,18.9,665
WH0000694,FIELD0049,2025-07-01,16.8,-2.9,22.8,68,29.6,432
WH0000695,FIELD0038,2025-12-13,22.9,5,18.2,47,1.4,84
WH0000696,FIELD0160,2025-08-26,11.9,-0.3,40.2,94,4.7,685
WH0000697,FIELD0178,2025-03-28,27.5,10.6,41.6,63,32.2,230
WH0000698,FIELD0019,2025-06-21,24.8,17.3,28.7,31,3.4,185
WH0000699,FIELD0198,2026-01-31,36,19.9,41.9,82,1,537
WH0000700,FIELD0056,2025-10-12,22.4,-4.3,40.3,91,10,221
WH0000701,FIELD0175,2025-01-10,24.7,7.9,23.6,60,11.9,573
WH0000702,FIELD0019,2025-02-27,20.4,-1,28.1,77,37.1,143
WH0000703,FIELD0058,2025-09-22,15.2,3.2,4.5,48,38.1,395
WH0000704,FIELD0101,2025-10-11,22.7,3.9,5.7,32,28.1,468
WH0000705,FIELD0139,2025-04-28,12.6,3.6,17.7,39,14,549
WH0000706,FIELD0163,2025-12-19,33,1.7,13.9,87,16.7,71
