inspection_id,batch_id,inspector_id,inspection_time,sample_size,defects_found,defect_type,passed
INS0001212,BATCH001136,QC16,2025-09-30T19:29:25.518Z,39,5,dimensional_error,N
INS0001213,BATCH000469,QC10,2025-10-20T19:59:31.694Z,36,5,surface_scratch,N
INS0001214,BATCH000889,QC11,2025-07-26T15:22:17.402Z,42,0,none,Y
INS0001215,BATCH001145,QC3,2025-09-04T16:00:26.795Z,41,2,coating_defect,Y
INS0001216,BATCH001350,QC18,2025-11-12T19:29:05.915Z,16,4,surface_scratch,N
INS0001217,BATCH001024,QC15,2025-09-08T11:18:15.251Z,15,2,coating_defect,Y
INS0001218,BATCH000750,QC7,2025-08-28T23:30:54.657Z,13,1,coating_defect,Y
INS0001219,BATCH000356,QC11,2025-09-13T20:52:04.762Z,15,1,weld_defect,Y
INS0001220,BATCH000620,QC16,2025-06-05T13:56:32.335Z,26,0,none,Y
INS0001221,BATCH000340,QC16,2025-11-09T23:46:26.927Z,39,3,material_crack,N
INS0001222,BATCH000748,QC4,2025-08-07T19:46:59.784Z,46,0,none,Y
INS0001223,BATCH000929,QC8,2025-08-05T15:34:48.074Z,29,0,none,Y
INS0001224,BATCH001601,QC6,2025-07-21T02:01:16.736Z,27,5,surface_scratch,N
INS0001225,BATCH001877,QC17,2025-09-29T02:36:41.446Z,47,4,coating_defect,N
INS0001226,BATCH000797,QC5,2025-06-15T22:42:58.540Z,50,1,dimensional_error,Y
INS0001227,BATCH001272,QC9,2025-08-18T03:13:43.541Z,20,1,coating_defect,Y
INS0001228,BATCH000985,QC15,2025-11-10T06:52:17.708Z,16,1,weld_defect,Y
INS0001229,BATCH000798,QC14,2026-01-04T06:28:40.430Z,47,4,material_crack,N
INS0001230,BATCH001119,QC18,2025-10-13T17:22:59.474Z,37,0,none,Y
INS0001231,BATCH001629,QC9,2025-07-08T18:14:33.795Z,14,5,weld_defect,N
INS0001232,BATCH001037,QC6,2025-12-21T05:19:06.799Z,29,0,none,Y
INS0001233,BATCH001848,QC3,2025-07-14T06:30:57.749Z,41,3,surface_scratch,N
INS0001234,BATCH001321,QC4,2025-11-02T20:28:11.628Z,31,4,material_crack,N
INS0001235,BATCH001839,QC15,2026-01-01T07:48:04.456Z,21,4,surface_scratch,N
INS0001236,BATCH000388,QC8,2025-11-17T06:15:40.287Z,26,0,none,Y
INS0001237,BATCH000126,QC10,2025-10-29T01:26:14.369Z,50,1,dimensional_error,Y
INS0001238,BATCH001262,QC1,2025-12-31T00:40:28.821Z,40,0,none,Y
INS0001239,BATCH001273,QC15,2025-06-15T22:02:14.986Z,15,5,coating_defect,N
INS0001240,BATCH001032,QC4,2025-08-23T18:50:14.537Z,13,3,surface_scratch,N
INS0001241,BATCH000384,QC7,2025-08-15T01:56:22.480Z,12,1,weld_defect,Y
INS0001242,BATCH000611,QC20,2025-11-11T17:02:53.134Z,48,3,material_crack,N
INS0001243,BATCH001565,QC9,2025-12-06T17:33:21.513Z,11,4,weld_defect,N
INS0001244,BATCH000716,QC7,2025-08-09T06:29:18.910Z,46,2,dimensional_error,Y
INS0001245,BATCH001047,QC18,2025-12-07T16:41:29.752Z,50,1,coating_defect,Y
INS0001246,BATCH000505,QC17,2025-10-09T16:07:04.071Z,38,0,none,Y
INS0001247,BATCH001215,QC15,2025-10-02T05:16:25.903Z,24,4,coating_defect,N
INS0001248,BATCH001873,QC9,2025-07-28T22:51:31.280Z,15,3,weld_defect,N
INS0001249,BATCH001057,QC16,2026-02-14T01:17:03.505Z,22,5,weld_defect,N
INS0001250,BATCH000642,QC8,2026-01-30T15:14:20.571Z,24,2,dimensional_error,Y
INS0001251,BATCH001803,QC18,2025-12-09T03:25:59.488Z,26,4,coating_defect,N
INS0001252,BATCH001076,QC19,2025-12-14T19:46:35.447Z,23,5,weld_defect,N
INS0001253,BATCH000131,QC17,2025-06-14T08:39:32.789Z,31,2,coating_defect,Y
INS0001254,BATCH001223,QC7,2025-06-07T18:25:17.240Z,21,0,none,Y
INS0001255,BATCH000560,QC4,2025-09-25T10:07:50.383Z,41,2,material_crack,Y
INS0001256,BATCH001631,QC17,2026-01-16T06:04:55.879Z,19,4,weld_defect,N
INS0001257,BATCH000318,QC8,2025-09-28T12:54:23.520Z,17,1,dimensional_error,Y
INS0001258,BATCH000833,QC19,2026-01-10T15:12:17.947Z,35,5,dimensional_error,N
INS0001259,BATCH001855,QC20,2026-02-09T15:24:03.784Z,40,4,weld_defect,N
INS0001260,BATCH000452,QC3,2025-10-08T09:51:23.502Z,39,3,coating_defect,N
INS0001261,BATCH001504,QC6,2025-10-05T07:23:52.275Z,35,1,dimensional_error,Y
INS0001262,BATCH001892,QC12,2025-06-08T16:50:13.299Z,17,2,dimensional_error,Y
INS0001263,BATCH000750,QC3,2025-10-14T06:35:59.224Z,17,4,weld_defect,N
INS0001264,BATCH001749,QC17,2025-07-18T13:35:55.124Z,19,5,material_crack,N
INS0001265,BATCH001993,QC10,2025-12-17T05:50:48.314Z,49,4,dimensional_error,N
INS0001266,BATCH000420,QC9,2025-07-30T08:53:19.123Z,19,2,surface_scratch,Y
INS0001267,BATCH000851,QC10,2025-10-17T05:40:19.700Z,42,2,material_crack,Y
INS0001268,BATCH000788,QC8,2025-12-23T15:14:39.991Z,30,5,material_crack,N
INS0001269,BATCH000090,QC16,2025-11-17T06:12:00.497Z,21,2,surface_scratch,Y
INS0001270,BATCH000425,QC17,2026-02-02T04:41:56.550Z,31,1,dimensional_error,Y
INS0001271,BATCH000655,QC3,2025-10-05T02:02:33.891Z,32,2,dimensional_error,Y
INS0001272,BATCH000617,QC17,2025-08-27T14:36:34.442Z,21,0,none,Y
INS0001273,BATCH000104,QC11,2026-01-27T13:37:59.606Z,36,2,coating_defect,Y
INS0001274,BATCH000312,QC18,2025-12-03T08:36:46.231Z,25,0,none,Y
INS0001275,BATCH000916,QC15,2025-07-15T16:38:07.372Z,25,3,weld_defect,N
INS0001276,BATCH000374,QC7,2025-07-10T07:57:44.286Z,25,5,dimensional_error,N
INS0001277,BATCH000573,QC5,2025-10-15T13:42:00.615Z,10,1,coating_defect,Y
INS0001278,BATCH001852,QC6,2025-08-26T02:11:39.989Z,30,3,surface_scratch,N
INS0001279,BATCH000547,QC10,2025-07-23T15:57:04.784Z,23,1,surface_scratch,Y
INS0001280,BATCH000738,QC4,2025-09-27T03:11:46.064Z,45,5,material_crack,N
INS0001281,BATCH001878,QC12,2025-11-22T11:49:29.829Z,16,1,material_crack,Y
INS0001282,BATCH001424,QC10,2025-10-19T10:25:53.708Z,22,2,coating_defect,Y
INS0001283,BATCH001912,QC8,2025-11-06T04:24:53.575Z,46,1,weld_defect,Y
INS0001284,BATCH001421,QC13,2025-10-06T18:51:53.625Z,30,2,dimensional_error,Y
INS0001285,BATCH001580,QC14,2026-01-18T23:36:34.489Z,25,3,dimensional_error,N
INS0001286,BATCH001404,QC19,2026-02-03T19:23:28.388Z,45,2,material_crack,Y
INS0001287,BATCH000378,QC4,2026-01-01T18:34:26.314Z,28,4,coating_defect,N
INS0001288,BATCH000966,QC10,2025-07-20T02:46:35.876Z,17,1,surface_scratch,Y
INS0001289,BATCH001645,QC16,2025-07-18T02:39:04.043Z,14,5,weld_defect,N
INS0001290,BATCH000478,QC4,2026-01-16T23:28:23.264Z,47,5,surface_scratch,N
INS0001291,BATCH001170,QC19,2025-07-20T18:31:01.213Z,36,4,coating_defect,N
INS0001292,BATCH001978,QC5,2025-09-14T11:11:33.569Z,37,3,dimensional_error,N
INS0001293,BATCH001324,QC5,2025-12-04T08:36:55.257Z,14,3,dimensional_error,N
INS0001294,BATCH001507,QC7,2025-07-18T08:42:21.695Z,35,2,dimensional_error,Y
INS0001295,BATCH000767,QC8,2025-09-17T07:13:41.601Z,32,1,weld_defect,Y
INS0001296,BATCH000307,QC19,2025-11-12T15:52:26.911Z,46,5,dimensional_error,N
INS0001297,BATCH000670,QC12,2025-10-19T12:08:46.416Z,29,2,material_crack,Y
INS0001298,BATCH001185,QC12,2025-12-05T18:01:02.636Z,37,2,material_crack,Y
INS0001299,BATCH000776,QC16,2025-06-21T07:33:55.870Z,29,0,none,Y
INS0001300,BATCH000559,QC7,2025-10-22T22:06:03.761Z,10,2,dimensional_error,Y
INS0001301,BATCH001952,QC8,2025-11-04T04:06:32.291Z,22,5,coating_defect,N
INS0001302,BATCH001639,QC9,2025-12-08T01:18:03.243Z,16,0,none,Y
INS0001303,BATCH001952,QC13,2025-08-25T20:29:23.337Z,16,3,material_crack,N
INS0001304,BATCH001560,QC3,2025-10-18T23:53:19.039Z,15,2,material_crack,Y
INS0001305,BATCH001236,QC2,2025-12-07T13:59:58.634Z,48,0,none,Y
INS0001306,BATCH000077,QC13,2025-08-13T09:58:14.879Z,11,0,none,Y
INS0001307,BATCH001494,QC12,2025-06-25T17:22:22.756Z,32,1,surface_scratch,Y
INS0001308,BATCH001841,QC2,2025-11-02T08:08:41.948Z,45,2,weld_defect,Y
INS0001309,BATCH000825,QC10,2025-09-08T15:50:11.112Z,32,0,none,Y
INS0001310,BATCH000996,QC17,2026-02-12T22:10:42.800Z,43,0,none,Y
INS0001311,BATCH001462,QC19,2026-01-13T19:25:40.343Z,32,2,weld_defect,Y
INS0001312,BATCH001053,QC5,2026-02-01T08:37:10.277Z,29,5,weld_defect,N
INS0001313,BATCH000483,QC18,2025-11-01T17:24:35.669Z,37,0,none,Y
INS0001314,BATCH001790,QC14,2025-10-19T08:01:46.930Z,31,2,weld_defect,Y
INS0001315,BATCH001159,QC2,2025-12-03T19:27:47.143Z,29,0,none,Y
INS0001316,BATCH001130,QC20,2025-08-24T08:57:25.656Z,41,2,dimensional_error,Y
INS0001317,BATCH001199,QC10,2025-07-12T07:18:50.546Z,18,3,material_crack,N
INS0001318,BATCH000963,QC14,2025-08-23T10:08:44.994Z,46,2,weld_defect,Y
INS0001319,BATCH000446,QC12,2025-08-30T03:00:43.414Z,48,3,surface_scratch,N
INS0001320,BATCH001901,QC15,2025-11-17T14:49:41.656Z,19,3,dimensional_error,N
INS0001321,BATCH001770,QC9,2025-08-27T18:15:45.284Z,26,5,material_crack,N
INS0001322,BATCH000144,QC11,2025-09-02T07:53:03.517Z,26,1,material_crack,Y
INS0001323,BATCH000592,QC17,2026-01-09T18:31:39.541Z,19,0,none,Y
INS0001324,BATCH001933,QC11,2025-08-05T20:53:27.194Z,29,4,weld_defect,N
INS0001325,BATCH001004,QC17,2025-09-13T12:45:05.432Z,18,1,surface_scratch,Y
INS0001326,BATCH000967,QC8,2025-07-12T17:05:17.126Z,26,3,surface_scratch,N
INS0001327,BATCH001706,QC4,2025-12-12T22:45:05.656Z,49,2,coating_defect,Y
INS0001328,BATCH001947,QC17,2025-08-10T08:32:27.817Z,49,3,coating_defect,N
INS0001329,BATCH000984,QC16,2026-01-05T02:40:15.924Z,41,1,material_crack,Y
INS0001330,BATCH000267,QC20,2025-12-01T08:54:46.617Z,45,3,material_crack,N
INS0001331,BATCH001536,QC17,2026-02-09T15:12:12.264Z,28,0,none,Y
INS0001332,BATCH001740,QC12,2025-10-15T22:44:58.195Z,35,5,coating_defect,N
INS0001333,BATCH001214,QC2,2025-08-11T00:43:11.416Z,34,5,material_crack,N
INS0001334,BATCH000017,QC6,2025-09-07T02:57:17.764Z,14,2,coating_defect,Y
INS0001335,BATCH001585,QC6,2026-02-10T18:12:42.316Z,45,4,surface_scratch,N
INS0001336,BATCH001872,QC10,2025-08-18T07:23:45.234Z,30,5,coating_defect,N
INS0001337,BATCH000375,QC1,2025-08-30T07:19:36.413Z,18,2,coating_defect,Y
INS0001338,BATCH001552,QC3,2025-06-07T09:28:50.528Z,45,5,weld_defect,N
INS0001339,BATCH001640,QC10,2026-02-09T16:36:40.881Z,38,5,material_crack,N
INS0001340,BATCH001333,QC15,2025-06-06T06:51:44.103Z,19,4,surface_scratch,N
INS0001341,BATCH000703,QC20,2025-08-18T07:11:15.261Z,46,5,surface_scratch,N
INS0001342,BATCH000208,QC11,2026-01-02T21:03:10.544Z,43,3,surface_scratch,N
INS0001343,BATCH001257,QC20,2025-10-10T06:25:37.392Z,32,3,weld_defect,N
INS0001344,BATCH000713,QC5,2025-12-25T07:55:56.539Z,21,1,material_crack,Y
INS0001345,BATCH000725,QC2,2025-10-19T22:09:16.626Z,17,0,none,Y
INS0001346,BATCH001872,QC4,2025-09-07T00:56:20.569Z,46,4,surface_scratch,N
INS0001347,BATCH001147,QC20,2025-06-08T15:00:32.031Z,22,4,dimensional_error,N
INS0001348,BATCH000495,QC12,2025-11-14T03:32:34.989Z,27,2,coating_defect,Y
INS0001349,BATCH000743,QC7,2025-08-15T22:05:51.879Z,18,4,coating_defect,N
INS0001350,BATCH000216,QC18,2025-07-16T05:07:41.540Z,48,3,weld_defect,N
INS0001351,BATCH001330,QC15,2025-11-16T18:55:10.984Z,33,0,none,Y
INS0001352,BATCH001905,QC9,2025-06-07T19:25:49.908Z,25,4,dimensional_error,N
INS0001353,BATCH001987,QC8,2025-09-02T16:50:01.168Z,43,3,weld_defect,N
INS0001354,BATCH000338,QC5,2026-01-06T13:23:22.325Z,38,2,weld_defect,Y
INS0001355,BATCH001614,QC19,2026-02-01T21:30:16.225Z,23,4,dimensional_error,N
INS0001356,BATCH001434,QC7,2025-10-12T00:45:31.892Z,22,3,surface_scratch,N
INS0001357,BATCH001678,QC14,2025-06-25T13:38:56.607Z,33,0,none,Y
INS0001358,BATCH001545,QC3,2026-01-19T12:37:27.106Z,31,4,weld_defect,N
INS0001359,BATCH000132,QC19,2025-10-27T21:40:06.870Z,29,5,dimensional_error,N
INS0001360,BATCH001092,QC3,2025-07-20T07:37:22.660Z,41,0,none,Y
INS0001361,BATCH001408,QC14,2025-07-16T20:04:29.510Z,44,1,coating_defect,Y
INS0001362,BATCH001444,QC15,2025-08-02T07:04:31.370Z,28,5,dimensional_error,N
INS0001363,BATCH001380,QC13,2025-12-10T08:20:29.028Z,24,5,weld_defect,N
INS0001364,BATCH000398,QC12,2025-06-14T05:08:05.010Z,29,3,coating_defect,N
INS0001365,BATCH000147,QC4,2025-06-30T19:06:31.708Z,29,3,weld_defect,N
INS0001366,BATCH000398,QC18,2025-12-21T06:46:35.170Z,22,0,none,Y
INS0001367,BATCH001002,QC17,2026-01-20T08:31:22.526Z,19,3,weld_defect,N
INS0001368,BATCH000962,QC2,2025-06-01T23:46:39.006Z,43,5,weld_defect,N
INS0001369,BATCH001379,QC5,2025-12-11T23:47:36.969Z,47,2,weld_defect,Y
INS0001370,BATCH000432,QC20,2026-02-02T07:07:56.141Z,36,0,none,Y
INS0001371,BATCH001191,QC6,2025-11-23T02:46:07.564Z,23,0,none,Y
INS0001372,BATCH000198,QC17,2025-09-15T08:26:52.821Z,16,5,coating_defect,N
INS0001373,BATCH001793,QC2,2025-12-06T20:06:31.928Z,47,4,dimensional_error,N
INS0001374,BATCH001955,QC10,2025-09-06T01:10:52.460Z,30,4,weld_defect,N
INS0001375,BATCH001038,QC1,2025-06-09T00:58:02.048Z,48,2,surface_scratch,Y
INS0001376,BATCH000368,QC2,2025-11-30T21:27:51.315Z,28,5,material_crack,N
INS0001377,BATCH001141,QC7,2025-07-06T09:19:37.022Z,27,0,none,Y
INS0001378,BATCH001236,QC8,2026-01-18T14:12:36.877Z,19,0,none,Y
INS0001379,BATCH000097,QC14,2025-07-20T21:51:24.107Z,38,0,none,Y
INS0001380,BATCH000171,QC9,2025-07-27T18:41:56.927Z,49,5,material_crack,N
INS0001381,BATCH000085,QC9,2025-09-18T11:15:01.314Z,33,1,dimensional_error,Y
INS0001382,BATCH000180,QC8,2025-06-16T15:48:08.653Z,45,5,coating_defect,N
INS0001383,BATCH000241,QC6,2025-07-01T04:38:06.104Z,14,2,dimensional_error,Y
INS0001384,BATCH001988,QC11,2025-06-24T05:29:02.281Z,18,5,dimensional_error,N
INS0001385,BATCH001622,QC17,2025-09-06T11:55:29.908Z,19,5,weld_defect,N
INS0001386,BATCH000485,QC6,2025-06-17T16:53:42.307Z,50,4,dimensional_error,N
INS0001387,BATCH000755,QC15,2025-12-22T02:57:19.410Z,32,4,weld_defect,N
INS0001388,BATCH000444,QC8,2025-06-28T05:28:00.808Z,12,3,dimensional_error,N
INS0001389,BATCH001329,QC19,2025-08-15T03:48:07.569Z,44,1,coating_defect,Y
INS0001390,BATCH001745,QC14,2025-11-17T17:59:46.500Z,33,3,surface_scratch,N
INS0001391,BATCH001595,QC9,2025-08-11T05:31:08.076Z,36,5,weld_defect,N
INS0001392,BATCH001167,QC13,2025-09-24T20:59:25.793Z,43,5,coating_defect,N
INS0001393,BATCH000845,QC15,2025-11-23T05:01:16.371Z,41,5,dimensional_error,N
INS0001394,BATCH000129,QC4,2026-01-30T19:27:51.253Z,46,4,material_crack,N
INS0001395,BATCH000396,QC14,2025-08-04T21:06:25.633Z,49,0,none,Y
INS0001396,BATCH001005,QC2,2026-01-28T08:36:30.863Z,35,3,coating_defect,N
INS0001397,BATCH000770,QC19,2025-09-27T18:55:22.980Z,45,2,material_crack,Y
INS0001398,BATCH001951,QC5,2025-10-07T11:33:12.340Z,22,2,weld_defect,Y
INS0001399,BATCH001187,QC4,2025-08-12T13:10:25.043Z,20,3,material_crack,N
INS0001400,BATCH001939,QC2,2025-08-17T02:12:05.418Z,25,0,none,Y
INS0001401,BATCH000850,QC20,2025-11-15T18:10:01.680Z,39,3,weld_defect,N
INS0001402,BATCH001672,QC3,2025-06-28T09:40:06.694Z,48,4,weld_defect,N
INS0001403,BATCH000181,QC18,2025-07-29T03:03:49.407Z,31,2,material_crack,Y
INS0001404,BATCH001887,QC18,2025-09-30T02:38:01.093Z,36,0,none,Y
INS0001405,BATCH001979,QC14,2025-08-23T08:40:05.628Z,35,3,material_crack,N
INS0001406,BATCH000682,QC10,2025-09-17T08:43:12.358Z,44,4,material_crack,N
INS0001407,BATCH000793,QC8,2025-06-21T07:08:44.425Z,34,2,weld_defect,Y
INS0001408,BATCH001243,QC1,2026-02-11T21:33:32.490Z,48,0,none,Y
INS0001409,BATCH000334,QC17,2025-08-15T21:16:54.116Z,31,3,material_crack,N
INS0001410,BATCH001605,QC9,2025-09-16T12:12:10.178Z,29,1,surface_scratch,Y
INS0001411,BATCH000166,QC1,2025-07-26T04:07:50.527Z,38,2,dimensional_error,Y
INS0001412,BATCH000301,QC7,2025-09-12T21:54:55.055Z,39,1,material_crack,Y
INS0001413,BATCH001493,QC19,2025-07-17T23:07:52.066Z,29,1,coating_defect,Y
INS0001414,BATCH000836,QC20,2025-11-29T19:11:01.734Z,15,0,none,Y
INS0001415,BATCH001918,QC14,2025-09-08T04:05:24.342Z,17,1,weld_defect,Y
INS0001416,BATCH000012,QC16,2025-11-16T07:44:13.198Z,15,1,material_crack,Y
INS0001417,BATCH000304,QC12,2025-09-05T11:58:35.666Z,45,5,material_crack,N
INS0001418,BATCH001456,QC6,2025-12-18T16:25:56.218Z,45,0,none,Y
INS0001419,BATCH000643,QC18,2025-07-21T00:53:59.191Z,35,2,dimensional_error,Y
INS0001420,BATCH001591,QC4,2025-07-06T12:33:25.860Z,34,3,weld_defect,N
INS0001421,BATCH000656,QC14,2025-06-04T06:59:04.227Z,26,0,none,Y
INS0001422,BATCH000188,QC17,2026-02-01T03:44:29.044Z,24,0,none,Y
INS0001423,BATCH000131,QC16,2025-11-03T15:50:46.975Z,31,2,weld_defect,Y
INS0001424,BATCH000314,QC4,2025-08-29T05:02:20.710Z,45,0,none,Y
INS0001425,BATCH000908,QC11,2025-11-05T10:46:40.597Z,39,1,surface_scratch,Y
INS0001426,BATCH001219,QC5,2025-08-16T16:32:03.872Z,12,2,surface_scratch,Y
INS0001427,BATCH001032,QC8,2025-12-03T04:58:11.816Z,42,4,weld_defect,N
INS0001428,BATCH001306,QC10,2026-01-20T17:32:59.435Z,15,1,material_crack,Y
INS0001429,BATCH001135,QC18,2025-10-12T21:10:19.874Z,28,5,surface_scratch,N
INS0001430,BATCH000053,QC4,2025-08-31T08:36:06.951Z,23,4,dimensional_error,N
INS0001431,BATCH000950,QC16,2025-06-28T17:08:07.804Z,33,5,dimensional_error,N
INS0001432,BATCH001761,QC4,2025-10-31T18:31:16.464Z,18,2,weld_defect,Y
INS0001433,BATCH000737,QC2,2025-11-10T07:56:27.836Z,20,2,dimensional_error,Y
INS0001434,BATCH000998,QC9,2025-08-11T22:56:31.154Z,21,1,weld_defect,Y
INS0001435,BATCH000725,QC2,2025-09-24T06:34:08.651Z,44,0,none,Y
INS0001436,BATCH001535,QC19,2026-01-28T19:46:01.140Z,44,1,material_crack,Y
INS0001437,BATCH001981,QC17,2025-09-07T00:08:48.457Z,47,5,material_crack,N
INS0001438,BATCH001590,QC8,2025-12-03T15:42:10.457Z,25,2,dimensional_error,Y
INS0001439,BATCH001347,QC5,2025-07-09T03:31:53.678Z,47,1,weld_defect,Y
INS0001440,BATCH000663,QC9,2026-01-11T07:54:36.783Z,35,3,weld_defect,N
INS0001441,BATCH000544,QC20,2025-06-06T01:06:24.750Z,23,0,none,Y
INS0001442,BATCH001422,QC10,2025-10-24T21:19:32.292Z,23,1,dimensional_error,Y
INS0001443,BATCH001005,QC19,2026-02-11T11:04:17.408Z,23,5,material_crack,N
INS0001444,BATCH000042,QC9,2025-12-22T15:11:34.928Z,15,4,coating_defect,N
INS0001445,BATCH001435,QC19,2025-10-21T13:58:18.277Z,18,4,dimensional_error,N
INS0001446,BATCH001047,QC13,2026-01-09T11:18:49.684Z,18,2,coating_defect,Y
INS0001447,BATCH001640,QC15,2025-06-22T02:24:21.380Z,24,0,none,Y
INS0001448,BATCH001036,QC7,2025-07-13T18:18:34.396Z,17,5,weld_defect,N
INS0001449,BATCH001858,QC20,2025-10-11T07:31:49.975Z,29,0,none,Y
INS0001450,BATCH000956,QC18,2025-09-01T15:51:34.343Z,44,5,coating_defect,N
INS0001451,BATCH000347,QC15,2025-10-14T00:16:00.066Z,46,1,surface_scratch,Y
INS0001452,BATCH000312,QC12,2025-11-21T12:47:25.686Z,19,3,dimensional_error,N
INS0001453,BATCH001187,QC8,2025-07-09T12:55:25.963Z,30,4,surface_scratch,N
INS0001454,BATCH000895,QC17,2025-09-01T17:34:24.242Z,45,1,coating_defect,Y
INS0001455,BATCH001152,QC13,2025-10-17T15:14:03.951Z,14,5,dimensional_error,N
INS0001456,BATCH001590,QC9,2025-08-19T04:36:30.530Z,22,5,weld_defect,N
INS0001457,BATCH000154,QC5,2025-06-30T02:35:38.980Z,10,5,surface_scratch,N
INS0001458,BATCH001645,QC19,2025-09-18T07:32:42.820Z,47,2,weld_defect,Y
INS0001459,BATCH001659,QC10,2025-12-25T03:48:50.293Z,48,5,dimensional_error,N
INS0001460,BATCH001155,QC6,2026-01-16T09:12:51.016Z,27,0,none,Y
INS0001461,BATCH001568,QC13,2025-10-02T23:45:24.475Z,10,0,none,Y
INS0001462,BATCH001485,QC17,2025-11-24T05:33:33.495Z,41,1,material_crack,Y
INS0001463,BATCH000504,QC12,2025-07-30T21:51:54.761Z,19,3,weld_defect,N
INS0001464,BATCH000843,QC14,2025-09-21T05:06:11.408Z,50,3,coating_defect,N
INS0001465,BATCH000942,QC5,2025-10-01T20:15:55.435Z,14,2,material_crack,Y
INS0001466,BATCH001390,QC2,2025-08-25T22:29:01.376Z,27,5,dimensional_error,N
INS0001467,BATCH001627,QC6,2026-01-19T20:29:40.675Z,20,2,material_crack,Y
INS0001468,BATCH001676,QC9,2025-10-21T08:48:55.703Z,47,1,coating_defect,Y
INS0001469,BATCH001248,QC19,2025-06-24T12:48:46.287Z,50,5,material_crack,N
INS0001470,BATCH000919,QC3,2025-07-11T13:50:09.193Z,37,2,material_crack,Y
INS0001471,BATCH000653,QC6,2025-09-24T08:49:17.446Z,50,1,weld_defect,Y
INS0001472,BATCH000549,QC4,2025-09-23T12:55:02.208Z,28,2,material_crack,Y
INS0001473,BATCH001703,QC8,2025-07-28T03:02:21.774Z,14,0,none,Y
INS0001474,BATCH000987,QC2,2025-09-08T14:32:04.866Z,31,0,none,Y
INS0001475,BATCH000743,QC1,2025-11-01T15:07:05.482Z,16,0,none,Y
INS0001476,BATCH000454,QC16,2025-11-23T12:32:13.341Z,14,2,weld_defect,Y
INS0001477,BATCH000561,QC14,2025-12-21T19:57:45.713Z,24,5,material_crack,N
INS0001478,BATCH000970,QC12,2025-08-08T06:51:36.001Z,24,4,surface_scratch,N
INS0001479,BATCH001432,QC2,2025-12-21T06:17:28.988Z,24,0,none,Y
INS0001480,BATCH000730,QC1,2026-02-09T00:55:16.197Z,24,1,surface_scratch,Y
INS0001481,BATCH001862,QC17,2025-09-18T22:28:40.985Z,19,1,material_crack,Y
INS0001482,BATCH001073,QC6,2026-01-19T11:30:13.549Z,49,0,none,Y
INS0001483,BATCH001834,QC15,2025-07-25T18:25:45.153Z,30,2,dimensional_error,Y
INS0001484,BATCH001121,QC19,2025-06-19T00:32:47.893Z,20,4,surface_scratch,N
INS0001485,BATCH000734,QC2,2025-08-18T15:35:30.628Z,39,0,none,Y
INS0001486,BATCH001900,QC19,2026-01-03T02:26:53.269Z,38,4,material_crack,N
INS0001487,BATCH000768,QC6,2025-11-11T13:47:35.626Z,35,1,surface_scratch,Y
INS0001488,BATCH000460,QC6,2025-07-08T18:18:04.148Z,34,0,none,Y
INS0001489,BATCH001806,QC11,2026-01-24T23:42:33.872Z,43,1,dimensional_error,Y
INS0001490,BATCH000148,QC12,2025-10-18T10:11:30.482Z,16,4,dimensional_error,N
INS0001491,BATCH000301,QC11,2026-02-06T07:36:44.455Z,34,2,material_crack,Y
INS0001492,BATCH000330,QC9,2025-06-13T16:33:45.336Z,21,1,dimensional_error,Y
INS0001493,BATCH000743,QC7,2025-09-25T18:34:30.721Z,29,0,none,Y
INS0001494,BATCH001655,QC1,2025-10-05T11:23:49.505Z,49,3,dimensional_error,N
INS0001495,BATCH001701,QC20,2025-11-11T21:49:09.792Z,17,4,dimensional_error,N
INS0001496,BATCH001477,QC12,2025-09-21T23:49:01.312Z,23,3,material_crack,N
INS0001497,BATCH000406,QC11,2025-12-03T01:37:18.413Z,26,0,none,Y
INS0001498,BATCH001136,QC12,2025-11-06T23:13:03.141Z,12,4,coating_defect,N
INS0001499,BATCH000223,QC7,2025-12-04T21:29:26.974Z,48,5,coating_defect,N
INS0001500,BATCH000569,QC14,2025-06-02T12:23:11.088Z,41,5,surface_scratch,N
INS0001501,BATCH000520,QC1,2025-06-22T15:07:50.805Z,46,2,weld_defect,Y
INS0001502,BATCH000077,QC2,2025-07-20T16:56:22.275Z,38,5,material_crack,N
INS0001503,BATCH001211,QC7,2025-08-24T09:54:38.971Z,15,3,material_crack,N
INS0001504,BATCH000540,QC4,2025-11-03T12:46:23.230Z,27,0,none,Y
INS0001505,BATCH001075,QC6,2025-09-02T16:32:21.054Z,37,4,material_crack,N
INS0001506,BATCH001705,QC17,2025-08-05T03:23:06.768Z,11,2,weld_defect,Y
INS0001507,BATCH001745,QC10,2025-08-29T22:52:11.768Z,29,1,coating_defect,Y
INS0001508,BATCH001721,QC20,2025-10-06T09:22:45.414Z,34,1,coating_defect,Y
INS0001509,BATCH001991,QC10,2026-01-28T07:47:26.951Z,32,5,coating_defect,N
INS0001510,BATCH001697,QC10,2026-02-14T00:53:50.141Z,15,1,weld_defect,Y
INS0001511,BATCH000124,QC6,2025-06-25T07:09:19.286Z,46,1,coating_defect,Y
INS0001512,BATCH001530,QC4,2025-12-24T00:29:09.722Z,40,1,surface_scratch,Y
INS0001513,BATCH000203,QC16,2025-11-20T21:01:50.833Z,24,4,material_crack,N
INS0001514,BATCH000208,QC4,2026-01-25T06:39:28.407Z,41,1,dimensional_error,Y
INS0001515,BATCH000225,QC1,2025-11-29T19:08:29.591Z,18,0,none,Y
