transaction_id,sku,store_id,quantity,unit_price,total_amount,transaction_date,customer_id,payment_method
TX00000259,SKU00082,STORE001,10,427.45,4274.50,2025-12-09T00:02:20.062Z,CUST000455,cash
TX00000260,SKU00139,STORE003,10,307.65,3076.50,2025-07-14T04:22:24.181Z,CUST000341,debit
TX00000261,SKU00070,STORE003,8,244.65,1957.20,2025-08-13T11:51:38.357Z,CUST000685,mobile
TX00000262,SKU00048,STORE002,6,134.15,804.90,2026-02-04T00:18:31.108Z,CUST001023,debit
TX00000263,SKU00194,STORE003,9,74.00,666.00,2025-08-28T12:51:27.172Z,CUST001167,cash
TX00000264,SKU00075,STORE001,5,200.29,1001.45,2025-09-06T14:20:13.914Z,CUST001934,mobile
TX00000265,SKU00050,STORE002,9,483.49,4351.41,2025-07-20T03:15:11.063Z,CUST001053,cash
TX00000266,SKU00055,STORE004,1,29.49,29.49,2026-01-25T03:38:26.373Z,CUST000632,debit
TX00000267,SKU00065,STORE001,4,487.59,1950.36,2025-12-16T09:54:40.739Z,CUST001154,mobile
TX00000268,SKU00049,STORE004,8,305.65,2445.20,2025-06-24T01:28:06.900Z,CUST000129,cash
TX00000269,SKU00148,STORE002,9,20.09,180.81,2025-06-02T14:31:34.318Z,CUST000436,credit
TX00000270,SKU00191,STORE001,2,177.15,354.30,2025-06-07T03:20:05.294Z,CUST000252,debit
TX00000271,SKU00048,STORE002,5,353.59,1767.95,2025-09-02T21:03:56.917Z,CUST000782,mobile
TX00000272,SKU00191,STORE005,3,38.69,116.07,2025-09-23T11:23:10.918Z,CUST001012,mobile
TX00000273,SKU00172,STORE005,4,345.19,1380.76,2025-12-21T04:21:30.865Z,CUST001404,credit
TX00000274,SKU00082,STORE002,7,384.20,2689.40,2026-01-13T15:06:43.747Z,CUST000588,debit
TX00000275,SKU00146,STORE004,10,116.45,1164.50,2025-07-08T13:18:45.040Z,CUST001831,credit
TX00000276,SKU00151,STORE003,3,239.85,719.55,2025-07-04T21:18:46.322Z,CUST001779,cash
TX00000277,SKU00127,STORE003,1,120.29,120.29,2025-09-06T17:44:35.975Z,CUST000364,cash
TX00000278,SKU00065,STORE002,5,70.90,354.50,2025-11-10T02:35:08.189Z,CUST001416,credit
TX00000279,SKU00156,STORE005,8,61.40,491.20,2025-11-01T04:27:35.905Z,CUST001155,cash
TX00000280,SKU00092,STORE003,1,321.29,321.29,2025-12-31T18:54:12.246Z,CUST000586,cash
TX00000281,SKU00027,STORE004,8,85.89,687.12,2025-11-10T23:12:41.365Z,CUST001755,cash
TX00000282,SKU00094,STORE001,7,434.65,3042.55,2025-08-06T18:58:31.367Z,CUST000151,credit
TX00000283,SKU00010,STORE002,2,133.73,267.46,2026-01-20T16:11:55.906Z,CUST001221,mobile
TX00000284,SKU00143,STORE001,8,141.19,1129.52,2025-08-30T18:36:15.027Z,CUST001996,debit
TX00000285,SKU00056,STORE005,1,349.80,349.80,2025-08-02T11:34:48.841Z,CUST001949,mobile
TX00000286,SKU00014,STORE005,7,325.45,2278.15,2025-06-21T05:36:32.557Z,CUST001965,mobile
TX00000287,SKU00088,STORE001,4,414.09,1656.36,2025-11-19T08:54:35.281Z,CUST000111,debit
TX00000288,SKU00094,STORE005,7,159.29,1115.03,2025-11-23T21:27:33.444Z,CUST001946,debit
TX00000289,SKU00096,STORE002,7,332.89,2330.23,2025-11-30T21:19:31.841Z,CUST000632,credit
TX00000290,SKU00132,STORE001,6,435.59,2613.54,2025-12-05T01:47:00.635Z,CUST000919,credit
TX00000291,SKU00135,STORE005,3,213.50,640.50,2026-01-24T04:06:33.948Z,CUST000487,cash
TX00000292,SKU00039,STORE001,10,411.19,4111.90,2025-06-27T04:48:26.569Z,CUST001688,debit
TX00000293,SKU00069,STORE003,1,379.59,379.59,2025-11-06T09:28:32.613Z,CUST000377,credit
TX00000294,SKU00012,STORE003,9,13.65,122.85,2025-09-06T17:46:48.033Z,CUST001639,debit
TX00000295,SKU00070,STORE003,3,18.15,54.45,2025-06-30T08:22:39.795Z,CUST001162,cash
TX00000296,SKU00136,STORE002,4,67.45,269.80,2026-01-14T05:29:13.563Z,CUST001718,mobile
TX00000297,SKU00126,STORE001,2,407.35,814.70,2025-07-01T13:02:52.622Z,CUST001563,cash
TX00000298,SKU00167,STORE001,8,426.15,3409.20,2025-08-23T07:35:25.747Z,CUST000629,mobile
TX00000299,SKU00007,STORE003,2,357.59,715.18,2025-12-21T16:58:15.387Z,CUST000989,mobile
TX00000300,SKU00043,STORE001,8,252.89,2023.12,2025-08-26T20:42:59.366Z,CUST001292,credit
TX00000301,SKU00032,STORE004,6,378.69,2272.14,2025-06-11T02:30:48.840Z,CUST000811,mobile
TX00000302,SKU00059,STORE002,4,284.42,1137.68,2025-10-17T12:32:45.501Z,CUST000532,mobile
TX00000303,SKU00021,STORE004,10,88.59,885.90,2025-11-24T14:53:45.411Z,CUST001892,cash
TX00000304,SKU00061,STORE001,4,51.09,204.36,2025-09-16T17:40:37.020Z,CUST000846,mobile
TX00000305,SKU00029,STORE001,7,102.69,718.83,2025-11-18T00:42:01.662Z,CUST001848,mobile
TX00000306,SKU00071,STORE004,6,340.15,2040.90,2025-11-02T20:13:57.661Z,CUST000533,credit
TX00000307,SKU00092,STORE005,6,417.09,2502.54,2025-07-08T23:27:30.133Z,CUST001384,cash
TX00000308,SKU00196,STORE005,7,125.59,879.13,2025-06-18T08:39:25.950Z,CUST001562,mobile
TX00000309,SKU00077,STORE004,5,221.65,1108.25,2025-06-17T09:49:13.877Z,CUST001873,mobile
TX00000310,SKU00035,STORE005,8,130.19,1041.52,2026-02-09T06:55:44.010Z,CUST001825,cash
TX00000311,SKU00145,STORE002,8,18.95,151.60,2025-08-07T20:29:26.712Z,CUST000293,mobile
TX00000312,SKU00048,STORE004,5,300.09,1500.45,2025-10-18T22:27:08.672Z,CUST001820,debit
TX00000313,SKU00164,STORE005,3,136.26,408.78,2025-12-25T20:00:50.505Z,CUST001832,cash
TX00000314,SKU00160,STORE001,10,482.39,4823.90,2025-10-06T04:00:00.730Z,CUST000201,debit
TX00000315,SKU00164,STORE002,1,174.45,174.45,2025-09-05T20:20:23.278Z,CUST000833,credit
TX00000316,SKU00198,STORE005,3,39.69,119.07,2025-07-21T23:03:48.723Z,CUST001162,mobile
TX00000317,SKU00100,STORE005,5,355.79,1778.95,2025-06-06T04:49:37.315Z,CUST000723,cash
TX00000318,SKU00015,STORE002,6,498.10,2988.60,2025-11-04T03:10:19.558Z,CUST000865,mobile
TX00000319,SKU00120,STORE005,5,304.19,1520.95,2025-09-08T14:39:08.536Z,CUST000289,credit
TX00000320,SKU00004,STORE005,3,109.69,329.07,2025-10-27T00:05:41.801Z,CUST001013,credit
TX00000321,SKU00192,STORE005,9,206.39,1857.51,2025-09-02T20:14:47.383Z,CUST000018,credit
TX00000322,SKU00118,STORE003,6,8.65,51.90,2025-08-21T21:50:34.279Z,CUST000886,cash
TX00000323,SKU00047,STORE005,6,109.35,656.10,2025-06-01T17:56:09.819Z,CUST001660,debit
TX00000324,SKU00052,STORE005,7,226.89,1588.23,2025-11-29T06:10:10.112Z,CUST001254,debit
TX00000325,SKU00200,STORE003,5,285.10,1425.50,2025-11-05T16:03:58.864Z,CUST000903,cash
TX00000326,SKU00118,STORE003,2,234.62,469.24,2026-02-01T14:51:20.728Z,CUST000671,mobile
TX00000327,SKU00107,STORE004,6,69.09,414.54,2026-01-20T18:32:59.008Z,CUST001246,debit
TX00000328,SKU00156,STORE002,2,206.15,412.30,2026-01-09T18:03:25.471Z,CUST000838,cash
TX00000329,SKU00017,STORE005,7,146.29,1024.03,2026-01-03T13:11:37.429Z,CUST001932,credit
TX00000330,SKU00130,STORE002,8,389.55,3116.40,2025-09-07T06:58:26.354Z,CUST001785,credit
TX00000331,SKU00067,STORE002,10,197.75,1977.50,2026-01-31T07:05:46.365Z,CUST000425,credit
TX00000332,SKU00057,STORE003,3,14.78,44.34,2025-10-08T02:22:41.540Z,CUST000684,debit
TX00000333,SKU00002,STORE004,9,77.55,697.95,2025-10-06T18:37:57.408Z,CUST001233,credit
TX00000334,SKU00125,STORE002,4,386.09,1544.36,2025-08-05T15:59:08.899Z,CUST001895,debit
TX00000335,SKU00155,STORE003,9,454.30,4088.70,2025-06-10T13:58:53.111Z,CUST001652,mobile
TX00000336,SKU00041,STORE005,9,148.19,1333.71,2025-06-04T22:11:56.353Z,CUST000300,cash
TX00000337,SKU00116,STORE004,1,480.39,480.39,2025-07-14T20:28:17.938Z,CUST000029,cash
TX00000338,SKU00187,STORE004,9,11.59,104.31,2025-11-25T10:09:15.051Z,CUST000998,credit
TX00000339,SKU00137,STORE003,8,245.25,1962.00,2025-12-23T03:24:53.697Z,CUST000345,mobile
TX00000340,SKU00123,STORE001,10,261.55,2615.50,2025-09-02T10:15:37.364Z,CUST000507,mobile
TX00000341,SKU00164,STORE005,6,230.29,1381.74,2025-09-01T12:42:31.245Z,CUST001094,cash
TX00000342,SKU00018,STORE003,9,428.89,3860.01,2025-08-27T22:07:49.350Z,CUST000526,mobile
TX00000343,SKU00026,STORE004,2,313.45,626.90,2025-11-08T11:15:52.896Z,CUST000468,cash
TX00000344,SKU00048,STORE004,9,67.75,609.75,2025-12-14T17:19:34.920Z,CUST000255,debit
TX00000345,SKU00033,STORE004,8,57.30,458.40,2025-06-02T15:10:24.588Z,CUST001873,cash
TX00000346,SKU00191,STORE003,4,424.89,1699.56,2025-09-27T12:53:14.847Z,CUST000981,mobile
TX00000347,SKU00167,STORE003,4,248.59,994.36,2026-01-13T04:38:15.148Z,CUST001588,debit
TX00000348,SKU00067,STORE001,3,474.99,1424.97,2025-12-07T22:55:34.546Z,CUST000922,debit
TX00000349,SKU00008,STORE002,6,278.19,1669.14,2026-01-30T03:29:55.809Z,CUST001932,debit
TX00000350,SKU00052,STORE002,5,380.95,1904.75,2025-10-05T12:32:02.170Z,CUST000043,debit
TX00000351,SKU00156,STORE002,6,106.49,638.94,2025-10-27T23:33:52.465Z,CUST001706,credit
TX00000352,SKU00175,STORE002,8,163.09,1304.72,2025-12-18T02:39:32.999Z,CUST000358,debit
TX00000353,SKU00017,STORE001,10,488.33,4883.30,2025-10-15T10:27:35.832Z,CUST001090,debit
TX00000354,SKU00141,STORE004,10,136.19,1361.90,2025-09-27T11:24:50.281Z,CUST000228,credit
TX00000355,SKU00200,STORE005,8,257.39,2059.12,2025-10-14T08:03:30.337Z,CUST000570,debit
TX00000356,SKU00152,STORE003,1,13.99,13.99,2025-08-14T09:21:49.568Z,CUST001867,cash
TX00000357,SKU00161,STORE003,4,58.65,234.60,2025-12-10T19:01:32.303Z,CUST000337,cash
TX00000358,SKU00098,STORE004,10,291.99,2919.90,2025-07-14T14:51:56.683Z,CUST000126,credit
TX00000359,SKU00007,STORE004,8,72.39,579.12,2025-09-16T23:26:59.630Z,CUST000603,credit
TX00000360,SKU00075,STORE002,5,206.69,1033.45,2025-07-02T21:32:47.612Z,CUST000285,credit
TX00000361,SKU00126,STORE001,9,258.45,2326.05,2025-06-12T17:03:16.739Z,CUST000342,credit
TX00000362,SKU00064,STORE003,3,62.59,187.77,2025-10-19T14:49:20.140Z,CUST001606,mobile
TX00000363,SKU00060,STORE001,2,350.25,700.50,2025-10-26T20:28:40.251Z,CUST001875,cash
TX00000364,SKU00032,STORE002,9,108.65,977.85,2026-02-10T20:23:27.845Z,CUST000806,mobile
TX00000365,SKU00131,STORE001,10,132.99,1329.90,2025-07-08T00:26:45.187Z,CUST000103,debit
TX00000366,SKU00025,STORE003,4,387.59,1550.36,2025-09-26T02:58:09.873Z,CUST000734,debit
TX00000367,SKU00031,STORE004,8,99.29,794.32,2025-09-06T00:01:16.267Z,CUST001257,credit
TX00000368,SKU00198,STORE004,4,291.35,1165.40,2025-08-22T16:28:17.848Z,CUST000349,debit
TX00000369,SKU00169,STORE004,7,434.08,3038.56,2025-08-12T13:25:08.001Z,CUST000190,cash
TX00000370,SKU00149,STORE004,7,87.55,612.85,2025-10-22T08:14:44.081Z,CUST000173,debit
TX00000371,SKU00035,STORE002,1,203.15,203.15,2025-06-18T20:00:02.323Z,CUST001327,mobile
TX00000372,SKU00044,STORE001,9,82.50,742.50,2025-08-31T23:37:05.035Z,CUST001002,mobile
TX00000373,SKU00020,STORE002,7,178.29,1248.03,2025-06-27T06:27:40.769Z,CUST001099,cash
TX00000374,SKU00131,STORE002,4,422.60,1690.40,2025-09-23T10:49:18.259Z,CUST001126,mobile
TX00000375,SKU00143,STORE002,6,434.54,2607.24,2026-02-10T00:31:54.860Z,CUST000905,credit
TX00000376,SKU00078,STORE005,4,434.79,1739.16,2025-06-05T03:33:21.267Z,CUST000167,cash
TX00000377,SKU00063,STORE004,5,245.29,1226.45,2025-12-18T01:12:45.967Z,CUST000887,debit
TX00000378,SKU00074,STORE003,9,184.05,1656.45,2025-12-03T20:01:55.323Z,CUST000539,debit
TX00000379,SKU00187,STORE004,6,325.65,1953.90,2025-07-23T20:46:18.622Z,CUST001020,cash
TX00000380,SKU00072,STORE001,2,475.69,951.38,2026-01-08T16:42:51.763Z,CUST000106,credit
TX00000381,SKU00144,STORE003,6,125.39,752.34,2025-07-18T22:35:26.863Z,CUST000380,debit
TX00000382,SKU00058,STORE002,7,327.29,2291.03,2025-09-10T21:40:47.376Z,CUST000147,debit
TX00000383,SKU00197,STORE003,8,8.69,69.52,2025-06-24T23:55:56.211Z,CUST001139,mobile
TX00000384,SKU00194,STORE003,5,472.79,2363.95,2026-02-04T17:45:19.999Z,CUST000932,credit
TX00000385,SKU00094,STORE003,6,181.65,1089.90,2026-01-24T22:14:04.244Z,CUST001661,cash
TX00000386,SKU00068,STORE005,10,108.65,1086.50,2026-01-04T10:26:30.982Z,CUST001656,mobile
TX00000387,SKU00178,STORE004,6,18.79,112.74,2025-12-27T05:23:25.167Z,CUST001258,cash
TX00000388,SKU00149,STORE002,6,48.65,291.90,2025-07-30T20:30:57.566Z,CUST001387,mobile
TX00000389,SKU00056,STORE003,4,223.15,892.60,2025-07-25T03:12:18.957Z,CUST001765,credit
TX00000390,SKU00175,STORE001,9,167.85,1510.65,2025-09-13T01:19:34.579Z,CUST001882,credit
TX00000391,SKU00071,STORE005,4,103.59,414.36,2025-08-28T08:56:47.756Z,CUST001831,mobile
TX00000392,SKU00102,STORE005,5,33.89,169.45,2026-01-27T20:42:08.927Z,CUST000314,mobile
TX00000393,SKU00154,STORE002,6,362.10,2172.60,2025-06-25T06:34:58.938Z,CUST001031,mobile
TX00000394,SKU00113,STORE003,2,67.49,134.98,2026-02-11T04:57:57.877Z,CUST000043,cash
TX00000395,SKU00007,STORE003,6,484.59,2907.54,2025-11-24T02:30:11.564Z,CUST001104,mobile
TX00000396,SKU00200,STORE003,4,453.85,1815.40,2025-12-19T22:42:57.088Z,CUST000812,credit
TX00000397,SKU00070,STORE002,7,474.60,3322.20,2025-11-03T14:55:59.215Z,CUST000111,cash
TX00000398,SKU00015,STORE005,8,330.65,2645.20,2026-01-24T05:58:49.168Z,CUST001938,cash
TX00000399,SKU00185,STORE003,2,266.45,532.90,2025-12-04T14:55:05.784Z,CUST000965,cash
TX00000400,SKU00003,STORE001,5,475.59,2377.95,2026-01-20T21:16:01.578Z,CUST001430,cash
TX00000401,SKU00060,STORE003,3,483.19,1449.57,2025-12-29T18:28:37.190Z,CUST000052,credit
TX00000402,SKU00157,STORE002,1,239.89,239.89,2025-09-01T12:48:33.031Z,CUST001616,mobile
TX00000403,SKU00184,STORE005,7,30.90,216.30,2025-10-09T15:53:42.586Z,CUST001599,cash
TX00000404,SKU00047,STORE005,8,490.49,3923.92,2025-11-25T06:17:12.561Z,CUST000424,mobile
TX00000405,SKU00038,STORE001,10,17.29,172.90,2025-06-05T14:04:56.408Z,CUST001684,cash
TX00000406,SKU00181,STORE005,1,42.35,42.35,2025-10-22T14:56:14.114Z,CUST001777,debit
TX00000407,SKU00122,STORE001,9,483.89,4355.01,2025-09-03T16:21:56.289Z,CUST000173,cash
TX00000408,SKU00101,STORE001,5,170.35,851.75,2025-10-11T07:17:13.895Z,CUST000017,mobile
TX00000409,SKU00143,STORE002,1,378.69,378.69,2025-11-05T13:23:18.391Z,CUST000648,credit
TX00000410,SKU00116,STORE001,4,350.09,1400.36,2025-11-09T18:37:58.363Z,CUST000841,cash
TX00000411,SKU00002,STORE001,9,43.57,392.13,2025-06-03T06:36:11.486Z,CUST000542,debit
TX00000412,SKU00114,STORE005,10,371.05,3710.50,2026-01-04T20:28:34.554Z,CUST000821,debit
TX00000413,SKU00010,STORE001,8,229.79,1838.32,2025-08-27T05:49:52.945Z,CUST001709,cash
TX00000414,SKU00055,STORE001,3,460.75,1382.25,2025-06-07T11:21:42.157Z,CUST001193,debit
TX00000415,SKU00162,STORE003,2,68.85,137.70,2026-01-16T19:54:01.909Z,CUST000617,mobile
TX00000416,SKU00153,STORE002,1,55.49,55.49,2025-10-13T14:35:05.015Z,CUST000743,cash
TX00000417,SKU00146,STORE001,5,245.10,1225.50,2026-01-05T07:07:55.975Z,CUST000344,mobile
TX00000418,SKU00139,STORE003,7,208.95,1462.65,2025-12-15T22:16:05.479Z,CUST001050,cash
TX00000419,SKU00068,STORE005,6,47.25,283.50,2025-10-23T13:27:05.557Z,CUST001589,debit
TX00000420,SKU00179,STORE002,5,449.85,2249.25,2026-01-27T15:48:39.326Z,CUST001718,credit
TX00000421,SKU00173,STORE002,2,123.49,246.98,2025-09-30T11:28:06.488Z,CUST000642,credit
TX00000422,SKU00060,STORE003,5,176.60,883.00,2025-08-22T08:08:23.894Z,CUST001514,debit
TX00000423,SKU00149,STORE001,2,176.09,352.18,2025-10-18T11:16:28.799Z,CUST000127,credit
TX00000424,SKU00172,STORE004,3,279.85,839.55,2025-08-26T01:09:18.912Z,CUST000467,mobile
TX00000425,SKU00062,STORE004,1,189.45,189.45,2025-06-17T10:48:58.238Z,CUST000146,mobile
TX00000426,SKU00044,STORE004,9,283.15,2548.35,2025-06-24T22:42:34.543Z,CUST000712,mobile
TX00000427,SKU00059,STORE003,8,192.59,1540.72,2026-01-26T03:47:19.203Z,CUST001636,mobile
TX00000428,SKU00110,STORE004,10,53.75,537.50,2025-07-03T11:03:48.939Z,CUST001648,mobile
TX00000429,SKU00084,STORE001,5,119.25,596.25,2025-10-10T21:16:31.664Z,CUST000152,mobile
TX00000430,SKU00086,STORE003,1,171.90,171.90,2025-06-30T20:12:09.287Z,CUST001615,debit
TX00000431,SKU00045,STORE005,4,84.65,338.60,2025-11-02T02:19:41.804Z,CUST000008,credit
TX00000432,SKU00188,STORE001,2,287.29,574.58,2025-08-14T19:12:26.407Z,CUST001990,cash
TX00000433,SKU00015,STORE005,5,147.29,736.45,2026-02-13T07:09:32.077Z,CUST000173,credit
TX00000434,SKU00090,STORE005,6,499.69,2998.14,2025-08-25T19:15:41.574Z,CUST000320,credit
TX00000435,SKU00058,STORE004,10,487.60,4876.00,2025-11-17T17:44:45.074Z,CUST000657,credit
TX00000436,SKU00175,STORE004,2,217.75,435.50,2025-12-23T07:48:48.460Z,CUST000907,mobile
TX00000437,SKU00011,STORE002,5,254.05,1270.25,2025-09-19T04:27:59.708Z,CUST001750,mobile
TX00000438,SKU00162,STORE005,6,413.89,2483.34,2025-06-25T14:59:23.225Z,CUST000634,debit
TX00000439,SKU00058,STORE005,4,53.59,214.36,2025-12-06T14:58:15.501Z,CUST000222,credit
TX00000440,SKU00093,STORE003,8,371.09,2968.72,2025-10-03T12:59:56.183Z,CUST000633,mobile
TX00000441,SKU00011,STORE001,8,241.19,1929.52,2026-01-14T12:27:18.555Z,CUST001866,mobile
TX00000442,SKU00142,STORE003,6,487.79,2926.74,2025-06-10T18:39:02.714Z,CUST001623,credit
TX00000443,SKU00043,STORE004,5,466.15,2330.75,2025-12-28T19:37:40.311Z,CUST001838,mobile
TX00000444,SKU00032,STORE002,7,83.99,587.93,2025-08-16T09:50:14.047Z,CUST000334,credit
TX00000445,SKU00018,STORE005,2,211.05,422.10,2025-07-01T03:31:38.094Z,CUST000144,credit
TX00000446,SKU00187,STORE005,8,14.65,117.20,2025-12-08T18:14:22.933Z,CUST000551,mobile
TX00000447,SKU00127,STORE001,10,479.15,4791.50,2025-10-27T16:32:05.000Z,CUST000607,debit
TX00000448,SKU00036,STORE003,10,254.05,2540.50,2026-02-08T16:50:34.893Z,CUST000681,mobile
TX00000449,SKU00087,STORE001,2,385.55,771.10,2025-08-05T20:21:22.268Z,CUST000412,debit
TX00000450,SKU00094,STORE005,10,107.49,1074.90,2025-11-29T15:17:47.577Z,CUST001020,debit
TX00000451,SKU00181,STORE005,4,248.40,993.60,2025-11-17T17:49:36.594Z,CUST000008,debit
TX00000452,SKU00085,STORE002,2,23.79,47.58,2025-07-21T16:19:32.304Z,CUST000105,credit
TX00000453,SKU00161,STORE005,5,210.99,1054.95,2025-11-24T07:12:55.678Z,CUST000431,debit
TX00000454,SKU00035,STORE002,10,309.64,3096.40,2025-11-03T06:17:53.682Z,CUST000097,credit
TX00000455,SKU00114,STORE004,1,204.55,204.55,2025-10-04T18:32:29.959Z,CUST001277,debit
TX00000456,SKU00019,STORE003,2,474.09,948.18,2025-06-03T01:17:29.676Z,CUST001533,debit
TX00000457,SKU00063,STORE005,9,338.15,3043.35,2025-10-19T11:04:22.886Z,CUST001527,credit
TX00000458,SKU00046,STORE005,1,377.69,377.69,2025-12-07T14:48:55.158Z,CUST000015,mobile
TX00000459,SKU00072,STORE003,7,352.85,2469.95,2025-06-28T22:48:04.135Z,CUST000800,mobile
TX00000460,SKU00129,STORE002,2,422.05,844.10,2026-02-03T11:37:30.279Z,CUST000942,credit
TX00000461,SKU00121,STORE001,5,275.55,1377.75,2025-09-21T01:56:06.071Z,CUST001656,mobile
TX00000462,SKU00008,STORE001,6,467.70,2806.20,2025-12-24T15:30:33.437Z,CUST000607,debit
TX00000463,SKU00095,STORE001,1,473.79,473.79,2025-11-10T23:45:19.713Z,CUST000167,mobile
TX00000464,SKU00116,STORE004,10,176.09,1760.90,2025-06-26T11:23:11.303Z,CUST000374,mobile
TX00000465,SKU00154,STORE002,4,269.19,1076.76,2025-07-12T14:57:37.079Z,CUST000417,debit
TX00000466,SKU00162,STORE002,2,254.69,509.38,2025-11-16T00:30:49.574Z,CUST000158,debit
TX00000467,SKU00150,STORE003,9,480.05,4320.45,2025-09-05T06:20:34.319Z,CUST000987,credit
TX00000468,SKU00197,STORE002,2,335.05,670.10,2026-02-01T19:25:27.108Z,CUST001174,debit
TX00000469,SKU00168,STORE002,5,271.15,1355.75,2025-11-03T10:31:56.943Z,CUST000790,cash
TX00000470,SKU00031,STORE005,4,366.19,1464.76,2025-10-19T09:34:10.092Z,CUST000975,mobile
TX00000471,SKU00106,STORE005,5,247.70,1238.50,2025-12-23T16:12:36.886Z,CUST000494,mobile
TX00000472,SKU00183,STORE005,6,340.19,2041.14,2025-10-08T09:26:45.371Z,CUST001202,credit
TX00000473,SKU00100,STORE001,2,185.75,371.50,2025-09-09T09:02:46.423Z,CUST000149,cash
TX00000474,SKU00037,STORE003,7,280.59,1964.13,2025-09-12T23:37:03.236Z,CUST001531,debit
TX00000475,SKU00097,STORE004,1,328.79,328.79,2025-09-14T17:45:14.523Z,CUST000172,credit
TX00000476,SKU00185,STORE004,2,181.50,363.00,2025-06-11T10:57:51.505Z,CUST000088,credit
TX00000477,SKU00178,STORE001,3,479.79,1439.37,2025-12-24T06:45:29.737Z,CUST000134,credit
TX00000478,SKU00049,STORE005,5,361.59,1807.95,2025-10-07T16:40:51.854Z,CUST000383,cash
TX00000479,SKU00182,STORE005,1,347.85,347.85,2025-10-23T16:19:45.598Z,CUST000245,cash
TX00000480,SKU00176,STORE003,5,39.89,199.45,2025-12-14T19:12:15.087Z,CUST001891,debit
TX00000481,SKU00093,STORE004,2,245.70,491.40,2025-06-16T05:13:22.815Z,CUST001253,cash
TX00000482,SKU00026,STORE005,2,388.42,776.84,2025-11-12T08:40:53.771Z,CUST001440,mobile
TX00000483,SKU00044,STORE003,7,386.11,2702.77,2025-11-01T23:23:49.186Z,CUST001781,debit
TX00000484,SKU00165,STORE003,5,160.65,803.25,2025-06-28T09:33:16.363Z,CUST000822,cash
TX00000485,SKU00140,STORE004,1,430.59,430.59,2025-11-23T10:48:50.687Z,CUST000484,debit
TX00000486,SKU00178,STORE002,8,52.94,423.52,2026-01-27T04:46:32.437Z,CUST001541,credit
TX00000487,SKU00101,STORE002,5,391.19,1955.95,2025-07-12T07:05:47.899Z,CUST001845,cash
TX00000488,SKU00076,STORE003,7,282.15,1975.05,2025-11-17T14:40:18.011Z,CUST000353,mobile
TX00000489,SKU00109,STORE001,8,466.59,3732.72,2025-09-01T18:09:50.319Z,CUST000272,cash
TX00000490,SKU00023,STORE005,2,130.19,260.38,2025-10-21T00:15:35.908Z,CUST001590,debit
TX00000491,SKU00035,STORE002,6,77.95,467.70,2026-02-13T06:10:37.418Z,CUST001430,mobile
TX00000492,SKU00183,STORE005,3,70.10,210.30,2026-01-09T10:27:58.059Z,CUST001945,mobile
TX00000493,SKU00023,STORE005,5,9.69,48.45,2025-08-28T04:51:23.660Z,CUST001088,debit
TX00000494,SKU00095,STORE004,9,332.60,2993.40,2026-01-26T12:14:53.944Z,CUST001812,credit
TX00000495,SKU00107,STORE002,1,335.99,335.99,2025-11-13T12:32:40.619Z,CUST001625,mobile
TX00000496,SKU00183,STORE002,10,163.79,1637.90,2025-06-18T02:12:07.520Z,CUST000088,cash
TX00000497,SKU00089,STORE002,2,336.60,673.20,2025-08-29T09:55:51.566Z,CUST000159,credit
TX00000498,SKU00078,STORE003,4,163.75,655.00,2025-08-27T02:09:01.838Z,CUST000047,debit
TX00000499,SKU00176,STORE002,1,380.45,380.45,2025-07-13T15:50:05.208Z,CUST000108,credit
TX00000500,SKU00125,STORE002,6,274.72,1648.32,2025-06-03T11:50:43.464Z,CUST001685,cash
TX00000501,SKU00016,STORE001,5,84.59,422.95,2025-10-04T14:35:39.654Z,CUST000975,debit
TX00000502,SKU00128,STORE001,5,140.99,704.95,2025-10-08T21:58:34.119Z,CUST001828,mobile
TX00000503,SKU00060,STORE004,1,483.69,483.69,2025-11-19T09:25:02.076Z,CUST000726,credit
TX00000504,SKU00198,STORE001,7,224.19,1569.33,2025-08-23T00:06:06.282Z,CUST001065,debit
TX00000505,SKU00141,STORE001,2,111.29,222.58,2025-06-02T07:07:57.233Z,CUST001147,credit
TX00000506,SKU00173,STORE005,6,179.39,1076.34,2025-08-23T06:41:38.806Z,CUST000538,cash
TX00000507,SKU00107,STORE005,4,348.45,1393.80,2025-10-17T11:05:05.032Z,CUST000536,debit
TX00000508,SKU00095,STORE004,10,168.09,1680.90,2026-01-11T01:43:16.093Z,CUST001089,credit
TX00000509,SKU00153,STORE005,10,102.55,1025.50,2025-08-30T09:40:14.391Z,CUST000908,cash
TX00000510,SKU00170,STORE003,4,249.19,996.76,2025-06-04T17:06:30.455Z,CUST001802,cash
TX00000511,SKU00127,STORE001,7,64.85,453.95,2025-07-24T05:28:27.543Z,CUST000806,cash
TX00000512,SKU00018,STORE003,2,493.65,987.30,2025-10-21T22:44:05.528Z,CUST000651,credit
TX00000513,SKU00196,STORE002,5,326.60,1633.00,2026-01-03T17:29:54.982Z,CUST001074,debit
