account_id,customer_id,account_type,balance,credit_limit,opened_at,status,risk_score
ACC00001554,CUST0000384,savings,42058.99,0,2021-10-02,active,41
ACC00001555,CUST0001382,savings,49526.25,0,2020-07-20,active,37
ACC00001556,CUST0000537,credit,45909.65,47948,2024-07-06,active,41
ACC00001557,CUST0000745,savings,94293.75,0,2022-08-06,active,98
ACC00001558,CUST0000732,checking,-4379.71,0,2023-07-30,active,77
ACC00001559,CUST0000022,savings,13091.73,0,2024-01-29,closed,76
ACC00001560,CUST0001472,checking,56152.9,0,2020-01-18,active,41
ACC00001561,CUST0000251,credit,24391.34,5886,2025-08-22,suspended,51
ACC00001562,CUST0001037,credit,50688.79,5913,2023-10-31,active,20
ACC00001563,CUST0001171,checking,20517.72,0,2020-07-25,active,79
ACC00001564,CUST0000397,checking,34572.5,0,2024-02-13,closed,68
ACC00001565,CUST0000235,credit,29840.79,20801,2025-02-14,closed,46
ACC00001566,CUST0001309,credit,26149.64,20142,2023-04-24,active,77
ACC00001567,CUST0000383,checking,30348.64,0,2022-04-11,suspended,98
ACC00001568,CUST0000808,savings,40477.67,0,2023-08-24,active,73
ACC00001569,CUST0001074,checking,59726.99,0,2021-05-31,suspended,63
ACC00001570,CUST0001339,checking,26246.6,0,2023-03-06,active,25
ACC00001571,CUST0000689,credit,89586.24,38175,2025-01-18,active,16
ACC00001572,CUST0000633,savings,49869.19,0,2023-08-23,active,46
ACC00001573,CUST0001417,credit,34131.95,29001,2020-05-26,active,90
ACC00001574,CUST0000084,credit,14391.02,26965,2024-02-21,active,91
ACC00001575,CUST0001217,savings,65975.38,0,2020-11-01,closed,58
ACC00001576,CUST0000692,credit,8015.7,32844,2023-08-16,active,24
ACC00001577,CUST0001231,credit,94293.98,29357,2020-12-18,closed,61
ACC00001578,CUST0001193,credit,31195.97,20251,2025-06-27,active,35
ACC00001579,CUST0001478,savings,96458.62,0,2023-06-20,closed,63
ACC00001580,CUST0000470,credit,66979.15,42751,2023-10-29,active,62
ACC00001581,CUST0000878,checking,18923.26,0,2025-04-13,active,15
ACC00001582,CUST0001019,checking,93282.52,0,2025-05-21,suspended,43
ACC00001583,CUST0000477,savings,47838.88,0,2022-08-16,active,38
ACC00001584,CUST0000262,credit,-4781.85,28985,2022-03-19,closed,84
ACC00001585,CUST0000633,checking,1236.47,0,2022-06-23,suspended,52
ACC00001586,CUST0000224,credit,36678.95,5155,2022-03-02,suspended,90
ACC00001587,CUST0001300,savings,91728.17,0,2025-10-16,closed,84
ACC00001588,CUST0000774,checking,48678.56,0,2020-06-12,closed,89
ACC00001589,CUST0001466,credit,78790.74,48581,2021-06-06,active,36
ACC00001590,CUST0000536,checking,45024.27,0,2021-10-17,active,48
ACC00001591,CUST0000625,checking,75059.3,0,2022-08-17,active,97
ACC00001592,CUST0000307,savings,-3206.81,0,2020-01-26,active,42
ACC00001593,CUST0001367,checking,18540.52,0,2025-04-28,active,46
ACC00001594,CUST0000625,checking,21686.38,0,2025-10-15,active,5
ACC00001595,CUST0000032,credit,29989.53,2220,2025-05-28,active,4
ACC00001596,CUST0000652,savings,-2341.96,0,2020-04-05,active,88
ACC00001597,CUST0000435,savings,68448.31,0,2025-02-13,suspended,27
ACC00001598,CUST0000548,savings,97652.19,0,2020-07-01,active,53
ACC00001599,CUST0001000,credit,15075.18,9554,2024-04-24,active,60
ACC00001600,CUST0001464,savings,23445,0,2020-09-17,closed,24
ACC00001601,CUST0000865,checking,95868.75,0,2021-06-19,closed,49
ACC00001602,CUST0000576,savings,41046.15,0,2023-12-14,suspended,71
ACC00001603,CUST0000072,credit,14019.8,19206,2020-07-24,active,13
ACC00001604,CUST0001037,savings,75556.82,0,2023-03-25,suspended,46
ACC00001605,CUST0000446,checking,60839.08,0,2021-08-16,suspended,57
ACC00001606,CUST0000194,savings,-1435.29,0,2021-12-02,active,3
ACC00001607,CUST0000828,savings,14290.97,0,2022-01-16,closed,26
ACC00001608,CUST0000060,checking,87430.35,0,2025-11-16,active,95
ACC00001609,CUST0000746,savings,6701.86,0,2022-04-01,active,63
ACC00001610,CUST0001493,checking,21896.69,0,2021-03-28,active,86
ACC00001611,CUST0000644,checking,-2325.96,0,2024-08-19,active,30
ACC00001612,CUST0000720,checking,33839.56,0,2020-11-16,suspended,27
ACC00001613,CUST0000768,savings,-4421.08,0,2024-12-28,active,13
ACC00001614,CUST0001096,savings,56579.86,0,2024-03-04,active,67
ACC00001615,CUST0001425,credit,29714.24,44266,2020-01-18,active,77
ACC00001616,CUST0000501,credit,46204.66,45484,2021-01-06,active,91
ACC00001617,CUST0000026,credit,54994.35,8723,2021-05-19,active,30
ACC00001618,CUST0001149,checking,39991.5,0,2020-12-27,closed,1
ACC00001619,CUST0000502,savings,5263.37,0,2023-07-12,active,100
ACC00001620,CUST0000184,credit,22356.54,46118,2023-09-21,suspended,84
ACC00001621,CUST0001128,credit,63042.65,24521,2020-02-02,suspended,36
ACC00001622,CUST0001068,savings,10446.76,0,2023-01-04,closed,31
ACC00001623,CUST0000794,credit,29491.5,14185,2020-08-28,active,19
ACC00001624,CUST0000316,credit,86451.18,42662,2023-01-28,active,64
ACC00001625,CUST0000845,credit,39035.76,18594,2021-10-10,closed,9
ACC00001626,CUST0001429,credit,47603.48,39360,2021-08-15,suspended,33
ACC00001627,CUST0000751,credit,76550.44,27008,2023-10-05,closed,30
ACC00001628,CUST0000702,savings,34673.19,0,2022-11-26,active,26
ACC00001629,CUST0001302,credit,86993.26,18334,2020-09-29,suspended,89
ACC00001630,CUST0001381,credit,94859.28,29827,2020-08-14,suspended,6
ACC00001631,CUST0000182,credit,71750.14,21806,2022-08-07,active,82
ACC00001632,CUST0000256,checking,35213.36,0,2024-05-20,active,40
ACC00001633,CUST0001255,credit,48152.83,22285,2025-04-15,active,45
ACC00001634,CUST0000025,credit,55055.82,36139,2024-02-03,suspended,80
ACC00001635,CUST0000409,credit,66847.92,47856,2023-08-05,active,94
ACC00001636,CUST0001032,credit,44737.07,12486,2021-03-20,active,17
ACC00001637,CUST0001005,credit,18336.69,17769,2020-08-01,active,18
ACC00001638,CUST0001252,credit,6682.6,24756,2024-09-26,active,91
ACC00001639,CUST0000699,credit,91081.5,34329,2020-09-14,suspended,76
ACC00001640,CUST0001114,checking,79203.25,0,2025-03-24,active,25
ACC00001641,CUST0000492,credit,45396.49,44051,2025-05-06,active,17
ACC00001642,CUST0001182,savings,88005.59,0,2022-09-30,closed,38
ACC00001643,CUST0000322,checking,17661.35,0,2020-05-13,active,19
ACC00001644,CUST0000817,credit,90927.95,5166,2020-05-27,active,65
ACC00001645,CUST0000586,checking,46464.16,0,2020-03-03,active,91
ACC00001646,CUST0001000,credit,73707.94,49315,2025-03-17,closed,77
ACC00001647,CUST0001141,checking,37353.9,0,2024-06-22,closed,76
ACC00001648,CUST0000920,checking,26362.9,0,2023-05-19,active,84
ACC00001649,CUST0001288,credit,53650.79,46320,2020-09-11,active,91
ACC00001650,CUST0000074,checking,58713.4,0,2022-01-14,active,35
ACC00001651,CUST0000242,checking,46714.11,0,2023-08-29,active,27
ACC00001652,CUST0000376,credit,78842.56,11473,2025-05-01,active,33
ACC00001653,CUST0001208,checking,37286.98,0,2021-05-20,active,6
ACC00001654,CUST0000317,credit,9826.27,20846,2024-09-01,active,100
ACC00001655,CUST0001290,savings,27828.38,0,2022-05-29,active,12
ACC00001656,CUST0000904,savings,53928.6,0,2022-04-22,suspended,57
ACC00001657,CUST0000960,checking,48207.71,0,2023-08-06,active,56
ACC00001658,CUST0000947,credit,85586,14614,2022-11-16,active,57
ACC00001659,CUST0000737,credit,92993.32,7999,2021-01-15,active,1
ACC00001660,CUST0001171,checking,79813.07,0,2021-02-04,active,98
ACC00001661,CUST0000262,credit,64165.15,32756,2023-01-14,suspended,68
ACC00001662,CUST0000898,savings,78251.14,0,2021-03-08,active,24
ACC00001663,CUST0001399,credit,28277.41,34737,2022-10-11,active,87
ACC00001664,CUST0001213,credit,84380.11,3612,2024-12-02,closed,39
ACC00001665,CUST0001160,credit,41715.66,7942,2022-06-19,active,49
ACC00001666,CUST0000102,credit,67363.76,12338,2024-02-17,active,63
ACC00001667,CUST0000454,credit,4405.35,5453,2020-10-15,closed,27
ACC00001668,CUST0000737,checking,41599.78,0,2024-11-20,suspended,80
ACC00001669,CUST0000754,checking,58936.42,0,2021-10-22,closed,35
ACC00001670,CUST0000870,savings,17627.72,0,2023-06-20,active,35
ACC00001671,CUST0000885,checking,3421.26,0,2020-09-09,closed,85
ACC00001672,CUST0001185,savings,8873.85,0,2020-07-30,active,53
ACC00001673,CUST0001099,credit,89339.54,17320,2022-06-05,active,11
ACC00001674,CUST0001035,checking,-4688.2,0,2021-06-04,active,72
ACC00001675,CUST0001130,savings,99380.2,0,2021-10-15,active,53
ACC00001676,CUST0000455,credit,-4367.92,46520,2023-01-02,active,8
ACC00001677,CUST0000744,credit,6216.85,38320,2025-02-28,closed,89
ACC00001678,CUST0001418,checking,53989.48,0,2025-03-28,active,9
ACC00001679,CUST0001475,savings,69391.76,0,2021-09-24,active,96
ACC00001680,CUST0001404,checking,46620.04,0,2021-06-02,active,38
ACC00001681,CUST0000818,checking,80799.49,0,2023-07-22,closed,55
ACC00001682,CUST0001320,credit,91486.19,36330,2021-03-14,active,19
ACC00001683,CUST0000642,checking,-3366.06,0,2025-09-23,suspended,26
ACC00001684,CUST0000080,savings,43903.08,0,2021-05-26,active,27
ACC00001685,CUST0000371,checking,72223.93,0,2022-04-12,suspended,34
ACC00001686,CUST0001447,savings,10696.87,0,2021-05-31,suspended,27
ACC00001687,CUST0000699,savings,-3478.72,0,2020-02-29,active,90
ACC00001688,CUST0000834,savings,-1651.51,0,2020-11-26,active,46
ACC00001689,CUST0000185,checking,1510.31,0,2022-12-05,suspended,17
ACC00001690,CUST0001192,savings,77696.61,0,2021-07-17,closed,71
ACC00001691,CUST0000614,checking,66174.96,0,2024-09-22,suspended,94
ACC00001692,CUST0000957,savings,73428.67,0,2021-03-24,active,10
ACC00001693,CUST0000220,credit,37803,12821,2024-09-27,active,99
ACC00001694,CUST0000331,credit,-1670.05,45896,2021-02-04,active,12
ACC00001695,CUST0001430,savings,98715.16,0,2024-10-07,suspended,91
ACC00001696,CUST0001340,credit,55847.18,10482,2025-07-31,active,64
ACC00001697,CUST0000226,credit,44638.67,7135,2022-11-26,suspended,34
ACC00001698,CUST0000206,credit,90585.12,44127,2021-02-18,closed,11
ACC00001699,CUST0000720,savings,-1491.18,0,2020-10-28,active,62
ACC00001700,CUST0001336,checking,36693.55,0,2020-07-24,active,43
ACC00001701,CUST0000285,checking,98762.97,0,2025-02-24,active,81
ACC00001702,CUST0000784,savings,96169.25,0,2022-02-13,closed,81
ACC00001703,CUST0000446,credit,66067.33,44459,2024-09-10,suspended,100
ACC00001704,CUST0000923,checking,12860.49,0,2022-11-29,suspended,84
ACC00001705,CUST0000600,checking,78103.21,0,2020-10-25,suspended,9
ACC00001706,CUST0001161,checking,64725.32,0,2022-07-28,suspended,3
ACC00001707,CUST0000238,credit,46256.77,32082,2020-06-03,closed,12
ACC00001708,CUST0000866,savings,22117.84,0,2025-08-31,closed,37
ACC00001709,CUST0000414,credit,18122.42,35926,2025-02-11,closed,82
ACC00001710,CUST0001405,credit,-2329.44,9845,2020-09-13,active,8
ACC00001711,CUST0000509,credit,57016.92,16846,2023-06-24,suspended,67
ACC00001712,CUST0001444,checking,63259.58,0,2021-06-28,active,92
ACC00001713,CUST0000343,credit,12921.88,34933,2025-05-26,active,95
ACC00001714,CUST0000599,savings,7015.47,0,2023-03-26,active,5
ACC00001715,CUST0000268,checking,12254.73,0,2020-06-04,active,79
ACC00001716,CUST0001198,credit,78687.24,22941,2021-06-20,closed,57
ACC00001717,CUST0001166,credit,51345.82,34909,2025-06-04,active,99
ACC00001718,CUST0000232,savings,78294.51,0,2021-10-05,active,51
ACC00001719,CUST0000496,savings,31754.87,0,2025-02-01,active,79
ACC00001720,CUST0000949,savings,50727.45,0,2022-04-16,suspended,66
ACC00001721,CUST0001500,credit,20083.22,27538,2023-07-12,active,46
ACC00001722,CUST0000583,credit,53382.45,12357,2020-04-18,active,49
ACC00001723,CUST0000831,credit,10850.63,13170,2020-12-06,suspended,63
ACC00001724,CUST0001198,credit,35265.02,14045,2020-03-05,suspended,34
ACC00001725,CUST0001398,credit,82154.55,26102,2024-11-25,active,65
ACC00001726,CUST0000194,checking,4229.01,0,2024-10-19,closed,11
ACC00001727,CUST0000601,checking,80228.61,0,2024-06-23,suspended,98
ACC00001728,CUST0000769,checking,27703.93,0,2025-05-03,active,32
ACC00001729,CUST0000386,checking,34077.34,0,2020-12-22,active,58
ACC00001730,CUST0000268,credit,24825.47,37147,2023-08-18,active,97
ACC00001731,CUST0001332,credit,11379.16,43724,2021-09-08,closed,48
ACC00001732,CUST0000296,credit,16253.69,32543,2021-02-01,closed,82
ACC00001733,CUST0001036,checking,66464.32,0,2025-11-26,active,89
ACC00001734,CUST0000652,savings,79593.39,0,2022-11-14,active,17
ACC00001735,CUST0000222,checking,60182.83,0,2024-10-20,active,87
ACC00001736,CUST0000679,checking,95266.66,0,2021-05-20,closed,81
ACC00001737,CUST0000186,checking,71567.87,0,2022-03-21,active,23
ACC00001738,CUST0000714,credit,17849.24,13483,2023-12-29,active,91
ACC00001739,CUST0000769,credit,53011.9,43514,2021-07-18,closed,19
ACC00001740,CUST0001057,savings,20681.7,0,2025-07-20,suspended,7
ACC00001741,CUST0000440,credit,26458.62,19982,2022-10-15,suspended,27
ACC00001742,CUST0000907,savings,38286.36,0,2023-03-09,active,66
ACC00001743,CUST0000512,savings,97589.63,0,2024-11-19,active,42
ACC00001744,CUST0000295,checking,10381.48,0,2021-04-18,active,28
ACC00001745,CUST0001411,credit,46833.37,1524,2025-09-06,active,75
ACC00001746,CUST0001371,savings,14314.6,0,2024-10-21,active,9
ACC00001747,CUST0001400,credit,94613.62,8779,2023-09-15,active,8
ACC00001748,CUST0000735,credit,34970.49,23784,2021-10-16,suspended,20
ACC00001749,CUST0001126,checking,1649.45,0,2020-06-18,active,72
ACC00001750,CUST0001407,checking,94541.42,0,2022-05-22,closed,25
ACC00001751,CUST0001001,savings,-3258.82,0,2022-09-18,active,60
ACC00001752,CUST0000014,credit,20779,23621,2023-05-06,active,11
ACC00001753,CUST0001392,savings,98957.49,0,2020-05-07,suspended,90
ACC00001754,CUST0000186,credit,3514.07,44984,2022-08-21,active,39
ACC00001755,CUST0000880,savings,23301.93,0,2025-01-07,active,14
ACC00001756,CUST0000952,credit,46520.17,35748,2022-05-24,active,87
ACC00001757,CUST0000486,checking,33505.94,0,2022-03-27,active,11
ACC00001758,CUST0000928,credit,40663.52,44551,2022-10-31,suspended,49
ACC00001759,CUST0000530,credit,79365.66,1104,2021-05-11,active,31
ACC00001760,CUST0000593,checking,67636.71,0,2024-02-01,active,5
ACC00001761,CUST0001452,credit,73681.37,36659,2022-07-30,active,73
ACC00001762,CUST0001447,credit,30496.4,37424,2021-12-03,active,94
ACC00001763,CUST0000987,checking,19629.09,0,2025-08-14,active,13
ACC00001764,CUST0001076,credit,474.73,32516,2023-12-17,active,43
ACC00001765,CUST0001017,checking,84753.56,0,2023-09-13,active,90
ACC00001766,CUST0001021,savings,35441.96,0,2024-07-15,active,46
ACC00001767,CUST0000133,credit,21862.56,42362,2025-07-24,closed,42
ACC00001768,CUST0000766,savings,17801.02,0,2022-02-17,suspended,36
ACC00001769,CUST0000296,savings,37744.51,0,2020-01-24,active,98
ACC00001770,CUST0000989,credit,-660.29,43384,2022-09-08,closed,11
ACC00001771,CUST0000428,credit,5575.77,26100,2021-09-15,active,59
ACC00001772,CUST0000567,checking,11736.03,0,2021-12-20,active,59
ACC00001773,CUST0000795,checking,53924.01,0,2022-06-26,active,89
ACC00001774,CUST0000314,credit,17502.37,39158,2023-01-05,active,51
ACC00001775,CUST0000244,savings,74738.11,0,2020-11-19,active,57
ACC00001776,CUST0000349,savings,60966.03,0,2022-07-09,suspended,33
ACC00001777,CUST0001211,savings,70755.61,0,2025-07-18,suspended,6
ACC00001778,CUST0000475,savings,81669.2,0,2021-01-15,suspended,2
ACC00001779,CUST0001010,checking,18712.38,0,2023-08-23,suspended,94
ACC00001780,CUST0001323,checking,87723.8,0,2020-04-08,suspended,92
ACC00001781,CUST0000240,credit,38850.07,46356,2024-02-14,suspended,16
ACC00001782,CUST0000096,credit,1472.07,14549,2025-10-26,active,49
ACC00001783,CUST0000394,checking,12007.1,0,2022-09-22,active,99
ACC00001784,CUST0000699,checking,18813.55,0,2023-09-06,closed,54
ACC00001785,CUST0000054,savings,16741.9,0,2023-02-06,active,95
ACC00001786,CUST0000843,savings,15255.15,0,2025-04-15,active,16
ACC00001787,CUST0000248,credit,55517.72,13368,2022-01-03,suspended,42
ACC00001788,CUST0000646,checking,35745.91,0,2023-05-30,active,1
ACC00001789,CUST0000996,checking,18430.21,0,2023-09-01,active,56
ACC00001790,CUST0000090,savings,55419.23,0,2020-09-09,suspended,86
ACC00001791,CUST0000958,checking,90342.54,0,2024-10-25,active,80
ACC00001792,CUST0001091,savings,-3213.62,0,2022-11-26,closed,90
ACC00001793,CUST0001249,savings,-3781.76,0,2020-09-14,active,88
ACC00001794,CUST0000008,credit,83216.49,30771,2024-09-25,closed,29
ACC00001795,CUST0000527,credit,32971.13,37261,2021-02-22,closed,40
ACC00001796,CUST0000346,savings,22118.83,0,2022-01-19,active,91
ACC00001797,CUST0000432,savings,12410.66,0,2024-05-16,closed,96
ACC00001798,CUST0000316,checking,-102.21,0,2023-05-30,closed,73
ACC00001799,CUST0001128,checking,63110.1,0,2021-08-14,closed,31
ACC00001800,CUST0000622,credit,37031.05,10112,2024-07-13,active,94
ACC00001801,CUST0001093,savings,11065.28,0,2024-01-16,active,56
ACC00001802,CUST0000451,credit,98520.17,48159,2021-01-04,suspended,32
ACC00001803,CUST0001341,savings,36083.94,0,2025-06-12,active,94
ACC00001804,CUST0000160,credit,90810.81,10053,2021-11-28,suspended,11
ACC00001805,CUST0001455,credit,5048.15,43805,2024-07-13,closed,93
ACC00001806,CUST0000585,credit,59710.25,13574,2024-10-24,active,42
ACC00001807,CUST0000846,savings,28891.53,0,2025-04-19,closed,76
ACC00001808,CUST0000690,credit,30497.38,24537,2020-11-06,suspended,14
ACC00001809,CUST0001298,credit,97123.14,11259,2023-07-10,suspended,53
ACC00001810,CUST0000630,savings,60653.59,0,2023-05-05,active,73
ACC00001811,CUST0000749,credit,2491.55,2518,2025-06-03,active,75
ACC00001812,CUST0001192,savings,55603.23,0,2020-11-03,active,29
ACC00001813,CUST0000359,checking,55680.73,0,2023-08-17,closed,68
ACC00001814,CUST0000949,savings,80504.12,0,2025-10-28,active,96
ACC00001815,CUST0000541,checking,79800.51,0,2022-02-14,active,67
ACC00001816,CUST0000830,credit,98355.33,24687,2020-09-10,active,67
ACC00001817,CUST0000024,checking,99784.34,0,2020-10-30,closed,90
ACC00001818,CUST0000747,savings,54322.54,0,2022-09-17,suspended,15
ACC00001819,CUST0001008,checking,96008.36,0,2022-06-28,suspended,64
ACC00001820,CUST0000770,checking,11997.82,0,2024-11-01,closed,59
ACC00001821,CUST0000864,savings,35686.76,0,2020-11-04,active,36
ACC00001822,CUST0000723,credit,97218.76,11281,2020-03-02,closed,46
ACC00001823,CUST0000045,credit,51010.61,27882,2024-10-07,active,5
ACC00001824,CUST0000140,savings,32003.93,0,2025-07-21,suspended,74
ACC00001825,CUST0001336,credit,27125.57,21204,2021-08-09,active,63
ACC00001826,CUST0001049,credit,14314.53,13767,2022-12-30,suspended,96
ACC00001827,CUST0000717,credit,11125.77,2893,2023-01-05,active,66
ACC00001828,CUST0001497,credit,82154.26,14552,2022-09-08,active,70
ACC00001829,CUST0000514,credit,13172.36,34633,2025-04-09,active,86
ACC00001830,CUST0000148,checking,61802.05,0,2024-02-03,active,55
ACC00001831,CUST0000224,savings,17862.44,0,2020-06-10,active,21
ACC00001832,CUST0000521,credit,64954.47,2508,2025-05-10,suspended,75
ACC00001833,CUST0000022,savings,9470.34,0,2024-05-07,active,54
ACC00001834,CUST0000181,credit,21668.32,13149,2021-03-23,active,10
ACC00001835,CUST0000053,checking,92625.27,0,2020-12-19,active,34
ACC00001836,CUST0000231,credit,-1738.65,28794,2023-11-09,suspended,16
ACC00001837,CUST0000170,checking,92215.02,0,2020-06-08,active,56
ACC00001838,CUST0000690,checking,28089.35,0,2020-02-23,active,100
ACC00001839,CUST0000144,savings,79125.88,0,2020-08-11,active,44
ACC00001840,CUST0000780,credit,93700.23,11246,2022-11-17,active,78
ACC00001841,CUST0001427,checking,96866.18,0,2021-07-16,active,49
ACC00001842,CUST0001276,credit,84199.74,35234,2022-02-16,active,37
ACC00001843,CUST0000702,savings,81926.98,0,2024-05-09,closed,61
ACC00001844,CUST0000281,savings,13534.58,0,2020-10-07,closed,79
ACC00001845,CUST0000629,checking,31323.28,0,2024-05-04,active,6
ACC00001846,CUST0000344,checking,99410.67,0,2021-07-22,active,26
ACC00001847,CUST0001376,checking,11267.86,0,2021-02-06,active,98
ACC00001848,CUST0001243,checking,97321.78,0,2020-01-05,active,41
ACC00001849,CUST0001305,checking,77097.59,0,2024-07-26,active,52
ACC00001850,CUST0000184,savings,69760.42,0,2022-11-25,active,58
ACC00001851,CUST0000832,checking,63610.99,0,2022-03-25,closed,50
ACC00001852,CUST0000786,checking,9803.21,0,2022-05-15,suspended,91
ACC00001853,CUST0001081,checking,78776.24,0,2024-08-24,suspended,76
ACC00001854,CUST0000074,savings,65315.55,0,2021-07-11,suspended,62
ACC00001855,CUST0000857,credit,32735.71,5442,2024-01-12,active,77
ACC00001856,CUST0001477,credit,39370.47,29513,2022-03-10,closed,60
ACC00001857,CUST0001180,checking,29465.49,0,2022-10-04,suspended,20
ACC00001858,CUST0000627,credit,82440.41,14546,2022-06-05,active,51
ACC00001859,CUST0000506,checking,92342.01,0,2022-08-02,suspended,38
ACC00001860,CUST0000541,savings,31834.82,0,2022-05-27,active,72
ACC00001861,CUST0000320,checking,46350.19,0,2020-09-04,active,25
ACC00001862,CUST0000849,savings,87676.93,0,2022-11-20,active,11
ACC00001863,CUST0000576,checking,93673.58,0,2020-11-20,active,41
ACC00001864,CUST0000096,credit,85802.6,46240,2023-05-08,active,30
ACC00001865,CUST0000691,credit,52525.48,47448,2025-11-02,active,20
ACC00001866,CUST0000141,checking,47764.74,0,2021-11-26,suspended,71
ACC00001867,CUST0000015,credit,4197.81,2268,2025-05-09,active,14
ACC00001868,CUST0000107,checking,332.3,0,2020-05-21,active,35
ACC00001869,CUST0001350,credit,37859.02,32152,2023-02-27,active,1
ACC00001870,CUST0000581,credit,21817.34,43927,2025-01-25,active,11
ACC00001871,CUST0000609,savings,75729.89,0,2020-04-15,active,59
ACC00001872,CUST0000672,savings,9165.36,0,2020-02-09,active,27
ACC00001873,CUST0001255,savings,64896.45,0,2021-01-31,active,9
ACC00001874,CUST0000187,credit,86824.99,10327,2020-04-24,closed,90
ACC00001875,CUST0001365,checking,25544.29,0,2020-05-08,active,13
ACC00001876,CUST0000210,checking,75825.06,0,2023-07-30,suspended,5
ACC00001877,CUST0000522,credit,96982.85,22007,2024-01-17,closed,99
ACC00001878,CUST0000557,checking,64053.28,0,2024-03-16,active,70
ACC00001879,CUST0000773,checking,78822.29,0,2020-05-31,closed,9
ACC00001880,CUST0000497,credit,16500.41,38482,2022-03-04,active,74
ACC00001881,CUST0000939,checking,97781.58,0,2022-12-24,suspended,55
ACC00001882,CUST0000678,savings,63563.27,0,2020-01-23,active,84
ACC00001883,CUST0001436,savings,3109.17,0,2020-08-29,closed,3
ACC00001884,CUST0000208,checking,19509.17,0,2020-03-29,active,2
ACC00001885,CUST0001212,savings,43826.74,0,2024-02-13,active,46
ACC00001886,CUST0001113,checking,1654.1,0,2023-05-03,active,20
ACC00001887,CUST0000357,checking,3862.2,0,2023-08-09,active,99
ACC00001888,CUST0001049,savings,74992.12,0,2022-12-05,active,50
ACC00001889,CUST0000103,checking,24119.58,0,2020-05-20,closed,97
ACC00001890,CUST0000116,credit,29555.55,17865,2020-05-22,active,17
ACC00001891,CUST0000366,credit,96216.67,32568,2024-01-10,suspended,96
ACC00001892,CUST0000322,savings,84147.14,0,2024-01-17,closed,27
ACC00001893,CUST0000800,checking,25326.91,0,2021-05-03,suspended,53
ACC00001894,CUST0000253,savings,78284.16,0,2022-05-29,active,95
ACC00001895,CUST0000588,checking,4660.19,0,2024-12-12,closed,59
ACC00001896,CUST0000079,savings,81877.85,0,2021-07-10,closed,39
ACC00001897,CUST0001015,savings,62649.72,0,2022-01-24,suspended,8
ACC00001898,CUST0001235,credit,85111.32,25658,2023-04-12,closed,97
ACC00001899,CUST0000657,checking,47803.49,0,2020-03-10,active,22
ACC00001900,CUST0001471,savings,30819.99,0,2022-04-16,closed,62
ACC00001901,CUST0000505,credit,16383.57,44565,2024-12-22,active,34
ACC00001902,CUST0001232,savings,52225.62,0,2025-08-23,active,55
ACC00001903,CUST0000707,savings,75866.33,0,2021-07-17,suspended,48
ACC00001904,CUST0000754,checking,13854.58,0,2022-10-12,suspended,94
ACC00001905,CUST0000930,credit,71113.49,5230,2024-07-29,active,49
ACC00001906,CUST0000661,credit,94035.44,48343,2023-10-04,active,19
ACC00001907,CUST0001429,credit,48099.3,29128,2023-12-15,closed,92
ACC00001908,CUST0001475,credit,84707.36,47505,2022-04-10,active,53
ACC00001909,CUST0000512,checking,-374.9,0,2024-09-11,active,30
ACC00001910,CUST0000734,credit,45772.62,42857,2022-07-15,closed,41
ACC00001911,CUST0001153,checking,38518.41,0,2024-02-09,closed,25
ACC00001912,CUST0001312,checking,73900.97,0,2020-02-06,active,79
ACC00001913,CUST0000273,savings,99369.15,0,2023-07-19,suspended,64
ACC00001914,CUST0000241,savings,72003.78,0,2020-06-28,active,57
ACC00001915,CUST0000544,credit,47932.02,11128,2021-11-18,suspended,14
ACC00001916,CUST0000846,credit,1457.43,23673,2022-09-21,active,76
ACC00001917,CUST0000292,checking,32574.11,0,2025-09-27,closed,63
ACC00001918,CUST0001430,checking,59201.21,0,2022-11-04,closed,93
ACC00001919,CUST0001466,checking,1200.98,0,2025-03-20,active,62
ACC00001920,CUST0000743,savings,83724.65,0,2025-01-16,active,49
ACC00001921,CUST0000376,checking,98192.75,0,2020-10-16,active,19
ACC00001922,CUST0001385,credit,80049.76,11063,2022-08-02,active,47
ACC00001923,CUST0001244,savings,36664.58,0,2025-09-18,suspended,16
ACC00001924,CUST0000017,savings,18192.49,0,2021-07-18,active,14
ACC00001925,CUST0000112,credit,75287.33,11512,2024-05-09,active,59
ACC00001926,CUST0001015,checking,47089.61,0,2025-05-12,active,67
ACC00001927,CUST0000676,credit,38487.95,15024,2023-02-22,suspended,51
ACC00001928,CUST0000539,checking,20114.03,0,2021-05-26,suspended,69
ACC00001929,CUST0001498,credit,14786.94,23876,2020-02-04,active,21
ACC00001930,CUST0000618,savings,59955.7,0,2025-04-05,closed,30
ACC00001931,CUST0001193,checking,45787.66,0,2023-12-27,active,15
ACC00001932,CUST0000228,credit,74945.31,30121,2023-08-18,closed,90
ACC00001933,CUST0000939,savings,92570.77,0,2022-10-20,closed,92
ACC00001934,CUST0000341,checking,-431.54,0,2022-05-07,suspended,83
ACC00001935,CUST0001414,credit,57966.25,3982,2020-11-22,suspended,4
ACC00001936,CUST0000955,credit,64394.74,21968,2023-04-11,closed,29
ACC00001937,CUST0001399,credit,88659.53,48364,2025-07-05,suspended,14
ACC00001938,CUST0001073,savings,85941.19,0,2021-01-13,active,49
ACC00001939,CUST0001202,checking,97011.8,0,2020-05-02,suspended,13
ACC00001940,CUST0000611,checking,94466.42,0,2023-09-26,active,45
